rssi,ts,anchor
-71,4352590.0636160,1011110003
-73,4352590.4589305,1011110004
-74,4352590.7549267,1011110005
-65,4352590.7686155,1011110002
-69,4352590.7815294,1011110001
-88,4352593.1388583,1011110003
-86,4352593.2174091,1011110005
-64,4352593.2283225,1011110002
-83,4352593.2463131,1011110001
-88,4352593.6659372,1011110007
-90,4352594.5623317,1011110006
-71,4352596.0922811,1011110005
-44,4352596.1058512,1011110002
-75,4352596.2176156,1011110003
-80,4352596.3983777,1011110006
-72,4352596.5234549,1011110001
-70,4352597.0378256,1011110004
-66,4352599.3067169,1011110003
-57,4352599.5894475,1011110002
-72,4352599.7897782,1011110005
-68,4352600.0027509,1011110001
-74,4352600.5619862,1011110004
-76,4352601.1183369,1011110006
-71,4352602.0716712,1011110004
-62,4352602.2475667,1011110001
-74,4352602.2573464,1011110005
-73,4352602.4654045,1011110007
-61,4352602.4682708,1011110002
-51,4352602.5926671,1011110003
-72,4352602.8584976,1011110035
-71,4352604.1776035,1011110006
-74,4352605.1277993,1011110005
-67,4352605.1318245,1011110007
-77,4352605.3188753,1011110035
-62,4352605.3495412,1011110002
-53,4352605.4639511,1011110003
-59,4352605.5896418,1011110004
-75,4352605.6161067,1011110006
-77,4352605.7383468,1011110013
-71,4352605.9157610,1011110001
-78,4352606.3092248,1011110011
-77,4352606.4568791,1011110034
-75,4352606.5165217,1011110009
-59,4352608.1083934,1011110004
-67,4352608.2108741,1011110007
-67,4352608.2239511,1011110002
-77,4352608.3064249,1011110034
-58,4352608.3444681,1011110003
-66,4352608.3736846,1011110001
-73,4352608.5555253,1011110011
-76,4352608.7924819,1011110035
-75,4352608.8262384,1011110005
-79,4352608.8569801,1011110033
-74,4352608.8891363,1011110006
-78,4352609.5158677,1011120002
-74,4352609.5677259,1011110010
-74,4352610.2092309,1011110009
-76,4352611.0717654,1011110002
-82,4352611.1831443,1011110034
-47,4352611.2738073,1011110007
-75,4352611.4555261,1011110035
-73,4352611.4867144,1011110013
-58,4352611.4914217,1011110005
-69,4352611.5581052,1011110006
-75,4352612.0259838,1011110003
-54,4352612.1495004,1011110004
-77,4352612.6343684,1011110011
-79,4352612.9391241,1011110033
-70,4352613.2960134,1011110009
-78,4352613.5051742,1011110001
-60,4352614.1405454,1011110002
-74,4352614.2832837,1011110011
-64,4352614.3194668,1011110035
-54,4352614.3435304,1011110005
-61,4352614.4397864,1011110006
-72,4352614.4664321,1011110010
-57,4352614.5513735,1011110007
-79,4352614.6619625,1011110004
-77,4352614.7066865,1011110016
-62,4352614.7087679,1011110003
-76,4352615.3017859,1011110014
-77,4352616.2032821,1011110013
-76,4352616.3333418,1011110034
-72,4352616.3600693,1011110009
-77,4352616.7763674,1011120001
-61,4352617.1039357,1011110006
-67,4352617.1623995,1011110003
-67,4352617.1869357,1011110004
-72,4352617.1913300,1011120001
-62,4352617.2118669,1011110035
-71,4352617.2232101,1011110013
-68,4352617.3718731,1011110009
-58,4352617.4092188,1011110007
-57,4352617.4283412,1011110005
-73,4352617.5255773,1011110010
-72,4352617.6336792,1011110002
-68,4352617.7569511,1011110034
-84,4352618.0368152,1011120003
-76,4352618.1874638,1011110011
-71,4352618.2443683,1011110033
-82,4352618.3672605,1011110014
-62,4352620.0718255,1011110007
-73,4352620.0772309,1011120003
-79,4352620.1684041,1011110022
-64,4352620.1840172,1011110006
-71,4352620.2170734,1011110003
-71,4352620.2545507,1011110009
-60,4352620.3083038,1011110005
-72,4352620.3642869,1011110015
-74,4352620.7064030,1011110033
-77,4352620.8540919,1011110011
-72,4352620.9183123,1011110035
-73,4352620.9994702,1011110010
-66,4352621.4595520,1011110034
-67,4352621.5145483,1011110013
-81,4352621.6082492,1011120002
-70,4352621.9029243,1011120001
-77,4352622.7458165,1011120006
-71,4352623.0700531,1011110014
-74,4352623.1046257,1011110034
-76,4352623.1294811,1011120001
-79,4352623.2562597,1011110010
-62,4352623.3713293,1011110005
-72,4352623.4221792,1011110015
-58,4352623.4663017,1011110006
-74,4352623.5190277,1011110011
-60,4352623.5245278,1011110009
-77,4352623.6178248,1011110023
-78,4352623.7028384,1011110016
-67,4352623.7682018,1011110013
-63,4352623.7921393,1011110035
-74,4352623.7944477,1011120003
-73,4352624.3933322,1011110033
-73,4352624.5796518,1011110007
-71,4352624.7894969,1011120006
-74,4352624.9372056,1011110021
-78,4352625.2290571,1011110019
-70,4352626.0779760,1011110015
-63,4352626.1281264,1011110014
-62,4352626.1322243,1011110006
-76,4352626.1556864,1011110016
-76,4352626.2520001,1011110005
-75,4352626.2557638,1011110019
-78,4352626.2837126,1011110004
-72,4352626.3780079,1011110034
-63,4352626.3984644,1011110009
-71,4352626.4013636,1011110011
-74,4352626.4066453,1011120001
-73,4352626.4288757,1011110033
-71,4352626.4338512,1011110013
-53,4352626.4579806,1011110035
-75,4352626.5282619,1011110010
-67,4352626.6718998,1011120003
-72,4352626.9404042,1011120002
-72,4352627.0346696,1011110007
-75,4352627.3880694,1011110021
-77,4352628.7035611,1011110020
-59,4352629.0801816,1011110009
-71,4352629.0984631,1011110013
-58,4352629.1224823,1011110035
-73,4352629.1978772,1011110006
-72,4352629.2542002,1011110034
-76,4352629.3467832,1011110015
-71,4352629.4954765,1011110033
-68,4352629.5128567,1011110019
-71,4352629.5283482,1011110005
-74,4352629.6133962,1011110014
