x,y,z,ts
-8.145,-54.774,17.726,4352590.002
-8.248,-54.711,17.579,4352590.004
-8.0,-54.811,17.87,4352590.006
-7.802,-54.891,18.102,4352590.008
-7.644,-54.955,18.288,4352590.010
-7.517,-55.006,18.437,4352590.012
-7.416,-55.047,18.555,4352590.014
-7.664,-54.93,18.379,4352590.016
-7.863,-54.836,18.237,4352590.018
-8.022,-54.761,18.124,4352590.020
-8.15,-54.7,18.034,4352590.021
-8.252,-54.652,17.961,4352590.023
-8.168,-54.614,17.632,4352590.026
-8.101,-54.583,17.368,4352590.028
-8.048,-54.558,17.157,4352590.030
-8.005,-54.539,16.988,4352590.032
-7.971,-54.523,16.853,4352590.034
-7.944,-54.51,17.288,4352590.036
-7.922,-54.5,17.637,4352590.038
-7.904,-54.492,17.916,4352590.040
-7.89,-54.486,18.139,4352590.042
-7.879,-54.48,18.317,4352590.044
-7.87,-54.927,18.324,4352590.046
-7.863,-55.284,18.33,4352590.048
-7.857,-55.57,18.334,4352590.050
-7.853,-55.799,18.338,4352590.052
-7.849,-55.982,18.34,4352590.054
-7.846,-55.677,18.207,4352590.056
-7.844,-55.434,18.1,4352590.058
-7.842,-55.239,18.014,4352590.060
-7.84,-55.083,17.946,4352590.062
-7.839,-54.958,17.891,4352590.064
-8.003,-55.309,17.711,4352590.066
-8.134,-55.59,17.567,4352590.068
-8.239,-55.815,17.452,4352590.070
-8.323,-55.995,17.36,4352590.071
-8.39,-56.138,17.287,4352590.074
-8.114,-56.103,17.636,4352590.076
-7.893,-56.075,17.915,4352590.078
-7.717,-56.052,18.138,4352590.080
-7.575,-56.034,18.317,4352590.081
-7.462,-56.02,18.46,4352590.083
-7.372,-55.558,18.438,4352590.086
-7.299,-55.188,18.421,4352590.088
-7.241,-54.892,18.407,4352590.090
-7.195,-54.655,18.396,4352590.092
-7.158,-54.466,18.387,4352590.094
-7.293,-54.465,18.244,4352590.096
-7.401,-54.464,18.13,4352590.098
-7.488,-54.463,18.038,4352590.100
-7.557,-54.462,17.965,4352590.102
-7.613,-54.462,17.906,4352590.103
