x,y,z,ts
-0.004,-0.004,0.001,4352590.002
-0.004,-0.005,0.001,4352590.004
-0.004,-0.004,0.002,4352590.006
-0.005,-0.003,0.002,4352590.008
-0.005,-0.003,0.001,4352590.010
-0.005,-0.001,0.001,4352590.012
-0.005,-0.003,0.001,4352590.014
-0.006,-0.004,0.002,4352590.016
-0.006,-0.004,0.002,4352590.018
-0.005,-0.004,0.0,4352590.020
-0.004,-0.004,-0.001,4352590.021
-0.003,-0.003,-0.0,4352590.023
-0.003,-0.004,0.0,4352590.026
-0.003,-0.004,0.001,4352590.028
-0.003,-0.003,0.001,4352590.030
-0.003,-0.004,0.001,4352590.032
-0.004,-0.003,0.003,4352590.034
-0.004,-0.002,0.003,4352590.036
-0.004,-0.003,0.001,4352590.038
-0.003,-0.004,0.0,4352590.040
-0.003,-0.004,0.001,4352590.042
-0.003,-0.004,0.002,4352590.044
-0.004,-0.003,0.002,4352590.046
-0.004,-0.003,0.001,4352590.048
-0.004,-0.003,0.001,4352590.050
-0.003,-0.002,0.002,4352590.052
-0.003,-0.003,0.002,4352590.054
-0.004,-0.004,0.002,4352590.056
-0.003,-0.003,0.002,4352590.058
-0.002,-0.002,0.002,4352590.060
-0.002,-0.002,0.001,4352590.062
-0.003,-0.002,0.001,4352590.064
-0.002,-0.002,0.001,4352590.066
-0.003,-0.001,0.002,4352590.068
-0.003,-0.002,0.002,4352590.070
-0.003,-0.003,0.002,4352590.071
-0.003,-0.004,0.002,4352590.074
-0.002,-0.004,0.002,4352590.076
-0.002,-0.003,0.001,4352590.078
-0.002,-0.003,0.001,4352590.080
-0.002,-0.003,0.002,4352590.081
-0.002,-0.003,0.002,4352590.083
-0.002,-0.003,0.002,4352590.086
-0.002,-0.002,0.002,4352590.088
-0.003,-0.003,0.002,4352590.090
-0.002,-0.003,0.002,4352590.092
-0.003,-0.003,0.001,4352590.094
-0.004,-0.003,0.001,4352590.096
-0.004,-0.003,0.0,4352590.098
-0.003,-0.003,0.001,4352590.100
-0.003,-0.002,0.002,4352590.102
-0.003,-0.003,0.002,4352590.103
-0.003,-0.001,0.003,4352590.106
-0.002,-0.001,0.002,4352590.108
-0.002,-0.001,0.002,4352590.110
-0.002,-0.003,0.003,4352590.111
-0.002,-0.003,0.002,4352590.113
-0.003,-0.003,0.002,4352590.116
-0.003,-0.003,0.001,4352590.118
-0.003,-0.001,0.002,4352590.120
-0.003,-0.003,0.002,4352590.122
-0.003,-0.003,0.002,4352590.124
-0.002,-0.001,0.002,4352590.126
-0.003,0.0,0.002,4352590.128
-0.005,-0.001,0.002,4352590.130
-0.005,-0.003,0.002,4352590.132
-0.004,-0.005,0.002,4352590.133
-0.004,-0.005,0.002,4352590.136
-0.004,-0.004,0.0,4352590.138
-0.004,-0.003,0.001,4352590.140
-0.003,-0.003,0.002,4352590.142
-0.003,-0.004,0.002,4352590.144
-0.002,-0.003,0.002,4352590.146
-0.001,-0.003,0.001,4352590.148
-0.003,-0.005,0.001,4352590.150
-0.004,-0.005,0.001,4352590.152
-0.005,-0.005,0.001,4352590.154
-0.003,-0.004,0.002,4352590.156
-0.003,-0.004,0.001,4352590.158
-0.004,-0.003,0.001,4352590.160
-0.004,-0.003,0.001,4352590.162
-0.004,-0.003,0.001,4352590.163
-0.003,-0.003,0.001,4352590.166
-0.003,-0.003,0.001,4352590.168
-0.003,-0.004,0.001,4352590.170
-0.003,-0.005,0.0,4352590.172
-0.004,-0.004,0.001,4352590.174
