rssi,ts,anchor
-82,40798612.3499999,1002110084
-75,40798612.3800001,1002110086
-88,40798612.5899999,1002110011
-75,40798612.6099999,1002110035
-83,40798612.7300000,1002110014
-73,40798612.9900000,1002110013
-74,40798613.2900000,1002110011
-75,40798613.3199999,1002110035
-89,40798613.3199999,1002110063
-83,40798614.4200001,1002110047
-69,40798614.7300000,1002110035
-80,40798615.0400000,1002110040
-88,40798615.1500001,1002110008
-66,40798615.4400001,1002110035
-89,40798615.8900001,1002110076
-86,40798616.2200000,1002110033
-87,40798616.2500000,1002110014
-75,40798616.2600000,1002120005
-85,40798616.8399999,1002110063
-83,40798617.0699999,1002110079
-71,40798618.6300001,1002110013
-79,40798618.6500001,1002110077
-85,40798618.7500000,1002110015
-78,40798619.0699999,1002120005
-78,40798619.3399999,1002110013
-69,40798621.0799999,1002110035
-90,40798621.0799999,1002110063
-81,40798621.1400001,1002110033
-81,40798621.5000000,1002110029
-77,40798621.5300000,1002110076
-83,40798621.7200000,1002110016
-73,40798621.8399999,1002110032
-72,40798622.1800001,1002110077
-89,40798622.3000000,1002110056
-73,40798622.4500000,1002110078
-82,40798622.8499999,1002110013
-82,40798622.9100001,1002110055
-67,40798623.2500000,1002110033
-86,40798623.6099999,1002110029
-83,40798623.7200000,1002110056
-81,40798624.3599999,1002110076
-87,40798624.6300001,1002110010
-78,40798624.6600001,1002110032
-68,40798625.3699999,1002110032
-90,40798625.4400001,1002110054
-91,40798625.5699999,1002110073
-81,40798625.6199999,1002110040
-67,40798625.7300000,1002110055
-81,40798625.7700000,1002110076
-68,40798626.4400001,1002110055
-69,40798626.5100000,1002110015
-92,40798626.8800001,1002110012
-74,40798627.8099999,1002110077
-73,40798627.9500000,1002110056
-72,40798628.1900001,1002110033
-86,40798628.4300001,1002110040
-69,40798628.6500001,1002110056
-77,40798629.5999999,1002110033
-84,40798629.6900001,1002110017
-73,40798629.8499999,1002110030
-89,40798630.0200000,1002110026
-77,40798630.0500000,1002110015
-84,40798630.3000000,1002110032
-68,40798630.6400001,1002110029
-80,40798630.9600000,1002110063
-87,40798631.1099999,1002110017
-79,40798631.3499999,1002110029
-76,40798631.4600000,1002110015
-84,40798631.9200001,1002110073
-67,40798632.0500000,1002110029
-76,40798632.3000000,1002110016
-77,40798633.0000000,1002110016
-88,40798633.0599999,1002110035
-87,40798633.3000000,1002110079
-84,40798633.4500000,1002110077
-73,40798633.8699999,1002110014
-78,40798635.0999999,1002110057
-86,40798635.5799999,1002110013
-78,40798635.8099999,1002110016
-70,40798636.2800000,1002110029
-86,40798636.7200000,1002120007
-76,40798636.7400000,1002110062
-92,40798636.9900000,1002110013
-89,40798638.1300001,1002120007
-79,40798638.1800001,1002110017
-91,40798639.2600000,1002120003
-71,40798639.3499999,1002110016
-86,40798639.7600000,1002110020
-85,40798640.4700000,1002110020
-80,40798640.6300001,1002110056
-88,40798640.6500001,1002110024
-84,40798640.6800001,1002120003
-91,40798641.3399999,1002110056
-74,40798641.4600000,1002110016
-82,40798641.5699999,1002110033
-81,40798642.0799999,1002120003
-68,40798642.0799999,1002110028
-86,40798642.1400001,1002110057
-87,40798642.2300000,1002110035
-69,40798642.3699999,1002110062
-66,40798643.0799999,1002110062
-81,40798643.4700000,1002110024
-69,40798643.7800000,1002110062
-89,40798644.2200000,1002110066
-91,40798644.2500000,1002110070
-69,40798644.4900000,1002110062
-78,40798645.0699999,1002110063
-90,40798645.1800001,1002120007
-88,40798645.4100001,1002110018
-82,40798645.5100000,1002110022
-69,40798645.9000001,1002110062
-80,40798646.1099999,1002110018
-79,40798646.2800000,1002110024
-86,40798646.3099999,1002110019
-72,40798646.6099999,1002110062
-82,40798646.9800000,1002110024
-83,40798647.2100000,1002110033
-81,40798647.3599999,1002110023
-79,40798647.6800001,1002110024
-76,40798647.7200000,1002110028
-88,40798647.7800000,1002110070
-60,40798647.8900001,1002110063
-85,40798648.0000000,1002120007
-77,40798648.3299999,1002110022
-86,40798648.4200001,1002110019
-62,40798648.5999999,1002110063
-80,40798648.7700000,1002110023
-88,40798649.4100001,1002120007
-84,40798649.4300001,1002110062
-77,40798649.8299999,1002110028
-69,40798650.0100000,1002110063
-74,40798650.1800001,1002110023
-84,40798650.7600000,1002110014
-77,40798650.8800001,1002110023
-76,40798651.7500000,1002110018
-69,40798651.8900001,1002110026
-73,40798651.9200001,1002110024
-74,40798652.2900000,1002110023
-71,40798652.5999999,1002110026
-83,40798652.8199999,1002110063
-74,40798653.2700000,1002110022
-66,40798653.3000000,1002110026
-80,40798653.5200000,1002110063
-69,40798654.0599999,1002110019
-80,40798654.0799999,1002110066
-67,40798654.7000000,1002110026
-86,40798654.7400000,1002120004
-90,40798654.8299999,1002110070
-86,40798654.8599999,1002110016
-90,40798655.7100000,1002110014
-81,40798655.8000000,1002110017
-83,40798656.1500001,1002120004
-80,40798656.8800001,1002110019
-70,40798657.2200000,1002110023
-72,40798657.5000000,1002110022
-77,40798657.5300000,1002110026
-79,40798657.5699999,1002120004
-81,40798658.1099999,1002110020
-78,40798658.9400001,1002110026
