rssi,ts,anchor
-90,17356593.8078244,1008110025
-84,17356594.5913928,1008110021
-78,17356595.4754083,1008110013
-68,17356595.5797341,1008110018
-94,17356595.8132005,1008110010
-83,17356596.5838764,1008110014
-83,17356596.7496948,1008110020
-89,17356596.7713614,1008110036
-73,17356597.1412706,1008110019
-86,17356597.3333430,1008110012
-83,17356597.4109869,1008110021
-83,17356597.4874606,1008110016
-82,17356597.5487266,1008110015
-86,17356597.5599949,1008110022
-87,17356597.7036669,1008110011
-90,17356598.1566656,1008110009
-80,17356598.2670844,1008110022
-78,17356598.3013911,1008110013
-91,17356598.5763061,1008110002
-85,17356598.6389029,1008110024
-90,17356598.6570981,1008110029
-88,17356598.6987989,1008110028
-86,17356598.8144455,1008110021
-79,17356598.8636985,1008110020
-86,17356598.8789022,1008110036
-83,17356598.8975260,1008110016
-89,17356598.9629133,1008110015
-63,17356599.0944536,1008110018
-86,17356599.6011541,1008110026
-77,17356599.7775571,1008110017
-57,17356599.9560382,1008110019
-89,17356600.5194399,1008110011
-93,17356600.7289877,1008110010
-89,17356600.8495531,1008110025
-84,17356600.8557031,1008110012
-86,17356601.1875386,1008110017
-67,17356601.2039297,1008110018
-60,17356601.3690782,1008110019
-88,17356601.3939364,1008110002
-91,17356601.4287958,1008110050
-85,17356601.4479239,1008110024
-83,17356601.4556215,1008110023
-86,17356601.4804935,1008110029
-85,17356601.5100040,1008110014
-77,17356601.6270411,1008110021
-69,17356601.6810851,1008110020
-84,17356601.8937757,1008110034
-81,17356602.2641587,1008110012
-73,17356602.5088763,1008110022
-82,17356603.5513303,1008110010
-89,17356603.8295281,1008110026
-58,17356604.4480207,1008110021
-74,17356604.5063698,1008110036
-35,17356604.5148225,1008110020
-79,17356604.7582200,1008110011
-74,17356604.9407806,1008110050
-75,17356605.0797966,1008110025
-73,17356605.4119525,1008110034
-76,17356605.6745234,1008110038
-74,17356605.7446196,1008110028
-63,17356605.7954755,1008110012
-78,17356606.1375513,1008110018
-76,17356606.3371131,1008110002
-70,17356606.3782125,1008110010
-43,17356607.2709212,1008110021
-76,17356607.4794259,1008110032
-64,17356607.5500371,1008110018
-76,17356607.8970263,1008110025
-62,17356608.4063938,1008110019
-64,17356608.5012641,1008110024
-68,17356608.8641984,1008110022
-72,17356608.9486604,1008110017
-81,17356609.1587491,1008110002
-82,17356609.1863089,1008110040
-61,17356609.9149678,1008110023
-72,17356609.9783654,1008110028
-56,17356610.7882729,1008110021
-55,17356611.3285763,1008110023
-69,17356611.3506892,1008110029
-75,17356612.0113056,1008110038
-75,17356612.2595010,1008110020
-69,17356612.3029883,1008110026
-51,17356612.4010625,1008110022
-79,17356612.9632266,1008110036
-53,17356613.4407699,1008110023
-71,17356613.4490111,1008110024
-52,17356613.6041689,1008110021
-72,17356614.0541947,1008110019
-61,17356614.1801786,1008110029
-80,17356614.5884011,1008110017
-73,17356615.7858243,1008110020
-69,17356616.0531683,1008110066
-60,17356616.2634895,1008110023
-42,17356616.2692244,1008110024
-75,17356616.5707357,1008110015
-75,17356617.4642100,1008110066
-70,17356617.5314524,1008110027
-76,17356617.6530001,1008110010
-65,17356617.7401931,1008110028
-67,17356617.8970294,1008110036
-75,17356617.8986859,1008110020
-66,17356617.9536045,1008110026
-61,17356618.4064288,1008110029
-61,17356618.4589252,1008110025
-77,17356618.6217458,1008110016
-76,17356618.7687924,1008110013
-75,17356618.8295877,1008110034
-59,17356619.3700652,1008110026
-78,17356619.9019954,1008110012
-71,17356620.0136611,1008110036
-73,17356620.1200242,1008110065
-65,17356620.2370677,1008110034
-68,17356620.4959104,1008110024
-43,17356620.5749893,1008110025
-70,17356620.8651876,1008110022
-74,17356620.9839029,1008110066
-68,17356621.2297535,1008110029
-75,17356621.3784201,1008110039
-70,17356621.7683043,1008110027
-67,17356621.8267140,1008110019
-78,17356621.8434792,1008110040
-72,17356622.0672021,1008110021
-72,17356622.0965106,1008110031
-75,17356622.1261733,1008110020
-46,17356622.1783514,1008110026
-74,17356623.1033130,1008110066
-68,17356623.2402928,1008110019
-59,17356623.3438396,1008110029
-78,17356623.9900875,1008110050
-64,17356624.4561279,1008110034
-66,17356624.8884714,1008110021
-74,17356624.9099147,1008110031
-72,17356624.9376032,1008110036
