x,y,z,ts
0.0,0.005,0.0,17356574.692
0.001,0.004,-0.0,17356574.694
0.001,0.004,-0.001,17356574.695
0.0,0.005,-0.001,17356574.697
0.001,0.007,-0.001,17356574.698
0.001,0.006,-0.001,17356574.700
0.001,0.006,-0.001,17356574.701
0.002,0.005,-0.002,17356574.703
0.001,0.004,-0.002,17356574.705
0.001,0.004,-0.001,17356574.707
0.0,0.003,-0.001,17356574.709
-0.0,0.004,-0.002,17356574.710
0.001,0.005,-0.001,17356574.712
0.001,0.005,-0.001,17356574.714
0.001,0.005,-0.001,17356574.715
0.001,0.006,-0.002,17356574.718
0.001,0.007,-0.002,17356574.719
0.001,0.006,-0.0,17356574.722
0.001,0.006,-0.001,17356574.724
0.001,0.006,-0.0,17356574.726
0.001,0.006,0.0,17356574.728
0.002,0.005,-0.0,17356574.729
0.001,0.005,0.001,17356574.732
0.002,0.005,0.0,17356574.734
0.002,0.006,-0.001,17356574.736
0.002,0.006,-0.001,17356574.738
0.002,0.006,-0.002,17356574.740
0.002,0.005,-0.001,17356574.742
0.001,0.004,0.0,17356574.744
0.001,0.004,0.0,17356574.746
0.002,0.005,-0.001,17356574.748
0.002,0.005,-0.002,17356574.750
0.001,0.005,-0.002,17356574.752
0.001,0.005,-0.001,17356574.754
0.001,0.005,-0.0,17356574.756
0.001,0.004,-0.001,17356574.758
0.002,0.004,-0.001,17356574.760
0.001,0.004,-0.001,17356574.762
0.001,0.005,0.001,17356574.764
0.001,0.006,-0.001,17356574.766
0.001,0.006,-0.002,17356574.768
0.001,0.005,0.001,17356574.770
0.0,0.006,0.001,17356574.772
0.0,0.006,0.001,17356574.774
-0.0,0.004,0.002,17356574.775
0.0,0.004,0.003,17356574.777
0.001,0.004,0.003,17356574.779
0.002,0.005,0.002,17356574.782
0.001,0.005,0.001,17356574.784
0.001,0.004,-0.0,17356574.785
0.001,0.004,-0.001,17356574.788
0.001,0.007,-0.002,17356574.790
-0.0,0.007,-0.001,17356574.792
0.0,0.007,-0.002,17356574.794
0.0,0.006,-0.002,17356574.796
0.001,0.004,-0.002,17356574.798
0.002,0.005,-0.001,17356574.800
0.001,0.005,-0.001,17356574.802
0.001,0.005,-0.002,17356574.804
0.0,0.005,-0.003,17356574.806
0.001,0.005,-0.003,17356574.808
0.002,0.005,-0.002,17356574.810
0.002,0.005,-0.004,17356574.812
0.002,0.005,-0.002,17356574.814
0.001,0.005,-0.001,17356574.816
0.001,0.005,-0.002,17356574.818
0.002,0.005,-0.0,17356574.820
0.001,0.004,0.001,17356574.822
0.001,0.003,-0.001,17356574.824
