x,y,z,ts
0.006,0.037,0.995,17356574.692
0.006,0.037,0.994,17356574.694
0.005,0.038,0.995,17356574.695
0.005,0.039,0.993,17356574.697
0.005,0.038,0.995,17356574.698
0.005,0.038,0.995,17356574.700
0.004,0.037,0.997,17356574.701
0.006,0.038,0.996,17356574.703
0.005,0.038,0.997,17356574.705
0.006,0.038,0.997,17356574.707
0.006,0.036,0.999,17356574.709
0.006,0.036,0.996,17356574.710
0.006,0.037,0.995,17356574.712
0.006,0.038,0.993,17356574.714
0.006,0.037,0.991,17356574.715
0.005,0.037,0.992,17356574.718
0.006,0.037,0.995,17356574.719
0.006,0.038,0.999,17356574.722
0.006,0.039,0.998,17356574.724
0.006,0.039,0.998,17356574.726
0.006,0.04,0.999,17356574.728
0.007,0.04,0.999,17356574.729
0.006,0.04,0.999,17356574.732
0.006,0.041,1.0,17356574.734
0.006,0.041,0.997,17356574.736
0.006,0.042,0.997,17356574.738
0.006,0.041,0.996,17356574.740
0.007,0.039,0.997,17356574.742
0.007,0.04,0.998,17356574.744
0.006,0.04,0.994,17356574.746
0.005,0.04,0.993,17356574.748
0.006,0.038,0.995,17356574.750
0.007,0.039,0.997,17356574.752
0.008,0.039,0.999,17356574.754
0.008,0.038,0.997,17356574.756
0.007,0.038,0.996,17356574.758
0.007,0.037,0.997,17356574.760
0.006,0.037,0.997,17356574.762
0.005,0.037,0.998,17356574.764
0.005,0.037,0.998,17356574.766
0.005,0.037,0.999,17356574.768
0.006,0.039,1.001,17356574.770
0.005,0.04,1.0,17356574.772
0.006,0.04,0.998,17356574.774
0.006,0.039,0.999,17356574.775
0.006,0.038,0.997,17356574.777
0.006,0.039,0.994,17356574.779
0.007,0.038,0.993,17356574.782
0.005,0.039,0.993,17356574.784
0.004,0.039,0.993,17356574.785
0.005,0.038,0.995,17356574.788
0.005,0.038,0.999,17356574.790
0.007,0.038,1.0,17356574.792
0.007,0.039,0.999,17356574.794
0.006,0.038,0.998,17356574.796
0.006,0.039,1.0,17356574.798
0.006,0.04,1.0,17356574.800
0.005,0.041,1.0,17356574.802
0.005,0.039,1.0,17356574.804
0.006,0.038,1.001,17356574.806
0.006,0.038,1.0,17356574.808
0.006,0.039,0.999,17356574.810
0.004,0.039,0.999,17356574.812
0.004,0.039,0.999,17356574.814
0.004,0.039,1.001,17356574.816
0.004,0.039,1.0,17356574.818
0.004,0.041,1.0,17356574.820
0.003,0.04,0.998,17356574.822
0.005,0.041,0.999,17356574.824
