rssi,ts,anchor
-71,4352590.0636160,1011110003
-73,4352590.4589305,1011110004
-74,4352590.7549267,1011110005
-65,4352590.7686155,1011110002
-69,4352590.7815294,1011110001
-73,4352590.8847415,1011110003
-83,4352590.9682243,1011110004
-80,4352590.9784038,1011110002
-78,4352591.0864763,1011110003
-68,4352591.1833174,1011110002
-77,4352591.2953291,1011110003
-81,4352591.4774940,1011110004
-62,4352591.5876074,1011110002
-91,4352591.7852302,1011110005
-84,4352591.8014605,1011110001
-85,4352591.9047918,1011110003
-83,4352591.9858463,1011110004
-80,4352592.3117762,1011110003
-57,4352592.4029329,1011110002
-86,4352592.4057603,1011110005
-84,4352592.4969246,1011110004
-78,4352592.5319526,1011110003
-64,4352592.6120820,1011110002
-83,4352592.6213048,1011110001
-82,4352592.7310688,1011110003
-88,4352593.1388583,1011110003
-86,4352593.2174091,1011110005
-64,4352593.2283225,1011110002
-83,4352593.2463131,1011110001
-78,4352593.3451295,1011110003
-83,4352593.4260440,1011110005
-65,4352593.4315567,1011110002
-79,4352593.4513574,1011110001
-83,4352593.5547180,1011110003
-67,4352593.6415160,1011110002
-88,4352593.6659372,1011110007
-82,4352593.7575774,1011110003
-64,4352594.0512395,1011110002
-86,4352594.2775941,1011110001
-89,4352594.4515250,1011110005
-89,4352594.4738448,1011110007
-93,4352594.4851820,1011110001
-90,4352594.5623317,1011110006
-79,4352594.5792470,1011110003
-64,4352594.6736395,1011110002
-84,4352594.7841330,1011110003
-65,4352594.8720720,1011110002
-63,4352594.9851429,1011110003
-51,4352595.0764363,1011110002
-55,4352595.2822096,1011110002
-82,4352595.4983358,1011110007
-62,4352595.5043218,1011110001
-71,4352595.7079799,1011110001
-78,4352595.8043363,1011110003
-69,4352595.8876796,1011110005
-50,4352595.8995783,1011110002
-78,4352595.9121549,1011110001
-71,4352596.0922811,1011110005
-44,4352596.1058512,1011110002
-75,4352596.2176156,1011110003
-71,4352596.3013866,1011110005
-50,4352596.3096392,1011110002
-80,4352596.3983777,1011110006
-73,4352596.4246430,1011110003
-72,4352596.5234549,1011110001
-70,4352596.6337681,1011110003
-46,4352596.7152641,1011110002
-75,4352596.7247972,1011110001
-50,4352596.9246409,1011110002
-70,4352597.0378256,1011110004
-74,4352597.1181538,1011110005
-50,4352597.1269219,1011110002
-74,4352597.3251002,1011110005
-53,4352597.3274009,1011110002
-74,4352597.5347872,1011110005
-70,4352597.5376551,1011110004
-72,4352597.6676986,1011110003
-65,4352597.7577424,1011110001
-70,4352598.0426221,1011110004
-77,4352598.0827146,1011110003
-73,4352598.1379671,1011110005
-54,4352598.1484065,1011110002
-68,4352598.1650612,1011110001
-70,4352598.2830288,1011110003
-73,4352598.3454862,1011110005
-57,4352598.3523510,1011110002
-71,4352598.3742003,1011110001
-52,4352598.5540464,1011110002
-48,4352598.7626522,1011110002
-73,4352598.7782006,1011110001
-66,4352599.3067169,1011110003
-57,4352599.5894475,1011110002
-72,4352599.7897782,1011110005
-53,4352599.7912109,1011110002
-72,4352599.9177248,1011110003
-75,4352599.9985316,1011110005
-68,4352600.0027509,1011110001
-70,4352600.1247981,1011110003
-72,4352600.2122538,1011110001
-72,4352600.5327229,1011110003
-74,4352600.5619862,1011110004
-54,4352601.0263548,1011110002
-76,4352601.1183369,1011110006
-62,4352601.1472943,1011110003
-55,4352601.2318037,1011110002
-55,4352601.4383838,1011110002
-69,4352601.5683117,1011110004
-77,4352601.6249735,1011110001
-62,4352601.6465294,1011110002
-57,4352601.7669165,1011110003
-61,4352601.8529451,1011110002
-66,4352602.0393081,1011110001
-71,4352602.0716712,1011110004
-62,4352602.2475667,1011110001
-74,4352602.2573464,1011110005
-75,4352602.4567010,1011110005
-73,4352602.4654045,1011110007
-61,4352602.4682708,1011110002
-68,4352602.5720935,1011110004
-51,4352602.5926671,1011110003
-65,4352602.6684949,1011110002
-55,4352602.7966101,1011110003
-58,4352602.8540845,1011110001
-72,4352602.8584976,1011110035
-68,4352602.8770726,1011110002
-51,4352603.0036149,1011110003
-73,4352603.0652094,1011110035
-72,4352603.0841415,1011110002
-48,4352603.2136564,1011110003
-61,4352603.2653699,1011110001
-69,4352603.2937367,1011110002
-52,4352603.4189265,1011110003
-67,4352603.6956434,1011110007
-69,4352603.8796060,1011110001
-70,4352604.0784204,1011110004
-71,4352604.1776035,1011110006
-47,4352604.2341027,1011110003
-73,4352604.2937880,1011110035
-65,4352604.3853707,1011110006
-46,4352604.4337518,1011110003
-70,4352604.4929676,1011110001
-72,4352604.5260189,1011110002
-71,4352604.7353802,1011110002
-75,4352604.7916319,1011110006
-53,4352604.8449693,1011110003
-67,4352604.8962505,1011110001
-72,4352604.9244702,1011110007
-78,4352604.9280231,1011110005
-74,4352605.1277993,1011110005
-67,4352605.1318245,1011110007
-77,4352605.3188753,1011110035
-78,4352605.3312194,1011110005
-62,4352605.3495412,1011110002
-53,4352605.4639511,1011110003
-59,4352605.5896418,1011110004
-75,4352605.6161067,1011110006
-56,4352605.6640887,1011110003
-77,4352605.7383468,1011110013
-67,4352605.7590137,1011110002
-69,4352605.8152394,1011110006
-57,4352605.8725414,1011110003
-71,4352605.9157610,1011110001
-67,4352606.0921624,1011110004
-71,4352606.1158583,1011110001
-78,4352606.3092248,1011110011
-76,4352606.3566480,1011110005
-77,4352606.4568791,1011110034
