x,y,z,ts
0.043,0.023,0.991,4352590.002
0.041,0.022,0.993,4352590.004
0.042,0.02,0.993,4352590.006
0.042,0.02,0.991,4352590.008
0.044,0.02,0.99,4352590.010
0.042,0.021,0.99,4352590.012
0.042,0.023,0.991,4352590.014
0.041,0.023,0.991,4352590.016
0.042,0.021,0.992,4352590.018
0.041,0.02,0.991,4352590.020
0.043,0.021,0.991,4352590.021
0.044,0.022,0.988,4352590.023
0.045,0.023,0.991,4352590.026
0.045,0.022,0.99,4352590.028
0.045,0.022,0.993,4352590.030
0.044,0.023,0.991,4352590.032
0.044,0.022,0.991,4352590.034
0.045,0.021,0.992,4352590.036
0.044,0.021,0.99,4352590.038
0.043,0.021,0.991,4352590.040
0.043,0.021,0.991,4352590.042
0.044,0.021,0.992,4352590.044
0.045,0.021,0.992,4352590.046
0.044,0.02,0.99,4352590.048
0.043,0.021,0.992,4352590.050
0.042,0.021,0.991,4352590.052
0.042,0.023,0.992,4352590.054
0.042,0.025,0.992,4352590.056
0.042,0.024,0.992,4352590.058
0.042,0.024,0.992,4352590.060
0.042,0.022,0.991,4352590.062
0.042,0.022,0.99,4352590.064
0.043,0.021,0.989,4352590.066
0.042,0.022,0.989,4352590.068
0.042,0.024,0.99,4352590.070
0.042,0.024,0.991,4352590.071
0.042,0.024,0.99,4352590.074
0.042,0.023,0.991,4352590.076
0.043,0.023,0.994,4352590.078
0.044,0.022,0.993,4352590.080
0.043,0.022,0.993,4352590.081
0.042,0.023,0.994,4352590.083
0.042,0.023,0.993,4352590.086
0.042,0.023,0.993,4352590.088
0.042,0.024,0.991,4352590.090
0.042,0.023,0.99,4352590.092
0.042,0.022,0.99,4352590.094
0.043,0.022,0.989,4352590.096
0.043,0.021,0.989,4352590.098
0.043,0.02,0.989,4352590.100
0.043,0.021,0.989,4352590.102
0.043,0.021,0.99,4352590.103
0.043,0.023,0.99,4352590.106
0.044,0.023,0.991,4352590.108
0.043,0.024,0.991,4352590.110
0.044,0.024,0.991,4352590.111
0.043,0.022,0.989,4352590.113
0.043,0.021,0.991,4352590.116
0.043,0.021,0.989,4352590.118
0.042,0.022,0.99,4352590.120
0.042,0.022,0.989,4352590.122
0.043,0.021,0.99,4352590.124
0.044,0.021,0.99,4352590.126
0.045,0.021,0.991,4352590.128
0.044,0.021,0.991,4352590.130
0.043,0.022,0.991,4352590.132
0.043,0.022,0.991,4352590.133
0.042,0.022,0.992,4352590.136
0.042,0.021,0.992,4352590.138
0.043,0.021,0.991,4352590.140
0.044,0.021,0.99,4352590.142
0.044,0.02,0.992,4352590.144
0.044,0.02,0.991,4352590.146
0.044,0.021,0.991,4352590.148
0.043,0.021,0.992,4352590.150
0.043,0.021,0.99,4352590.152
0.044,0.022,0.989,4352590.154
0.043,0.023,0.991,4352590.156
0.042,0.022,0.993,4352590.158
0.043,0.021,0.992,4352590.160
0.044,0.022,0.993,4352590.162
0.044,0.022,0.991,4352590.163
0.044,0.023,0.992,4352590.166
0.044,0.023,0.992,4352590.168
0.043,0.022,0.991,4352590.170
0.042,0.023,0.993,4352590.172
0.042,0.022,0.992,4352590.174
0.043,0.022,0.994,4352590.176
0.045,0.022,0.993,4352590.178
0.044,0.021,0.992,4352590.181
0.043,0.022,0.99,4352590.183
0.044,0.022,0.993,4352590.185
0.042,0.022,0.993,4352590.187
0.042,0.021,0.993,4352590.189
0.042,0.022,0.994,4352590.191
0.042,0.023,0.993,4352590.193
0.043,0.023,0.991,4352590.195
0.044,0.023,0.994,4352590.198
0.043,0.024,0.992,4352590.200
0.042,0.022,0.99,4352590.202
0.043,0.023,0.991,4352590.204
0.043,0.024,0.993,4352590.206
0.043,0.024,0.993,4352590.208
0.043,0.023,0.991,4352590.210
0.044,0.023,0.989,4352590.212
0.045,0.021,0.988,4352590.214
0.045,0.021,0.99,4352590.216
0.043,0.021,0.99,4352590.218
0.044,0.021,0.99,4352590.220
0.044,0.021,0.99,4352590.222
0.043,0.023,0.99,4352590.226
0.044,0.023,0.991,4352590.228
0.044,0.023,0.993,4352590.230
0.043,0.024,0.993,4352590.232
0.044,0.023,0.994,4352590.235
0.044,0.023,0.992,4352590.237
0.044,0.024,0.991,4352590.239
0.045,0.021,0.992,4352590.241
0.046,0.021,0.993,4352590.243
0.045,0.022,0.992,4352590.245
0.044,0.022,0.99,4352590.247
0.045,0.022,0.99,4352590.249
0.044,0.023,0.991,4352590.252
0.044,0.025,0.993,4352590.254
0.045,0.024,0.993,4352590.256
0.045,0.024,0.993,4352590.258
0.044,0.024,0.992,4352590.260
0.044,0.023,0.991,4352590.262
0.043,0.023,0.99,4352590.264
0.044,0.022,0.99,4352590.266
0.043,0.021,0.99,4352590.268
0.043,0.022,0.993,4352590.270
0.044,0.023,0.994,4352590.272
0.045,0.023,0.994,4352590.274
0.044,0.023,0.991,4352590.276
0.044,0.023,0.991,4352590.278
0.043,0.023,0.991,4352590.280
0.042,0.022,0.993,4352590.282
0.044,0.021,0.992,4352590.284
0.042,0.023,0.991,4352590.287
0.042,0.023,0.993,4352590.289
0.042,0.022,0.992,4352590.291
0.042,0.023,0.993,4352590.293
0.043,0.022,0.993,4352590.295
0.043,0.023,0.994,4352590.297
0.044,0.022,0.994,4352590.299
0.044,0.021,0.994,4352590.301
0.044,0.021,0.994,4352590.303
0.043,0.021,0.995,4352590.305
0.042,0.021,0.994,4352590.307
0.042,0.021,0.994,4352590.309
0.043,0.023,0.99,4352590.311
0.045,0.024,0.989,4352590.313
0.046,0.024,0.99,4352590.315
0.046,0.022,0.989,4352590.317
0.044,0.023,0.988,4352590.319
0.044,0.023,0.988,4352590.321
0.043,0.023,0.99,4352590.323
0.043,0.023,0.99,4352590.325
0.043,0.022,0.991,4352590.327
0.042,0.023,0.991,4352590.329
0.043,0.023,0.991,4352590.331
0.043,0.022,0.993,4352590.332
0.044,0.022,0.991,4352590.334
0.044,0.021,0.991,4352590.337
0.043,0.02,0.992,4352590.339
0.043,0.021,0.992,4352590.341
0.045,0.021,0.992,4352590.343
0.045,0.023,0.992,4352590.344
0.045,0.023,0.992,4352590.346
0.045,0.022,0.992,4352590.348
0.045,0.023,0.991,4352590.350
0.044,0.022,0.991,4352590.352
0.045,0.022,0.991,4352590.354
0.045,0.022,0.991,4352590.356
0.045,0.024,0.992,4352590.358
0.044,0.024,0.993,4352590.360
0.043,0.022,0.994,4352590.361
0.043,0.024,0.994,4352590.363
0.043,0.024,0.994,4352590.365
0.044,0.023,0.992,4352590.367
0.043,0.021,0.993,4352590.369
0.044,0.02,0.992,4352590.371
0.044,0.022,0.991,4352590.372
0.043,0.024,0.991,4352590.374
0.043,0.022,0.993,4352590.376
0.042,0.021,0.991,4352590.378
0.042,0.021,0.993,4352590.379
0.043,0.023,0.992,4352590.381
0.042,0.024,0.992,4352590.383
0.041,0.023,0.992,4352590.385
0.041,0.023,0.991,4352590.387
0.043,0.023,0.989,4352590.388
0.044,0.021,0.99,4352590.390
0.043,0.02,0.99,4352590.392
0.045,0.02,0.991,4352590.394
0.045,0.021,0.99,4352590.396
0.046,0.021,0.992,4352590.397
0.044,0.022,0.994,4352590.399
0.043,0.022,0.994,4352590.401
0.042,0.023,0.993,4352590.403
0.042,0.022,0.993,4352590.404
0.043,0.023,0.992,4352590.406
0.042,0.021,0.992,4352590.408
0.042,0.02,0.995,4352590.410
0.043,0.021,0.994,4352590.412
0.044,0.023,0.993,4352590.413
0.044,0.023,0.993,4352590.416
0.043,0.024,0.993,4352590.417
0.044,0.024,0.992,4352590.419
0.044,0.024,0.991,4352590.421
0.044,0.024,0.989,4352590.423
0.044,0.023,0.992,4352590.425
0.043,0.022,0.992,4352590.427
0.045,0.023,0.992,4352590.429
0.043,0.022,0.993,4352590.431
0.043,0.021,0.993,4352590.433
0.044,0.022,0.993,4352590.435
0.044,0.022,0.994,4352590.437
0.044,0.021,0.994,4352590.439
0.043,0.022,0.996,4352590.441
0.042,0.023,0.995,4352590.443
0.043,0.023,0.992,4352590.445
0.042,0.025,0.994,4352590.447
0.042,0.023,0.995,4352590.449
0.041,0.022,0.993,4352590.451
0.042,0.021,0.992,4352590.453
0.043,0.022,0.992,4352590.455
0.042,0.024,0.992,4352590.457
