rssi,ts,anchor
-59,4352730.2899263,1011110003
-70,4352730.3201597,1011110004
-47,4352730.3517766,1011110002
-75,4352730.4398229,1011110005
-59,4352730.4974687,1011110003
-53,4352730.5550048,1011110002
-76,4352730.6486282,1011110005
-53,4352730.9745574,1011110002
-72,4352731.1120551,1011110003
-52,4352731.1816890,1011110002
-62,4352731.3183286,1011110003
-72,4352731.3391602,1011110004
-67,4352731.5346749,1011110003
-49,4352731.5942469,1011110002
-69,4352731.7379448,1011110003
-67,4352731.9481788,1011110003
-48,4352732.0003405,1011110002
-76,4352732.0057282,1011110001
-66,4352732.1505210,1011110003
-77,4352732.2750444,1011110007
-71,4352732.3598216,1011110003
-44,4352732.4056728,1011110002
-73,4352732.4216919,1011110001
-77,4352732.4811666,1011110007
-46,4352732.6098881,1011110002
-67,4352732.6263559,1011110001
-46,4352732.8159211,1011110002
-77,4352732.8949504,1011110007
-75,4352732.9074075,1011110005
-67,4352732.9717865,1011110003
-48,4352733.0250394,1011110002
-73,4352733.1158371,1011110005
-51,4352733.2255919,1011110002
-59,4352733.2373412,1011110001
-81,4352733.2874277,1011110035
-63,4352733.3748324,1011110003
-51,4352733.4272621,1011110002
-62,4352733.4414525,1011110001
-64,4352733.5846570,1011110003
-71,4352733.6023412,1011110009
-76,4352733.7231278,1011110007
-68,4352733.8418667,1011110002
-68,4352733.8565960,1011110001
-78,4352733.9017861,1011110035
-50,4352734.0420389,1011110002
-71,4352734.2494400,1011110002
-73,4352734.3679092,1011110006
-69,4352734.4116771,1011110003
-71,4352734.4560940,1011110002
-66,4352734.5749433,1011110006
-74,4352734.6198387,1011110003
-62,4352734.6650083,1011110002
-66,4352734.6749775,1011110001
-67,4352734.8213425,1011110003
-63,4352734.8760350,1011110001
-76,4352734.9223731,1011110035
-63,4352735.0311687,1011110003
-76,4352735.1293640,1011110035
-68,4352735.2817290,1011110002
-73,4352735.6012046,1011110006
-63,4352735.6890433,1011110001
-64,4352735.6911051,1011110002
-49,4352735.8511045,1011110003
-70,4352735.9101448,1011110002
-72,4352735.9948971,1011110005
-67,4352736.1758869,1011110007
-45,4352736.2596228,1011110003
-66,4352736.3760746,1011110004
-72,4352736.5960472,1011110005
-46,4352736.6721575,1011110003
-71,4352736.7159004,1011110002
-62,4352736.9888625,1011110007
-58,4352737.0803421,1011110003
-71,4352737.1693478,1011110035
-58,4352737.2799025,1011110003
-72,4352737.3182523,1011110001
-77,4352737.3718717,1011110035
-72,4352737.5244272,1011110001
-70,4352737.5483010,1011110002
-73,4352737.6425955,1011110006
-67,4352737.7289176,1011110001
-77,4352737.7554057,1011110002
-76,4352737.8023431,1011110007
-76,4352737.8523445,1011110006
-70,4352737.8917704,1011110003
-66,4352738.0110765,1011110007
-76,4352738.0402863,1011110005
-78,4352738.0412500,1011110013
-61,4352738.1072011,1011110003
