x,y,z,ts
3.95,-9.336,15.44,17224917.415
6.93,-16.804,27.791,17224917.417
9.314,-22.779,38.032,17224917.419
11.221,-27.559,46.224,17224917.420
12.747,-31.383,52.778,17224917.422
13.968,-34.442,58.021,17224917.423
14.945,-36.889,62.216,17224917.425
15.726,-38.847,65.571,17224917.426
16.889,-40.593,67.897,17224917.429
17.82,-41.989,69.757,17224917.431
18.565,-43.107,71.245,17224917.432
19.161,-44.0,72.436,17224917.434
19.637,-44.715,73.388,17224917.435
20.019,-45.108,74.33,17224917.438
20.324,-45.422,75.083,17224917.439
20.568,-45.673,75.686,17224917.441
20.763,-45.874,76.168,17224917.443
20.919,-46.035,76.554,17224917.445
21.224,-46.523,77.221,17224917.448
21.467,-46.913,77.755,17224917.449
21.662,-47.225,78.182,17224917.451
21.818,-47.475,78.524,17224917.453
21.943,-47.674,78.798,17224917.455
21.683,-47.475,78.478,17224917.458
21.476,-47.316,78.222,17224917.459
21.31,-47.188,78.017,17224917.461
21.177,-47.086,77.853,17224917.463
21.071,-47.005,77.722,17224917.465
20.986,-47.119,77.797,17224917.468
20.918,-47.21,77.857,17224917.469
20.864,-47.283,77.905,17224917.471
20.82,-47.342,77.943,17224917.473
20.785,-47.389,77.974,17224917.475
20.578,-47.785,77.998,17224917.477
20.412,-48.102,78.018,17224917.479
20.279,-48.356,78.033,17224917.481
20.173,-48.559,78.046,17224917.483
20.088,-48.721,78.056,17224917.485
20.2,-48.851,78.244,17224917.488
20.289,-48.955,78.394,17224917.489
20.36,-49.038,78.514,17224917.491
20.418,-49.105,78.61,17224917.493
20.463,-49.158,78.686,17224917.495
20.679,-49.021,78.389,17224917.497
20.852,-48.912,78.151,17224917.499
20.991,-48.824,77.96,17224917.501
21.101,-48.754,77.808,17224917.503
21.19,-48.698,77.686,17224917.505
21.261,-48.473,77.768,17224917.507
21.317,-48.294,77.834,17224917.509
21.362,-48.15,77.886,17224917.511
21.399,-48.035,77.928,17224917.513
21.428,-47.943,77.962,17224917.515
21.271,-47.69,77.809,17224917.517
21.146,-47.488,77.687,17224917.519
21.046,-47.326,77.589,17224917.521
20.966,-47.196,77.511,17224917.523
20.902,-47.093,77.449,17224917.525
20.492,-47.548,77.578,17224917.528
20.164,-47.913,77.682,17224917.529
19.901,-48.205,77.765,17224917.531
19.691,-48.438,77.831,17224917.533
19.523,-48.625,77.884,17224917.535
19.748,-48.415,77.926,17224917.538
19.927,-48.247,77.96,17224917.539
20.071,-48.113,77.987,17224917.541
20.186,-48.005,78.009,17224917.543
20.278,-47.919,78.027,17224917.545
20.352,-47.671,78.04,17224917.548
20.411,-47.473,78.052,17224917.549
20.458,-47.314,78.06,17224917.551
20.495,-47.187,78.068,17224917.553
20.526,-47.085,78.073,17224917.555
20.909,-47.363,78.078,17224917.557
21.215,-47.585,78.082,17224917.559
21.46,-47.762,78.084,17224917.561
21.657,-47.905,78.087,17224917.563
21.814,-48.018,78.089,17224917.565
21.76,-47.93,78.27,17224917.568
21.716,-47.859,78.414,17224917.569
21.682,-47.802,78.53,17224917.571
21.654,-47.757,78.623,17224917.573
21.632,-47.721,78.697,17224917.575
21.794,-47.692,78.577,17224917.578
21.923,-47.669,78.481,17224917.579
22.027,-47.65,78.404,17224917.581
22.11,-47.635,78.342,17224917.583
22.176,-47.623,78.293,17224917.585
22.05,-47.793,77.895,17224917.588
21.949,-47.929,77.576,17224917.589
21.868,-48.038,77.321,17224917.591
21.803,-48.125,77.117,17224917.593
21.751,-48.195,76.954,17224917.595
21.71,-48.251,77.003,17224917.598
