anchor,x,y
1011120005.0,11.976473498988163,-1.256618228159296
1011120006.0,17.09092215980237,-1.3580225928100953
1011110001.0,-48.31870141655998,-5.471716545605765
1011110002.0,-41.14790485000415,-5.471716545605765
1011110003.0,-34.3837401498514,-5.471716545605765
1011110004.0,-28.471938399275246,-5.539745601825042
1011110005.0,-24.284412160624154,-3.189996650899975
1011110006.0,-20.13598513874355,-3.1561933931684414
1011110007.0,-32.71811346600646,-2.3064640027469125
1011110008.0,-32.70247377900582,5.565047093271356
1011110009.0,-15.244672976290765,0.2515975236080069
1011110010.0,-11.702283833361244,0.6944201993775426
1011110011.0,-6.462988631123325,0.4899104903585417
1011110012.0,-5.849130909403023,0.4899104903585417
1011110013.0,-1.2706124913495014,0.44089576658856117
1011110014.0,-0.5550968033939824,0.4746990243200949
1011110015.0,3.835745369189739,0.44089576658856117
1011110016.0,4.516071761759379,0.4066699681008169
1011110017.0,8.942103229728978,0.4066699681008169
1011110018.0,9.653708996299889,0.30441511378883823
1011110019.0,14.111019839732949,0.4746990243200949
1011110020.0,14.861724823074345,0.5085022820516287
1011110021.0,19.244747152888845,0.4117404567802991
1011110022.0,20.02673151023151,0.3437114009560648
1011110023.0,24.315915716580015,0.5376575918598907
1011110024.0,25.164368746234217,0.5038543341283569
1011110025.0,29.832815366369122,-4.9033992755128475
1011110026.0,34.76322674559239,-4.971428331732126
1011110027.0,41.4570128535112,-7.1111745442025
1011110030.0,34.82578549505712,8.011557869467753
1011110031.0,23.580850420239255,8.11381272377973
1011110032.0,12.35937487665343,8.369872401105976
1011110033.0,1.3255755785374106,8.847343416119466
1011110034.0,-9.970188478666971,9.199742377565787
1011110035.0,-21.273772380102766,9.608339254847577
1011120001.0,-9.03553653192842,-1.0559758231102907
1011120002.0,-3.4405287667921254,-1.1484638602081003
1011120003.0,1.5837207358971417,-1.3132225436589318
1011120004.0,6.721628929405591,-1.2857627631496338
1011110028.0,47.19677804561818,7.382817275977259
1011110029.0,40.24493709853343,3.6686843362309984
