x,y,z,ts
0.013,0.026,0.976,5646305.001
0.013,0.026,0.975,5646305.003
0.013,0.024,0.974,5646305.005
0.014,0.024,0.973,5646305.007
0.015,0.025,0.972,5646305.009
0.015,0.024,0.973,5646305.011
0.013,0.026,0.973,5646305.013
0.015,0.027,0.974,5646305.015
0.015,0.026,0.976,5646305.017
0.015,0.026,0.977,5646305.019
0.015,0.025,0.976,5646305.021
0.016,0.026,0.977,5646305.023
0.015,0.027,0.977,5646305.025
0.015,0.029,0.976,5646305.027
0.014,0.028,0.976,5646305.029
0.014,0.027,0.975,5646305.031
0.015,0.027,0.975,5646305.033
0.016,0.027,0.973,5646305.035
0.016,0.026,0.976,5646305.037
0.016,0.025,0.978,5646305.039
0.015,0.024,0.976,5646305.041
0.015,0.025,0.977,5646305.043
0.015,0.025,0.978,5646305.045
0.015,0.025,0.975,5646305.047
0.016,0.026,0.974,5646305.049
0.016,0.025,0.975,5646305.051
0.015,0.026,0.973,5646305.053
0.015,0.026,0.973,5646305.055
0.014,0.025,0.973,5646305.057
0.016,0.026,0.973,5646305.059
0.017,0.026,0.973,5646305.061
0.016,0.027,0.976,5646305.063
0.017,0.026,0.975,5646305.065
0.015,0.025,0.976,5646305.067
0.016,0.025,0.976,5646305.069
0.017,0.025,0.977,5646305.071
0.016,0.025,0.976,5646305.073
0.016,0.025,0.975,5646305.075
0.016,0.024,0.975,5646305.077
0.016,0.024,0.977,5646305.079
0.015,0.024,0.977,5646305.081
0.015,0.024,0.975,5646305.083
0.015,0.024,0.974,5646305.085
0.014,0.025,0.973,5646305.087
0.013,0.025,0.973,5646305.089
0.013,0.023,0.974,5646305.091
0.015,0.022,0.973,5646305.093
0.016,0.023,0.974,5646305.095
0.016,0.023,0.973,5646305.098
0.016,0.024,0.974,5646305.099
0.015,0.025,0.975,5646305.101
0.016,0.025,0.974,5646305.103
0.016,0.026,0.972,5646305.105
0.015,0.027,0.976,5646305.107
0.015,0.028,0.976,5646305.109
0.015,0.029,0.976,5646305.111
0.015,0.028,0.974,5646305.114
0.016,0.027,0.973,5646305.116
0.017,0.026,0.972,5646305.117
0.015,0.026,0.976,5646305.119
0.014,0.026,0.976,5646305.121
0.014,0.026,0.974,5646305.123
0.014,0.026,0.973,5646305.125
0.015,0.026,0.973,5646305.127
0.015,0.026,0.973,5646305.130
0.016,0.026,0.975,5646305.132
0.016,0.027,0.975,5646305.134
0.015,0.025,0.974,5646305.136
0.016,0.025,0.975,5646305.138
0.016,0.026,0.976,5646305.139
0.016,0.026,0.973,5646305.141
0.017,0.025,0.974,5646305.143
0.016,0.026,0.974,5646305.146
0.014,0.025,0.973,5646305.148
0.014,0.025,0.975,5646305.150
0.015,0.025,0.976,5646305.152
0.014,0.026,0.975,5646305.154
0.014,0.025,0.976,5646305.156
