x,y,z,ts
-0.001,-0.004,0.001,4352853.002
-0.003,-0.002,0.001,4352853.004
-0.007,-0.002,0.002,4352853.006
-0.008,-0.001,0.004,4352853.008
-0.009,-0.0,0.005,4352853.010
-0.009,-0.0,0.006,4352853.012
-0.007,0.0,0.008,4352853.014
-0.006,0.0,0.008,4352853.016
-0.005,-0.001,0.006,4352853.018
-0.003,-0.001,0.007,4352853.020
0.0,-0.0,0.008,4352853.022
0.002,-0.001,0.009,4352853.024
0.005,-0.003,0.009,4352853.026
0.009,-0.003,0.007,4352853.028
0.011,-0.003,0.005,4352853.030
0.013,-0.003,0.005,4352853.032
0.014,-0.002,0.006,4352853.034
0.015,-0.003,0.007,4352853.036
0.016,-0.004,0.007,4352853.038
0.015,-0.004,0.007,4352853.040
0.015,-0.003,0.007,4352853.042
0.015,-0.003,0.008,4352853.045
0.015,-0.003,0.008,4352853.047
0.014,-0.002,0.007,4352853.049
0.013,-0.001,0.007,4352853.050
0.011,-0.001,0.007,4352853.052
0.009,-0.001,0.008,4352853.054
0.009,-0.001,0.008,4352853.056
0.006,-0.003,0.008,4352853.058
0.005,-0.003,0.008,4352853.060
0.005,-0.003,0.008,4352853.062
0.005,-0.002,0.007,4352853.064
0.006,-0.002,0.006,4352853.066
0.004,-0.003,0.005,4352853.068
0.004,-0.003,0.006,4352853.069
0.003,-0.003,0.004,4352853.071
0.001,-0.003,0.005,4352853.073
-0.002,-0.002,0.005,4352853.075
-0.003,-0.001,0.005,4352853.077
-0.004,-0.0,0.005,4352853.079
-0.005,-0.001,0.006,4352853.080
-0.007,-0.002,0.007,4352853.082
-0.01,-0.001,0.007,4352853.084
-0.01,0.0,0.007,4352853.086
-0.01,-0.0,0.007,4352853.088
-0.011,-0.003,0.007,4352853.090
-0.013,-0.003,0.007,4352853.092
-0.012,-0.001,0.006,4352853.094
-0.011,-0.002,0.005,4352853.096
-0.011,-0.001,0.005,4352853.098
-0.011,-0.0,0.007,4352853.100
-0.011,-0.001,0.008,4352853.102
-0.012,-0.002,0.008,4352853.104
-0.013,-0.001,0.007,4352853.105
-0.014,0.0,0.007,4352853.108
-0.016,0.001,0.006,4352853.110
-0.019,0.002,0.007,4352853.112
-0.021,0.003,0.008,4352853.113
-0.021,0.003,0.009,4352853.116
-0.021,0.003,0.01,4352853.118
-0.022,0.004,0.01,4352853.120
-0.021,0.004,0.009,4352853.122
-0.021,0.003,0.01,4352853.124
-0.018,0.002,0.009,4352853.126
-0.014,0.002,0.008,4352853.128
-0.009,0.0,0.007,4352853.130
-0.003,-0.001,0.006,4352853.132
0.002,-0.001,0.007,4352853.134
0.005,-0.003,0.007,4352853.136
0.008,-0.002,0.007,4352853.138
0.01,-0.003,0.005,4352853.140
0.01,-0.004,0.004,4352853.142
0.012,-0.005,0.004,4352853.144
0.013,-0.006,0.005,4352853.145
0.013,-0.006,0.006,4352853.148
0.014,-0.006,0.005,4352853.150
0.015,-0.006,0.005,4352853.152
0.015,-0.005,0.004,4352853.154
0.015,-0.005,0.002,4352853.155
0.015,-0.004,0.004,4352853.158
0.011,-0.003,0.006,4352853.160
0.006,-0.001,0.007,4352853.162
0.003,0.0,0.007,4352853.164
-0.001,-0.0,0.008,4352853.166
-0.004,0.001,0.009,4352853.168
-0.005,-0.0,0.009,4352853.170
-0.004,-0.001,0.01,4352853.172
-0.002,-0.001,0.009,4352853.174
0.0,-0.002,0.008,4352853.176
0.001,-0.001,0.008,4352853.178
0.002,-0.002,0.008,4352853.180
0.003,-0.003,0.007,4352853.182
0.004,-0.004,0.006,4352853.184
0.004,-0.004,0.006,4352853.186
0.004,-0.004,0.005,4352853.188
0.004,-0.005,0.006,4352853.190
0.005,-0.003,0.008,4352853.192
0.005,-0.004,0.008,4352853.194
0.005,-0.005,0.008,4352853.196
0.004,-0.005,0.007,4352853.198
0.003,-0.003,0.007,4352853.200
0.001,-0.001,0.006,4352853.202
-0.001,-0.001,0.007,4352853.205
-0.004,-0.003,0.009,4352853.207
-0.007,-0.003,0.009,4352853.209
-0.011,-0.004,0.008,4352853.211
-0.014,-0.005,0.008,4352853.213
-0.015,-0.004,0.007,4352853.215
-0.016,-0.003,0.006,4352853.217
-0.016,-0.002,0.007,4352853.219
-0.016,-0.0,0.007,4352853.221
-0.016,0.0,0.007,4352853.223
-0.016,0.0,0.005,4352853.225
-0.016,-0.001,0.006,4352853.227
-0.016,-0.0,0.007,4352853.229
-0.017,-0.0,0.008,4352853.231
-0.018,-0.0,0.007,4352853.233
-0.016,-0.0,0.007,4352853.235
-0.015,-0.0,0.006,4352853.237
-0.015,-0.001,0.006,4352853.239
-0.015,-0.001,0.006,4352853.241
-0.014,-0.0,0.007,4352853.243
-0.013,-0.003,0.007,4352853.245
-0.013,-0.003,0.008,4352853.247
-0.013,-0.001,0.008,4352853.249
-0.012,-0.002,0.007,4352853.252
-0.011,-0.003,0.007,4352853.254
-0.009,-0.002,0.007,4352853.256
-0.008,-0.002,0.007,4352853.258
-0.008,-0.004,0.008,4352853.260
-0.007,-0.003,0.008,4352853.262
-0.005,-0.002,0.007,4352853.264
-0.003,-0.002,0.007,4352853.266
-0.003,-0.003,0.007,4352853.268
-0.001,-0.002,0.006,4352853.270
0.001,-0.002,0.006,4352853.272
-0.001,-0.002,0.006,4352853.274
-0.001,-0.0,0.006,4352853.276
-0.001,0.001,0.005,4352853.278
0.0,0.002,0.005,4352853.280
0.0,0.002,0.005,4352853.282
0.001,0.0,0.005,4352853.284
0.001,-0.001,0.005,4352853.286
0.001,-0.002,0.006,4352853.288
0.001,-0.003,0.006,4352853.290
0.001,-0.004,0.007,4352853.292
0.001,-0.005,0.007,4352853.294
0.001,-0.004,0.006,4352853.296
-0.001,-0.004,0.006,4352853.298
-0.001,-0.004,0.008,4352853.301
-0.003,-0.002,0.008,4352853.303
-0.004,-0.001,0.007,4352853.305
-0.003,-0.001,0.007,4352853.307
-0.003,-0.001,0.006,4352853.309
-0.003,-0.001,0.007,4352853.311
-0.003,-0.001,0.007,4352853.313
-0.003,-0.001,0.008,4352853.315
-0.003,0.0,0.006,4352853.317
-0.003,-0.001,0.006,4352853.319
-0.001,-0.002,0.006,4352853.321
0.001,-0.001,0.006,4352853.323
0.001,-0.001,0.004,4352853.325
0.001,-0.002,0.004,4352853.327
0.002,-0.003,0.006,4352853.329
0.002,-0.004,0.006,4352853.332
0.002,-0.004,0.006,4352853.334
0.001,-0.004,0.006,4352853.336
0.001,-0.003,0.006,4352853.338
-0.001,-0.002,0.006,4352853.340
-0.002,-0.002,0.006,4352853.342
-0.002,-0.004,0.007,4352853.344
-0.002,-0.003,0.006,4352853.346
-0.001,-0.002,0.008,4352853.348
-0.002,-0.001,0.008,4352853.350
-0.003,-0.001,0.007,4352853.352
-0.003,-0.002,0.008,4352853.354
-0.004,-0.001,0.01,4352853.356
-0.005,-0.001,0.01,4352853.358
-0.005,0.0,0.009,4352853.360
-0.005,0.0,0.008,4352853.362
-0.005,-0.001,0.008,4352853.364
-0.004,-0.0,0.008,4352853.366
-0.003,-0.0,0.008,4352853.368
-0.002,-0.0,0.007,4352853.369
-0.002,-0.001,0.007,4352853.371
-0.002,-0.001,0.007,4352853.373
0.0,-0.002,0.007,4352853.375
0.001,-0.0,0.007,4352853.377
0.001,-0.0,0.01,4352853.378
-0.001,-0.0,0.008,4352853.380
-0.004,0.001,0.007,4352853.382
-0.006,0.001,0.007,4352853.384
-0.008,0.001,0.007,4352853.386
-0.011,-0.0,0.007,4352853.387
-0.01,-0.001,0.007,4352853.389
-0.01,-0.0,0.007,4352853.391
-0.007,-0.0,0.006,4352853.393
-0.001,-0.0,0.005,4352853.395
0.005,-0.001,0.005,4352853.396
0.009,-0.001,0.006,4352853.398
0.009,-0.002,0.007,4352853.400
0.006,-0.002,0.008,4352853.402
0.0,-0.001,0.008,4352853.403
-0.006,-0.002,0.008,4352853.405
-0.01,-0.001,0.006,4352853.408
-0.01,-0.001,0.004,4352853.410
