x,y,z,ts
0.012,0.028,0.973,5646460.001
0.012,0.028,0.973,5646460.003
0.012,0.027,0.975,5646460.005
0.011,0.026,0.975,5646460.007
0.01,0.025,0.975,5646460.009
0.01,0.024,0.976,5646460.012
0.012,0.023,0.976,5646460.014
0.011,0.024,0.977,5646460.016
0.011,0.023,0.976,5646460.018
0.01,0.023,0.978,5646460.020
0.012,0.023,0.977,5646460.022
0.012,0.023,0.977,5646460.024
0.012,0.024,0.976,5646460.026
0.013,0.024,0.976,5646460.028
0.013,0.023,0.975,5646460.030
0.013,0.022,0.978,5646460.032
0.013,0.022,0.977,5646460.034
0.014,0.023,0.976,5646460.036
0.014,0.022,0.974,5646460.038
0.013,0.021,0.977,5646460.040
0.013,0.02,0.978,5646460.042
0.014,0.02,0.976,5646460.044
0.015,0.019,0.976,5646460.046
0.013,0.02,0.977,5646460.048
0.011,0.02,0.977,5646460.050
0.011,0.02,0.978,5646460.052
0.011,0.021,0.978,5646460.054
0.011,0.021,0.978,5646460.057
0.013,0.022,0.979,5646460.059
0.013,0.023,0.977,5646460.061
0.013,0.023,0.976,5646460.063
0.012,0.023,0.978,5646460.065
0.012,0.024,0.975,5646460.067
0.013,0.024,0.973,5646460.069
0.011,0.024,0.974,5646460.071
0.011,0.024,0.974,5646460.073
0.011,0.024,0.972,5646460.076
0.01,0.024,0.974,5646460.078
0.011,0.023,0.976,5646460.079
0.011,0.024,0.975,5646460.081
0.01,0.023,0.977,5646460.083
0.01,0.025,0.978,5646460.085
0.012,0.025,0.978,5646460.087
0.013,0.026,0.976,5646460.090
0.014,0.027,0.975,5646460.092
0.014,0.028,0.975,5646460.094
0.013,0.026,0.975,5646460.096
0.015,0.026,0.976,5646460.098
0.015,0.026,0.976,5646460.100
0.015,0.026,0.976,5646460.102
0.014,0.027,0.976,5646460.104
0.014,0.028,0.977,5646460.106
0.014,0.029,0.976,5646460.108
0.014,0.029,0.975,5646460.110
0.013,0.027,0.976,5646460.112
0.012,0.027,0.975,5646460.114
0.01,0.028,0.975,5646460.116
0.01,0.028,0.975,5646460.118
0.009,0.028,0.976,5646460.120
0.011,0.028,0.977,5646460.122
0.011,0.029,0.977,5646460.124
