rssi,ts,anchor
-61,5646460.0262136,1011110003
-51,5646460.0493720,1011110002
-67,5646460.0553820,1011110001
-73,5646461.4941478,1011110005
-67,5646462.0996640,1011110004
-53,5646463.0757334,1011110002
-69,5646463.0874219,1011110007
-79,5646463.4817686,1011110006
-75,5646464.5333209,1011110005
-61,5646464.5613296,1011110003
-62,5646466.1317501,1011110004
-62,5646467.0865519,1011110003
-52,5646467.6300590,1011110002
-73,5646468.0736194,1011110005
-62,5646469.1161523,1011110003
-48,5646469.1410508,1011110002
-70,5646471.1030395,1011110005
-59,5646471.1642947,1011110001
-74,5646471.5538857,1011110006
-68,5646472.1604941,1011110002
-63,5646472.1767650,1011110001
-68,5646472.6114483,1011110005
-62,5646472.6998093,1011110004
-80,5646472.9621646,1011110035
-48,5646473.1637733,1011110003
-73,5646475.5874753,1011110006
-53,5646475.6900156,1011110003
-76,5646476.1397901,1011110005
-61,5646476.7087505,1011110002
-59,5646477.7381074,1011110004
-62,5646478.1059830,1011110006
-73,5646478.1665220,1011110005
-69,5646478.2188118,1011110003
-53,5646478.7602906,1011110007
-49,5646480.2672603,1011110004
-80,5646480.3093469,1011110011
-70,5646480.6246617,1011110009
-69,5646481.1336527,1011110006
-68,5646481.2555211,1011110003
-66,5646481.6290071,1011110009
-61,5646481.6961637,1011110005
-53,5646481.7705035,1011110004
-80,5646481.8235874,1011110011
-62,5646482.3056469,1011110007
-74,5646483.4952865,1011110010
-56,5646484.2198367,1011110005
-73,5646484.7516866,1011120001
-63,5646485.3303690,1011110007
-89,5646486.5362334,1011110010
-61,5646487.2438943,1011110005
-80,5646487.6905985,1011110006
-70,5646488.1187479,1011110035
-73,5646488.8386831,1011110004
-72,5646489.2387624,1011120001
-70,5646489.4425328,1011110034
-55,5646491.2354434,1011110006
-63,5646491.9019983,1011110011
-57,5646493.7292123,1011110009
-56,5646493.7750051,1011110006
-79,5646494.0524204,1011120003
-72,5646494.1867790,1011110035
-65,5646495.0670681,1011110014
-76,5646495.1698952,1011110015
-69,5646495.9281731,1011110007
-58,5646495.9894636,1011110034
-78,5646496.3771040,1011110019
-59,5646496.4970949,1011110034
-70,5646496.8138299,1011110005
-75,5646497.1531265,1011110029
-66,5646497.3105104,1011110006
-71,5646497.3637974,1011120002
-70,5646498.8350101,1011110033
-46,5646499.0676572,1011120001
-70,5646499.1987462,1011110015
-63,5646499.2568810,1011110019
-63,5646499.3801510,1011120003
-62,5646500.2351704,1011110035
-59,5646500.2427735,1011120002
-70,5646500.6064267,1011110014
-67,5646500.6994841,1011110010
-57,5646500.9373102,1011110013
-53,5646500.9860890,1011110011
-69,5646501.3577712,1011110033
-70,5646501.3590145,1011110006
-59,5646502.0945315,1011120002
-73,5646502.5240450,1011110032
-60,5646502.9597344,1011110013
-65,5646503.4754946,1011120003
-55,5646503.6398201,1011110014
-72,5646504.3895938,1011110006
-69,5646504.8095393,1011120001
-73,5646504.9546356,1011110019
-75,5646505.0476172,1011110032
-57,5646505.7382424,1011120003
-63,5646505.7573388,1011110015
-70,5646505.7839680,1011110019
-74,5646505.7935531,1011110035
-66,5646506.0387831,1011120001
-84,5646506.0409236,1011110011
-38,5646506.1663766,1011110014
-68,5646506.2403572,1011110010
-47,5646506.4990869,1011110013
-84,5646506.6086869,1011110016
-76,5646507.1799660,1011120005
-72,5646507.2259159,1011120002
-69,5646508.1103048,1011110034
-58,5646508.1918328,1011110014
-54,5646508.1980083,1011120003
-83,5646508.2539015,1011120002
-74,5646508.7395873,1011110030
-76,5646509.2828200,1011110010
-64,5646509.2959783,1011110015
-83,5646509.3686366,1011110026
-73,5646509.4165933,1011120005
-59,5646509.4581115,1011110033
-72,5646509.5808015,1011110032
-77,5646509.6702909,1011110029
-69,5646509.9418604,1011120001
-62,5646510.1476188,1011110016
-52,5646510.3115506,1011110019
-70,5646510.8644111,1011110023
-57,5646511.9726624,1011110033
-71,5646512.0660844,1011120003
-66,5646512.0702398,1011120006
-65,5646512.0717237,1011120005
-61,5646512.1005969,1011110032
-71,5646512.3899405,1011110018
-71,5646512.3918991,1011110026
-73,5646512.4871521,1011110021
-77,5646512.5147920,1011110031
-71,5646512.7274337,1011120004
-72,5646512.9599462,1011120002
-71,5646513.1510506,1011110034
-69,5646513.4109187,1011110019
-75,5646513.7389369,1011110014
-72,5646513.8277864,1011110010
-79,5646514.0453105,1011120001
-73,5646514.1853545,1011110029
-84,5646514.2884691,1011110030
-70,5646514.3996477,1011110023
-67,5646514.5624559,1011110013
-56,5646514.6527245,1011110019
-62,5646514.7252791,1011120005
-73,5646514.9729755,1011120004
-76,5646515.0009303,1011110006
-43,5646515.4173009,1011110018
-73,5646515.5064931,1011110021
-75,5646515.6351843,1011110024
-65,5646515.9685349,1011120006
-65,5646516.0199397,1011110033
-69,5646516.4209683,1011110026
-55,5646516.6288657,1011110032
-59,5646516.7008934,1011110020
-53,5646517.1366668,1011110032
-80,5646517.1636906,1011110030
-51,5646517.3067474,1011110019
-54,5646517.4350531,1011110018
-59,5646517.5319996,1011110033
-74,5646517.7713516,1011110014
-73,5646517.8628120,1011110029
-59,5646518.0379314,1011110021
-55,5646518.2194314,1011120005
-58,5646518.4307292,1011120006
-70,5646518.5679777,1011110031
-69,5646518.7153766,1011110034
-61,5646518.9417784,1011110023
-38,5646519.2233734,1011110020
-83,5646519.6764822,1011110024
-69,5646520.0826814,1011110031
-72,5646520.2341304,1011110034
-57,5646520.2624383,1011120006
-60,5646520.4630342,1011110023
-56,5646520.7353415,1011110020
-70,5646521.2463200,1011110016
-67,5646521.6980636,1011110030
-85,5646521.7038364,1011120005
-61,5646522.0222845,1011110019
-69,5646522.4699368,1011110026
-68,5646522.4786861,1011110018
-79,5646522.6242893,1011120001
-71,5646523.0201137,1011110029
-47,5646523.0799391,1011110021
-73,5646523.1396413,1011110030
-77,5646523.4394360,1011120001
-70,5646523.4725978,1011110026
-64,5646523.4860351,1011110018
-60,5646523.5325117,1011120006
-70,5646523.5774305,1011110033
-56,5646523.6162269,1011110031
-73,5646523.7599919,1011110034
-67,5646523.8332343,1011110029
-68,5646523.8761663,1011110019
-59,5646524.0006866,1011110023
-64,5646524.2535255,1011110020
-58,5646524.6964369,1011110032
-77,5646525.1475198,1011110028
-60,5646525.2376671,1011110024
-65,5646526.0815115,1011110029
-67,5646526.1101367,1011110021
-77,5646526.3501666,1011110019
-69,5646526.4995310,1011110026
-60,5646526.6393373,1011110031
-70,5646526.7066939,1011110032
-46,5646526.7500536,1011110024
-78,5646526.8199861,1011110030
-73,5646527.1220918,1011110033
-69,5646527.5192802,1011110025
-57,5646527.5266211,1011110023
-62,5646528.4487257,1011120006
