x,y,z,ts
5.386,-4.668,14.363,17225194.906
9.695,-8.402,25.853,17225194.907
12.603,-11.569,35.224,17225194.909
14.93,-14.103,42.721,17225194.910
16.791,-16.129,48.719,17225194.912
18.28,-17.751,53.517,17225194.914
19.472,-19.048,57.356,17225194.915
20.425,-20.086,60.427,17225194.917
21.008,-21.275,63.063,17225194.919
21.474,-22.226,65.172,17225194.921
21.847,-22.988,66.859,17225194.922
22.145,-23.596,68.209,17225194.924
22.384,-24.084,69.289,17225194.926
22.575,-24.473,69.973,17225194.928
22.728,-24.785,70.52,17225194.930
22.85,-25.034,70.958,17225194.932
22.948,-25.234,71.309,17225194.934
23.026,-25.394,71.589,17225194.936
23.448,-25.701,72.172,17225194.938
23.785,-25.947,72.639,17225194.940
24.055,-26.143,73.012,17225194.942
24.271,-26.3,73.311,17225194.944
24.444,-26.426,73.55,17225194.946
24.043,-26.347,73.561,17225194.948
23.723,-26.284,73.571,17225194.950
23.467,-26.234,73.578,17225194.952
23.261,-26.194,73.584,17225194.954
23.097,-26.161,73.589,17225194.956
23.325,-26.135,73.413,17225194.958
23.508,-26.115,73.272,17225194.960
23.653,-26.098,73.16,17225194.962
23.77,-26.085,73.07,17225194.964
23.863,-26.074,72.998,17225194.966
23.579,-25.707,73.12,17225194.968
23.351,-25.413,73.218,17225194.970
23.169,-25.178,73.296,17225194.972
23.024,-24.989,73.358,17225194.974
22.907,-24.839,73.408,17225194.976
22.994,-24.898,73.268,17225194.978
23.063,-24.945,73.157,17225194.980
23.118,-24.983,73.067,17225194.982
23.162,-25.013,72.996,17225194.984
23.198,-25.038,72.939,17225194.986
23.405,-24.877,72.893,17225194.988
23.572,-24.749,72.857,17225194.990
23.705,-24.647,72.827,17225194.992
23.811,-24.565,72.804,17225194.994
23.896,-24.499,72.785,17225194.996
23.246,-24.626,72.95,17225194.998
22.726,-24.728,73.081,17225195.000
22.31,-24.809,73.187,17225195.002
21.977,-24.874,73.271,17225195.004
21.711,-24.926,73.338,17225195.006
22.037,-24.968,73.392,17225195.008
22.297,-25.001,73.435,17225195.010
22.506,-25.028,73.47,17225195.012
22.672,-25.049,73.497,17225195.014
22.806,-25.066,73.519,17225195.016
22.553,-25.08,73.717,17225195.018
22.351,-25.091,73.874,17225195.020
22.19,-25.099,74.001,17225195.022
22.061,-25.106,74.102,17225195.024
21.957,-25.112,74.182,17225195.026
22.054,-25.116,74.247,17225195.028
22.132,-25.12,74.299,17225195.030
22.194,-25.123,74.34,17225195.032
22.243,-25.125,74.373,17225195.034
22.283,-25.127,74.4,17225195.036
22.135,-25.129,74.6,17225195.038
22.017,-25.13,74.761,17225195.040
21.922,-25.131,74.889,17225195.042
21.846,-25.131,74.992,17225195.044
21.786,-25.132,75.074,17225195.046
22.276,-25.132,74.601,17225195.048
22.668,-25.133,74.223,17225195.050
22.982,-25.133,73.921,17225195.052
23.233,-25.133,73.679,17225195.054
23.434,-25.134,73.485,17225195.056
23.415,-25.134,73.33,17225195.058
23.4,-25.134,73.206,17225195.060
23.387,-25.134,73.107,17225195.062
23.378,-25.134,73.027,17225195.064
23.37,-25.134,72.964,17225195.066
23.364,-24.955,73.272,17225195.068
23.359,-24.811,73.519,17225195.070
