x,y,z,ts
0.006,0.003,-0.002,5645325.002
0.006,0.004,-0.002,5645325.004
0.007,0.005,-0.002,5645325.006
0.007,0.004,-0.001,5645325.008
0.007,0.004,-0.001,5645325.010
0.008,0.004,-0.0,5645325.012
0.008,0.003,-0.001,5645325.014
0.007,0.002,-0.0,5645325.016
0.008,0.001,-0.0,5645325.018
0.007,-0.0,-0.0,5645325.020
0.006,0.001,0.001,5645325.022
0.005,0.002,0.003,5645325.025
0.002,0.002,0.004,5645325.027
0.002,0.001,0.002,5645325.029
0.004,0.0,0.001,5645325.031
0.003,-0.0,0.0,5645325.033
0.003,-0.002,-0.0,5645325.035
0.004,-0.001,0.0,5645325.037
0.006,-0.001,0.001,5645325.039
0.004,-0.002,0.001,5645325.041
0.004,-0.002,0.003,5645325.043
0.004,-0.001,0.003,5645325.045
0.004,-0.001,0.003,5645325.047
0.002,0.0,0.002,5645325.049
-0.001,-0.0,0.001,5645325.051
-0.002,-0.0,0.001,5645325.053
-0.001,0.001,0.002,5645325.055
0.0,0.0,0.003,5645325.057
0.001,0.0,0.002,5645325.059
0.002,-0.0,0.001,5645325.061
0.003,-0.001,0.001,5645325.063
0.004,-0.002,0.001,5645325.065
0.004,-0.002,0.001,5645325.067
0.004,-0.0,0.001,5645325.069
0.003,-0.0,0.001,5645325.071
0.002,0.001,0.002,5645325.073
0.002,0.002,0.0,5645325.075
0.001,0.001,-0.001,5645325.077
-0.0,0.001,0.0,5645325.079
-0.002,0.002,0.001,5645325.081
-0.002,0.002,0.0,5645325.083
-0.003,0.001,-0.0,5645325.085
-0.002,-0.001,-0.001,5645325.087
-0.001,-0.001,-0.0,5645325.089
-0.0,-0.001,-0.0,5645325.091
0.0,-0.0,0.0,5645325.093
0.001,-0.001,0.0,5645325.095
0.001,-0.002,-0.001,5645325.097
0.001,-0.0,-0.0,5645325.099
-0.001,0.0,0.001,5645325.101
-0.003,0.0,0.001,5645325.103
-0.005,0.0,0.0,5645325.105
-0.006,0.001,0.0,5645325.107
-0.006,0.001,-0.0,5645325.109
-0.007,0.0,0.0,5645325.111
-0.008,-0.001,0.001,5645325.113
-0.007,-0.001,0.001,5645325.115
-0.005,-0.001,-0.0,5645325.117
-0.006,-0.0,-0.001,5645325.119
-0.006,0.0,-0.001,5645325.121
-0.005,-0.0,-0.001,5645325.123
-0.004,-0.0,0.001,5645325.125
-0.004,-0.0,0.002,5645325.127
-0.002,-0.001,0.002,5645325.129
-0.002,-0.002,0.002,5645325.131
-0.002,-0.002,0.0,5645325.133
-0.001,-0.001,0.001,5645325.135
-0.001,-0.0,0.002,5645325.136
-0.001,0.0,0.002,5645325.139
-0.004,-0.001,0.002,5645325.141
-0.005,0.0,0.002,5645325.143
-0.004,0.0,0.002,5645325.145
-0.004,0.0,0.002,5645325.147
-0.005,-0.0,0.003,5645325.149
-0.004,-0.001,0.002,5645325.151
-0.002,-0.001,0.0,5645325.153
-0.003,-0.001,0.0,5645325.155
-0.002,-0.001,0.001,5645325.157
-0.002,-0.001,0.001,5645325.159
-0.001,-0.0,0.001,5645325.161
-0.002,0.0,0.001,5645325.163
-0.002,0.001,-0.0,5645325.165
-0.001,0.001,-0.001,5645325.167
-0.001,0.001,-0.001,5645325.169
0.0,0.001,-0.001,5645325.171
-0.001,0.001,-0.0,5645325.173
-0.001,0.001,0.0,5645325.175
-0.002,0.001,0.001,5645325.177
-0.002,0.001,0.001,5645325.179
-0.002,0.001,0.002,5645325.181
-0.001,0.002,0.001,5645325.183
-0.002,0.001,-0.0,5645325.185
-0.002,0.001,-0.0,5645325.187
-0.002,0.001,0.001,5645325.189
-0.001,0.002,0.002,5645325.191
-0.0,0.002,0.002,5645325.193
-0.001,0.001,0.001,5645325.195
-0.001,0.001,0.001,5645325.197
-0.001,0.001,0.002,5645325.199
-0.001,0.001,0.002,5645325.201
-0.0,0.001,0.002,5645325.203
0.0,0.001,0.001,5645325.205
0.001,0.002,0.001,5645325.207
0.002,0.001,0.002,5645325.209
0.001,0.001,0.002,5645325.211
0.001,0.001,0.002,5645325.213
0.001,0.001,-0.0,5645325.215
0.0,-0.0,-0.001,5645325.217
-0.0,0.0,-0.001,5645325.219
0.0,0.001,-0.001,5645325.221
-0.0,0.001,0.0,5645325.223
-0.001,0.0,0.0,5645325.225
-0.001,0.0,0.0,5645325.227
-0.0,0.001,0.001,5645325.229
0.001,0.001,0.002,5645325.231
0.001,0.0,0.002,5645325.233
0.001,0.0,0.002,5645325.235
0.001,-0.0,0.002,5645325.237
0.001,0.0,0.001,5645325.239
0.002,0.001,0.001,5645325.241
0.002,0.0,0.001,5645325.243
0.003,0.0,0.001,5645325.245
0.002,0.0,-0.001,5645325.247
0.001,0.001,-0.002,5645325.249
0.001,0.001,-0.0,5645325.251
0.001,0.001,0.001,5645325.253
0.001,0.001,0.001,5645325.255
-0.0,0.002,0.001,5645325.257
-0.0,0.002,0.002,5645325.259
0.0,0.002,0.002,5645325.261
0.001,0.002,0.001,5645325.263
0.001,0.002,0.001,5645325.265
0.001,0.002,0.001,5645325.267
0.002,0.002,0.001,5645325.269
0.002,0.002,0.002,5645325.271
0.002,0.001,0.001,5645325.273
0.002,0.001,0.001,5645325.275
0.002,0.002,0.001,5645325.277
0.003,0.003,-0.001,5645325.279
0.003,0.003,-0.001,5645325.281
0.002,0.001,-0.001,5645325.283
0.002,0.0,-0.0,5645325.285
0.001,0.001,-0.001,5645325.287
0.001,0.001,0.0,5645325.289
0.002,0.002,0.001,5645325.291
0.002,0.002,0.001,5645325.293
0.001,0.001,0.0,5645325.295
0.001,0.001,0.001,5645325.297
-0.0,-0.0,0.001,5645325.299
0.001,-0.0,0.0,5645325.301
-0.0,-0.0,0.001,5645325.303
-0.0,0.0,0.001,5645325.305
-0.0,-0.001,0.0,5645325.307
-0.0,-0.001,-0.0,5645325.309
0.0,-0.001,-0.0,5645325.311
0.001,-0.001,-0.0,5645325.313
0.001,-0.001,0.0,5645325.315
0.001,-0.0,-0.0,5645325.317
0.001,0.0,-0.0,5645325.319
0.001,0.0,0.001,5645325.321
0.0,0.001,0.0,5645325.323
-0.001,0.001,0.0,5645325.325
-0.001,0.0,0.0,5645325.327
-0.002,0.001,0.0,5645325.329
-0.002,0.0,0.001,5645325.331
-0.002,0.001,0.003,5645325.333
-0.001,0.001,0.003,5645325.335
-0.002,0.0,0.002,5645325.337
-0.002,0.0,0.002,5645325.339
-0.003,-0.001,0.002,5645325.341
-0.003,-0.001,0.003,5645325.343
-0.002,-0.002,0.002,5645325.345
-0.004,-0.003,0.002,5645325.347
-0.004,-0.002,0.002,5645325.349
-0.004,-0.002,0.001,5645325.351
-0.003,0.0,0.001,5645325.353
-0.002,-0.0,-0.001,5645325.355
-0.002,-0.002,-0.0,5645325.357
