x,y,z,ts
-0.041,-39.561,87.659,5645325.002
-0.033,-39.548,87.721,5645325.004
0.333,-39.717,87.771,5645325.006
0.625,-39.853,87.811,5645325.008
0.859,-39.961,87.843,5645325.010
1.047,-40.048,87.868,5645325.012
1.196,-40.117,87.889,5645325.014
1.137,-40.173,87.905,5645325.016
1.089,-40.217,87.918,5645325.018
1.051,-40.252,87.928,5645325.020
1.02,-40.281,87.937,5645325.022
0.996,-40.304,87.944,5645325.025
0.437,-40.322,87.949,5645325.027
-0.009,-40.336,87.953,5645325.029
-0.366,-40.348,87.957,5645325.031
-0.652,-40.357,87.959,5645325.033
-0.881,-40.365,87.962,5645325.035
-1.243,-40.191,88.143,5645325.037
-1.533,-40.052,88.288,5645325.039
-1.765,-39.941,88.404,5645325.041
-1.951,-39.852,88.497,5645325.043
-2.099,-39.781,88.571,5645325.045
-1.5,-40.083,88.271,5645325.047
-1.02,-40.325,88.032,5645325.049
-0.637,-40.519,87.84,5645325.051
-0.33,-40.673,87.686,5645325.053
-0.084,-40.797,87.564,5645325.055
-0.427,-40.537,87.645,5645325.057
-0.7,-40.329,87.71,5645325.059
-0.919,-40.163,87.762,5645325.061
-1.094,-40.029,87.804,5645325.063
-1.235,-39.923,87.837,5645325.065
-1.167,-40.017,87.505,5645325.067
-1.113,-40.093,87.239,5645325.069
-1.07,-40.153,87.026,5645325.071
-1.036,-40.201,86.856,5645325.073
-1.008,-40.24,86.72,5645325.075
-0.627,-40.091,86.79,5645325.077
-0.322,-39.972,86.847,5645325.079
-0.078,-39.877,86.892,5645325.081
0.117,-39.801,86.928,5645325.083
0.273,-39.74,86.957,5645325.085
-0.141,-39.692,86.801,5645325.087
-0.471,-39.653,86.675,5645325.089
-0.736,-39.622,86.575,5645325.091
-0.948,-39.597,86.495,5645325.093
-1.118,-39.577,86.431,5645325.095
-0.894,-39.92,86.739,5645325.097
-0.715,-40.194,86.985,5645325.099
-0.572,-40.414,87.182,5645325.101
-0.458,-40.59,87.34,5645325.103
-0.366,-40.73,87.466,5645325.105
-0.293,-40.842,87.567,5645325.107
-0.234,-40.932,87.648,5645325.109
-0.187,-41.004,87.712,5645325.111
-0.15,-41.062,87.764,5645325.113
-0.12,-41.108,87.805,5645325.115
0.084,-40.965,87.838,5645325.117
0.246,-40.851,87.865,5645325.119
0.377,-40.76,87.886,5645325.121
0.481,-40.687,87.903,5645325.123
0.564,-40.628,87.916,5645325.125
0.451,-40.941,87.927,5645325.127
0.361,-41.19,87.936,5645325.129
0.289,-41.39,87.943,5645325.131
0.231,-41.55,87.948,5645325.133
0.185,-41.678,87.953,5645325.135
0.148,-41.421,87.777,5645325.136
