x,y,z,ts
52.157,-16.27,81.183,40795423.419
51.918,-16.11,81.259,40795423.423
52.152,-15.982,81.319,40795423.427
52.338,-15.879,81.368,40795423.431
52.205,-15.516,81.679,40795423.435
52.098,-15.225,81.927,40795423.439
52.012,-15.274,82.126,40795423.443
51.944,-15.313,82.285,40795423.447
51.606,-15.203,82.141,40795423.451
51.336,-15.116,82.025,40795423.455
51.403,-15.046,81.933,40795423.459
51.456,-14.99,81.859,40795423.463
51.641,-14.664,82.071,40795423.467
51.788,-14.403,82.241,40795423.471
51.765,-14.335,82.106,40795423.475
51.746,-14.28,81.997,40795423.479
51.872,-13.955,82.046,40795423.483
51.973,-13.696,82.085,40795423.487
52.054,-13.769,82.389,40795423.491
52.119,-13.828,82.631,40795423.495
52.029,-13.875,82.553,40795423.499
51.958,-13.912,82.491,40795423.503
52.183,-13.661,82.577,40795423.507
52.364,-13.46,82.646,40795423.511
52.225,-13.299,82.429,40795423.515
52.114,-13.171,82.256,40795423.519
52.167,-13.068,81.981,40795423.523
52.209,-12.985,81.762,40795423.527
52.243,-13.201,81.722,40795423.531
52.27,-13.373,81.69,40795423.535
52.15,-13.37,81.936,40795423.539
52.054,-13.368,82.133,40795423.543
52.119,-13.366,82.155,40795423.547
52.171,-13.365,82.173,40795423.551
52.212,-12.801,82.322,40795423.555
52.245,-12.351,82.442,40795423.559
52.272,-12.271,82.538,40795423.563
52.293,-12.207,82.615,40795423.567
52.31,-12.016,82.54,40795423.571
52.324,-11.863,82.481,40795423.575
52.335,-11.6,82.569,40795423.579
52.343,-11.389,82.64,40795423.583
52.209,-11.221,82.288,40795423.587
52.101,-11.086,82.007,40795423.591
51.873,-10.978,81.918,40795423.595
51.691,-10.892,81.847,40795423.599
51.829,-10.682,81.79,40795423.603
51.938,-10.515,81.745,40795423.607
52.026,-10.521,81.708,40795423.611
52.097,-10.526,81.679,40795423.615
52.011,-10.53,81.384,40795423.619
51.943,-10.534,81.148,40795423.623
52.03,-10.255,81.367,40795423.627
52.1,-10.032,81.542,40795423.631
