x,y,z,ts
0.315,0.064,-0.03,40796039.757
0.322,0.079,-0.031,40796039.761
0.329,0.09,-0.032,40796039.765
0.338,0.096,-0.033,40796039.769
0.345,0.102,-0.033,40796039.773
0.348,0.103,-0.033,40796039.777
0.346,0.1,-0.038,40796039.781
0.345,0.096,-0.041,40796039.785
0.347,0.089,-0.047,40796039.789
0.349,0.079,-0.053,40796039.793
0.352,0.069,-0.061,40796039.797
0.352,0.062,-0.066,40796039.801
0.356,0.057,-0.073,40796039.805
0.364,0.052,-0.08,40796039.809
0.376,0.05,-0.082,40796039.813
0.388,0.05,-0.081,40796039.817
0.397,0.051,-0.075,40796039.821
0.409,0.05,-0.069,40796039.825
0.423,0.049,-0.062,40796039.829
0.443,0.044,-0.057,40796039.833
0.457,0.039,-0.056,40796039.837
0.462,0.033,-0.059,40796039.841
0.464,0.026,-0.066,40796039.845
0.463,0.016,-0.073,40796039.849
0.46,0.001,-0.081,40796039.853
0.447,-0.016,-0.089,40796039.857
0.43,-0.037,-0.093,40796039.861
0.414,-0.06,-0.093,40796039.865
0.401,-0.08,-0.091,40796039.869
0.391,-0.097,-0.091,40796039.873
0.378,-0.106,-0.09,40796039.877
0.366,-0.11,-0.086,40796039.881
0.359,-0.109,-0.087,40796039.885
0.362,-0.1,-0.09,40796039.889
0.378,-0.091,-0.095,40796039.893
0.402,-0.079,-0.105,40796039.897
0.434,-0.067,-0.117,40796039.901
0.475,-0.054,-0.133,40796039.905
0.522,-0.042,-0.152,40796039.909
0.571,-0.028,-0.169,40796039.913
0.612,-0.014,-0.185,40796039.917
0.641,-0.001,-0.197,40796039.921
0.656,0.012,-0.205,40796039.925
0.661,0.024,-0.209,40796039.929
0.657,0.028,-0.206,40796039.933
0.646,0.026,-0.2,40796039.937
0.635,0.021,-0.191,40796039.941
0.628,0.012,-0.184,40796039.945
0.632,-0.001,-0.183,40796039.949
0.641,-0.012,-0.19,40796039.953
0.651,-0.022,-0.207,40796039.957
0.664,-0.037,-0.226,40796039.961
0.677,-0.052,-0.251,40796039.965
0.695,-0.07,-0.273,40796039.969
0.715,-0.089,-0.293,40796039.973
0.728,-0.112,-0.308,40796039.977
0.732,-0.136,-0.32,40796039.981
0.728,-0.161,-0.329,40796039.985
0.72,-0.19,-0.336,40796039.989
0.706,-0.217,-0.342,40796039.993
0.686,-0.244,-0.346,40796039.997
0.656,-0.265,-0.348,40796040.001
0.624,-0.284,-0.348,40796040.005
0.595,-0.298,-0.346,40796040.009
0.57,-0.308,-0.341,40796040.013
0.545,-0.314,-0.332,40796040.017
0.52,-0.316,-0.323,40796040.021
0.499,-0.314,-0.314,40796040.025
0.484,-0.308,-0.305,40796040.029
0.472,-0.3,-0.3,40796040.033
0.46,-0.286,-0.298,40796040.037
0.447,-0.267,-0.299,40796040.041
0.431,-0.245,-0.306,40796040.045
0.414,-0.217,-0.319,40796040.049
0.393,-0.186,-0.34,40796040.053
0.363,-0.158,-0.362,40796040.057
0.321,-0.13,-0.382,40796040.061
0.28,-0.109,-0.398,40796040.065
0.242,-0.091,-0.412,40796040.069
0.211,-0.077,-0.422,40796040.073
0.179,-0.068,-0.432,40796040.077
0.145,-0.061,-0.44,40796040.081
0.107,-0.058,-0.445,40796040.085
0.074,-0.058,-0.448,40796040.089
0.044,-0.059,-0.452,40796040.093
0.017,-0.06,-0.454,40796040.097
-0.006,-0.061,-0.453,40796040.101
-0.027,-0.064,-0.454,40796040.105
-0.041,-0.068,-0.453,40796040.109
-0.053,-0.074,-0.454,40796040.113
-0.068,-0.082,-0.457,40796040.117
-0.089,-0.089,-0.462,40796040.121
-0.11,-0.098,-0.465,40796040.125
-0.128,-0.107,-0.467,40796040.129
-0.142,-0.117,-0.469,40796040.133
-0.153,-0.125,-0.469,40796040.137
-0.168,-0.131,-0.469,40796040.141
-0.183,-0.135,-0.469,40796040.145
-0.196,-0.134,-0.467,40796040.149
-0.203,-0.129,-0.465,40796040.153
-0.209,-0.12,-0.462,40796040.157
-0.216,-0.108,-0.453,40796040.161
-0.22,-0.092,-0.445,40796040.165
-0.219,-0.068,-0.433,40796040.169
-0.212,-0.045,-0.421,40796040.173
-0.203,-0.02,-0.408,40796040.177
-0.2,0.009,-0.39,40796040.181
-0.197,0.036,-0.374,40796040.185
-0.197,0.063,-0.361,40796040.189
-0.197,0.09,-0.349,40796040.193
-0.202,0.114,-0.335,40796040.197
-0.209,0.135,-0.324,40796040.201
-0.216,0.153,-0.309,40796040.205
-0.222,0.168,-0.298,40796040.209
-0.226,0.181,-0.288,40796040.213
-0.229,0.189,-0.277,40796040.217
-0.237,0.195,-0.267,40796040.221
-0.247,0.198,-0.259,40796040.225
-0.255,0.196,-0.249,40796040.229
-0.261,0.191,-0.244,40796040.233
-0.267,0.185,-0.24,40796040.237
-0.275,0.178,-0.236,40796040.241
-0.283,0.169,-0.233,40796040.245
-0.287,0.161,-0.231,40796040.249
-0.285,0.154,-0.233,40796040.253
-0.28,0.145,-0.235,40796040.257
-0.28,0.138,-0.235,40796040.261
-0.284,0.133,-0.236,40796040.265
-0.286,0.132,-0.236,40796040.269
-0.283,0.132,-0.238,40796040.273
-0.28,0.132,-0.236,40796040.277
-0.277,0.135,-0.231,40796040.281
-0.275,0.138,-0.225,40796040.285
-0.269,0.141,-0.217,40796040.289
-0.26,0.146,-0.211,40796040.293
-0.25,0.147,-0.204,40796040.297
-0.243,0.147,-0.199,40796040.301
-0.235,0.149,-0.191,40796040.305
-0.226,0.149,-0.185,40796040.309
-0.212,0.149,-0.178,40796040.313
-0.195,0.15,-0.167,40796040.317
-0.182,0.152,-0.155,40796040.321
-0.174,0.154,-0.142,40796040.325
-0.166,0.156,-0.127,40796040.329
-0.159,0.159,-0.116,40796040.333
-0.151,0.161,-0.107,40796040.337
-0.144,0.165,-0.098,40796040.341
-0.135,0.167,-0.09,40796040.345
-0.122,0.169,-0.084,40796040.349
-0.106,0.169,-0.079,40796040.353
-0.087,0.17,-0.077,40796040.357
-0.072,0.169,-0.075,40796040.361
-0.059,0.165,-0.071,40796040.365
-0.043,0.161,-0.065,40796040.369
-0.021,0.155,-0.059,40796040.373
-0.0,0.149,-0.05,40796040.377
0.019,0.141,-0.04,40796040.381
0.031,0.133,-0.026,40796040.385
0.043,0.125,-0.014,40796040.389
0.052,0.116,-0.003,40796040.393
0.057,0.109,0.008,40796040.397
0.055,0.1,0.017,40796040.401
0.049,0.096,0.024,40796040.405
0.041,0.095,0.025,40796040.409
0.033,0.097,0.022,40796040.413
0.021,0.103,0.011,40796040.417
0.002,0.109,-0.002,40796040.421
-0.028,0.12,-0.011,40796040.425
-0.061,0.129,-0.018,40796040.429
-0.091,0.134,-0.02,40796040.433
-0.114,0.136,-0.021,40796040.437
-0.137,0.134,-0.02,40796040.441
-0.161,0.13,-0.022,40796040.445
-0.182,0.125,-0.024,40796040.449
-0.2,0.117,-0.026,40796040.453
-0.212,0.106,-0.029,40796040.457
-0.223,0.094,-0.033,40796040.461
-0.232,0.084,-0.036,40796040.465
-0.238,0.071,-0.041,40796040.469
-0.238,0.055,-0.046,40796040.473
-0.236,0.039,-0.051,40796040.477
-0.237,0.022,-0.057,40796040.481
-0.244,0.004,-0.061,40796040.485
-0.25,-0.016,-0.066,40796040.489
-0.251,-0.037,-0.068,40796040.493
-0.249,-0.059,-0.073,40796040.497
-0.249,-0.08,-0.08,40796040.501
-0.255,-0.098,-0.085,40796040.505
-0.262,-0.116,-0.091,40796040.509
-0.265,-0.131,-0.097,40796040.513
-0.269,-0.145,-0.103,40796040.517
-0.274,-0.157,-0.105,40796040.521
-0.282,-0.165,-0.102,40796040.525
-0.293,-0.169,-0.098,40796040.529
-0.305,-0.172,-0.091,40796040.533
-0.315,-0.173,-0.083,40796040.537
-0.327,-0.172,-0.069,40796040.541
-0.344,-0.169,-0.052,40796040.545
-0.36,-0.166,-0.027,40796040.549
-0.362,-0.162,-0.0,40796040.553
-0.351,-0.16,0.027,40796040.557
-0.33,-0.158,0.053,40796040.561
-0.298,-0.157,0.075,40796040.565
-0.26,-0.156,0.093,40796040.569
-0.211,-0.156,0.108,40796040.573
-0.156,-0.16,0.12,40796040.577
-0.102,-0.166,0.132,40796040.581
-0.056,-0.176,0.145,40796040.585
-0.016,-0.192,0.159,40796040.589
0.022,-0.213,0.173,40796040.593
0.057,-0.24,0.187,40796040.597
0.087,-0.269,0.201,40796040.601
0.112,-0.302,0.216,40796040.605
0.143,-0.335,0.234,40796040.609
0.181,-0.372,0.246,40796040.613
0.223,-0.409,0.256,40796040.617
0.263,-0.446,0.259,40796040.621
0.299,-0.479,0.256,40796040.625
0.331,-0.509,0.249,40796040.629
0.363,-0.533,0.24,40796040.633
0.393,-0.548,0.235,40796040.637
0.415,-0.557,0.229,40796040.641
0.431,-0.564,0.224,40796040.645
0.44,-0.566,0.221,40796040.649
0.446,-0.569,0.212,40796040.653
0.444,-0.572,0.2,40796040.657
0.43,-0.574,0.192,40796040.661
0.405,-0.582,0.188,40796040.665
0.373,-0.592,0.186,40796040.669
0.342,-0.607,0.188,40796040.673
0.314,-0.626,0.191,40796040.677
0.283,-0.652,0.194,40796040.681
0.245,-0.679,0.199,40796040.685
0.203,-0.706,0.201,40796040.689
0.159,-0.73,0.206,40796040.693
0.118,-0.757,0.212,40796040.697
0.073,-0.788,0.229,40796040.701
0.025,-0.818,0.25,40796040.705
-0.026,-0.848,0.276,40796040.709
-0.076,-0.874,0.301,40796040.713
-0.12,-0.895,0.323,40796040.717
-0.163,-0.912,0.339,40796040.721
-0.206,-0.928,0.349,40796040.725
-0.241,-0.937,0.355,40796040.729
-0.267,-0.944,0.357,40796040.733
-0.282,-0.948,0.356,40796040.737
-0.291,-0.953,0.353,40796040.741
-0.3,-0.955,0.35,40796040.745
-0.313,-0.955,0.347,40796040.749
-0.321,-0.953,0.339,40796040.753
-0.326,-0.948,0.333,40796040.756
-0.329,-0.945,0.332,40796040.761
-0.332,-0.938,0.336,40796040.764
-0.335,-0.928,0.348,40796040.769
-0.331,-0.916,0.362,40796040.772
-0.322,-0.9,0.377,40796040.777
-0.311,-0.882,0.394,40796040.780
-0.298,-0.86,0.412,40796040.785
-0.29,-0.837,0.424,40796040.788
-0.277,-0.813,0.429,40796040.793
-0.262,-0.788,0.43,40796040.796
-0.249,-0.762,0.428,40796040.801
-0.239,-0.74,0.429,40796040.804
-0.233,-0.718,0.428,40796040.809
-0.221,-0.697,0.429,40796040.813
-0.203,-0.679,0.432,40796040.817
-0.182,-0.659,0.437,40796040.820
-0.158,-0.637,0.444,40796040.825
-0.13,-0.608,0.453,40796040.828
-0.096,-0.575,0.461,40796040.833
-0.053,-0.541,0.47,40796040.836
-0.004,-0.504,0.476,40796040.841
0.045,-0.463,0.481,40796040.844
0.093,-0.419,0.483,40796040.849
0.141,-0.372,0.484,40796040.852
0.193,-0.326,0.483,40796040.857
0.247,-0.282,0.483,40796040.860
0.3,-0.238,0.483,40796040.865
0.348,-0.198,0.485,40796040.868
0.399,-0.164,0.489,40796040.873
0.443,-0.135,0.494,40796040.876
0.471,-0.106,0.499,40796040.881
0.48,-0.081,0.501,40796040.884
0.475,-0.063,0.503,40796040.889
0.464,-0.054,0.501,40796040.892
0.454,-0.06,0.496,40796040.897
0.439,-0.078,0.485,40796040.900
0.418,-0.107,0.464,40796040.905
0.389,-0.141,0.439,40796040.908
0.36,-0.175,0.415,40796040.913
0.335,-0.21,0.391,40796040.916
0.317,-0.244,0.369,40796040.921
0.302,-0.269,0.348,40796040.924
0.293,-0.287,0.329,40796040.929
0.289,-0.298,0.316,40796040.932
0.29,-0.3,0.306,40796040.937
0.293,-0.295,0.301,40796040.940
0.29,-0.285,0.303,40796040.945
0.276,-0.277,0.308,40796040.948
0.246,-0.272,0.321,40796040.953
0.2,-0.268,0.334,40796040.956
0.138,-0.267,0.351,40796040.961
0.062,-0.27,0.368,40796040.964
-0.026,-0.276,0.384,40796040.969
-0.114,-0.285,0.397,40796040.972
-0.195,-0.296,0.408,40796040.977
-0.261,-0.31,0.413,40796040.980
-0.313,-0.326,0.411,40796040.985
-0.356,-0.339,0.402,40796040.988
-0.389,-0.346,0.382,40796040.993
-0.408,-0.348,0.357,40796040.996
-0.412,-0.347,0.328,40796041.001
-0.407,-0.339,0.298,40796041.004
-0.398,-0.33,0.267,40796041.009
-0.385,-0.314,0.235,40796041.012
-0.369,-0.294,0.203,40796041.017
-0.348,-0.276,0.171,40796041.020
-0.321,-0.257,0.141,40796041.025
-0.293,-0.238,0.112,40796041.028
-0.263,-0.221,0.086,40796041.033
-0.231,-0.204,0.063,40796041.036
-0.195,-0.184,0.041,40796041.041
-0.16,-0.16,0.018,40796041.044
-0.13,-0.133,-0.001,40796041.049
-0.1,-0.101,-0.022,40796041.052
-0.068,-0.064,-0.042,40796041.057
-0.034,-0.024,-0.062,40796041.060
-0.008,0.017,-0.08,40796041.065
0.004,0.059,-0.096,40796041.068
0.003,0.098,-0.111,40796041.073
-0.005,0.134,-0.128,40796041.076
-0.013,0.164,-0.149,40796041.081
-0.025,0.188,-0.173,40796041.084
-0.038,0.208,-0.199,40796041.089
-0.055,0.223,-0.224,40796041.092
-0.07,0.234,-0.249,40796041.097
-0.08,0.241,-0.27,40796041.100
-0.086,0.243,-0.29,40796041.105
-0.089,0.246,-0.311,40796041.108
-0.092,0.246,-0.332,40796041.113
-0.085,0.246,-0.351,40796041.116
-0.07,0.246,-0.372,40796041.121
-0.045,0.243,-0.393,40796041.124
-0.016,0.242,-0.411,40796041.129
0.012,0.242,-0.427,40796041.132
0.04,0.242,-0.437,40796041.137
0.071,0.24,-0.446,40796041.140
0.099,0.236,-0.448,40796041.145
0.121,0.23,-0.445,40796041.148
0.135,0.218,-0.437,40796041.153
0.147,0.204,-0.422,40796041.156
0.161,0.183,-0.4,40796041.161
0.171,0.154,-0.377,40796041.164
0.173,0.123,-0.35,40796041.169
0.162,0.089,-0.323,40796041.172
0.147,0.054,-0.296,40796041.177
0.136,0.021,-0.276,40796041.180
0.132,-0.007,-0.256,40796041.185
0.139,-0.035,-0.24,40796041.188
0.159,-0.06,-0.232,40796041.193
0.192,-0.081,-0.232,40796041.196
0.237,-0.098,-0.238,40796041.201
0.29,-0.116,-0.251,40796041.204
0.342,-0.137,-0.265,40796041.209
0.388,-0.159,-0.28,40796041.212
0.435,-0.188,-0.296,40796041.217
0.483,-0.223,-0.308,40796041.220
0.531,-0.265,-0.315,40796041.225
0.573,-0.312,-0.321,40796041.228
0.607,-0.358,-0.322,40796041.233
0.633,-0.401,-0.323,40796041.236
0.656,-0.441,-0.322,40796041.241
0.678,-0.479,-0.317,40796041.244
0.698,-0.513,-0.311,40796041.249
0.715,-0.54,-0.306,40796041.252
0.732,-0.561,-0.301,40796041.257
0.75,-0.578,-0.297,40796041.260
0.769,-0.591,-0.292,40796041.265
0.783,-0.599,-0.29,40796041.268
0.791,-0.605,-0.288,40796041.273
0.797,-0.606,-0.288,40796041.276
0.801,-0.605,-0.289,40796041.281
0.801,-0.603,-0.29,40796041.284
0.798,-0.598,-0.29,40796041.289
0.789,-0.588,-0.289,40796041.292
0.778,-0.574,-0.289,40796041.297
0.77,-0.554,-0.288,40796041.300
0.758,-0.53,-0.287,40796041.305
0.746,-0.5,-0.285,40796041.308
0.731,-0.467,-0.283,40796041.313
0.719,-0.432,-0.278,40796041.316
0.715,-0.392,-0.277,40796041.321
0.718,-0.352,-0.276,40796041.324
0.726,-0.311,-0.276,40796041.329
0.741,-0.266,-0.277,40796041.332
0.762,-0.217,-0.281,40796041.337
0.792,-0.166,-0.282,40796041.340
0.828,-0.11,-0.283,40796041.345
0.865,-0.054,-0.281,40796041.348
0.902,-0.001,-0.278,40796041.353
0.944,0.055,-0.276,40796041.356
0.985,0.116,-0.278,40796041.361
1.026,0.185,-0.288,40796041.364
1.056,0.255,-0.302,40796041.369
1.072,0.32,-0.315,40796041.372
1.078,0.386,-0.326,40796041.377
1.076,0.444,-0.335,40796041.380
1.072,0.496,-0.339,40796041.385
1.064,0.54,-0.34,40796041.388
1.051,0.579,-0.339,40796041.393
1.039,0.609,-0.342,40796041.396
1.032,0.638,-0.348,40796041.401
1.025,0.663,-0.359,40796041.404
