rssi,ts,anchor
-77,4353562.0065155,1011110004
-74,4353562.0964534,1011110003
-66,4353562.3008957,1011110003
-46,4353562.4116032,1011110002
-65,4353562.5732872,1011110001
-46,4353562.6158853,1011110002
-49,4353562.8200891,1011110002
-76,4353562.9860809,1011110001
-54,4353563.0274334,1011110002
-71,4353563.1178696,1011110003
-78,4353563.1311483,1011110009
-50,4353563.2322190,1011110002
-74,4353563.2364223,1011110006
-55,4353563.6483729,1011110002
-73,4353563.7320187,1011110005
-71,4353563.7358503,1011110003
-71,4353563.8051820,1011110001
-48,4353563.8577909,1011110002
-60,4353564.0101278,1011110001
-43,4353564.0668082,1011110002
-73,4353564.1374617,1011110003
-54,4353564.2138851,1011110001
-64,4353564.3405137,1011110003
-58,4353564.4201131,1011110001
-52,4353564.4754720,1011110002
-62,4353564.5198908,1011110004
-71,4353564.5482702,1011110003
-61,4353564.5495818,1011110003
-61,4353564.7569914,1011110003
-76,4353564.7638776,1011110005
-58,4353564.8266635,1011110001
-63,4353564.8816614,1011110002
-74,4353564.9362955,1011110007
-68,4353564.9623234,1011110003
-75,4353564.9696276,1011110005
-72,4353565.0270386,1011110004
-73,4353565.1717720,1011110005
-68,4353565.2360871,1011110001
-70,4353565.2917588,1011110006
-60,4353565.4476392,1011110001
-68,4353565.5309956,1011110004
-68,4353565.5704496,1011110003
-57,4353565.6512940,1011110001
-70,4353565.6921484,1011110002
-74,4353565.7526643,1011110007
-59,4353565.7741091,1011110003
-57,4353565.8977034,1011110002
-79,4353565.9070690,1011110006
-72,4353566.1023688,1011110002
-76,4353566.2077098,1011110005
-56,4353566.2624707,1011110001
-62,4353566.4639688,1011110001
-77,4353566.5203378,1011110006
-70,4353566.5684097,1011110007
-52,4353566.5858903,1011110003
-72,4353566.6200414,1011110005
-72,4353566.7769749,1011110007
-50,4353566.7871263,1011110003
-73,4353566.8247592,1011110005
-74,4353566.9272528,1011110002
-46,4353566.9939129,1011110003
-71,4353567.0464089,1011110004
-70,4353567.0707250,1011110001
-72,4353567.1853676,1011110007
-74,4353567.2410178,1011110005
-71,4353567.2759545,1011110001
-48,4353567.4103072,1011110003
