x,y,z,ts
0.206,0.054,1.002,4353562.002
0.205,0.033,1.005,4353562.004
0.203,0.012,1.004,4353562.006
0.198,-0.01,0.995,4353562.008
0.188,-0.03,0.984,4353562.010
0.175,-0.049,0.98,4353562.012
0.155,-0.065,0.974,4353562.014
0.139,-0.077,0.971,4353562.016
0.122,-0.083,0.971,4353562.018
0.108,-0.09,0.971,4353562.020
0.1,-0.094,0.974,4353562.022
0.098,-0.094,0.978,4353562.024
0.098,-0.09,0.979,4353562.026
0.099,-0.083,0.978,4353562.028
0.104,-0.072,0.976,4353562.030
0.107,-0.052,0.977,4353562.032
0.114,-0.027,0.979,4353562.034
0.121,0.004,0.982,4353562.036
0.131,0.034,0.986,4353562.038
0.143,0.063,0.991,4353562.040
0.159,0.089,0.993,4353562.042
0.17,0.114,0.998,4353562.044
0.179,0.133,0.999,4353562.046
0.184,0.147,0.997,4353562.048
0.187,0.154,0.99,4353562.050
0.188,0.159,0.985,4353562.052
0.187,0.156,0.976,4353562.054
0.183,0.151,0.973,4353562.056
0.178,0.146,0.975,4353562.058
0.174,0.139,0.977,4353562.060
0.17,0.128,0.984,4353562.062
0.166,0.118,0.986,4353562.064
0.164,0.102,0.99,4353562.066
0.16,0.086,0.995,4353562.068
0.156,0.072,0.997,4353562.070
0.153,0.058,0.996,4353562.072
0.152,0.042,0.993,4353562.074
0.152,0.026,0.992,4353562.076
0.151,0.013,0.993,4353562.078
0.149,-0.001,0.991,4353562.080
0.15,-0.011,0.989,4353562.082
0.151,-0.019,0.985,4353562.084
0.156,-0.023,0.982,4353562.086
0.159,-0.021,0.979,4353562.088
0.161,-0.019,0.978,4353562.090
0.165,-0.013,0.98,4353562.092
0.167,-0.006,0.984,4353562.094
0.171,0.001,0.987,4353562.096
0.175,0.005,0.99,4353562.098
0.176,0.011,0.991,4353562.100
0.177,0.017,0.993,4353562.102
0.177,0.02,0.997,4353562.104
0.174,0.025,1.001,4353562.106
0.168,0.029,1.006,4353562.108
0.163,0.033,1.006,4353562.110
0.156,0.036,1.0,4353562.112
0.151,0.042,1.001,4353562.114
0.145,0.047,0.999,4353562.116
0.14,0.049,0.998,4353562.118
0.134,0.05,0.994,4353562.120
0.134,0.047,0.988,4353562.122
0.135,0.047,0.985,4353562.124
0.136,0.047,0.982,4353562.126
0.138,0.045,0.981,4353562.128
0.14,0.046,0.981,4353562.130
0.143,0.045,0.984,4353562.132
0.145,0.046,0.987,4353562.134
0.147,0.047,0.992,4353562.136
0.148,0.049,0.994,4353562.138
0.15,0.05,0.998,4353562.140
0.151,0.053,0.998,4353562.142
0.152,0.054,0.996,4353562.144
0.153,0.055,0.994,4353562.146
0.151,0.058,0.994,4353562.148
0.148,0.06,0.994,4353562.150
0.143,0.063,0.994,4353562.152
0.139,0.067,0.994,4353562.154
0.132,0.07,0.994,4353562.156
0.127,0.073,0.995,4353562.158
0.125,0.077,0.996,4353562.160
0.121,0.078,0.995,4353562.162
0.118,0.077,0.991,4353562.164
0.117,0.079,0.991,4353562.166
0.118,0.08,0.989,4353562.168
0.121,0.08,0.988,4353562.170
0.125,0.081,0.989,4353562.172
0.128,0.082,0.991,4353562.174
0.13,0.081,0.988,4353562.176
0.132,0.079,0.988,4353562.178
0.131,0.079,0.987,4353562.180
0.131,0.075,0.988,4353562.182
0.13,0.073,0.986,4353562.184
0.129,0.07,0.986,4353562.186
0.127,0.066,0.985,4353562.188
0.127,0.063,0.987,4353562.190
0.128,0.061,0.987,4353562.192
0.129,0.057,0.987,4353562.194
0.131,0.054,0.986,4353562.196
0.134,0.054,0.985,4353562.198
0.135,0.054,0.986,4353562.200
0.133,0.057,0.987,4353562.202
0.132,0.058,0.987,4353562.204
0.13,0.058,0.986,4353562.206
0.128,0.061,0.986,4353562.208
0.126,0.061,0.988,4353562.210
0.127,0.063,0.987,4353562.212
0.127,0.065,0.987,4353562.214
0.129,0.065,0.986,4353562.216
0.13,0.064,0.986,4353562.218
0.13,0.064,0.985,4353562.220
0.129,0.062,0.984,4353562.222
0.125,0.061,0.984,4353562.224
0.123,0.059,0.985,4353562.226
0.122,0.055,0.988,4353562.228
0.119,0.052,0.988,4353562.230
0.118,0.048,0.99,4353562.232
0.116,0.045,0.99,4353562.234
0.115,0.043,0.988,4353562.236
0.114,0.039,0.99,4353562.238
0.112,0.038,0.988,4353562.240
0.112,0.038,0.988,4353562.242
0.111,0.036,0.987,4353562.244
0.108,0.035,0.988,4353562.246
0.105,0.034,0.988,4353562.248
0.106,0.035,0.989,4353562.250
0.106,0.033,0.991,4353562.252
0.109,0.029,0.994,4353562.254
0.11,0.028,0.996,4353562.256
0.11,0.027,0.993,4353562.258
0.112,0.025,0.994,4353562.260
0.116,0.024,0.999,4353562.262
0.126,0.024,1.002,4353562.264
0.144,0.023,1.004,4353562.266
0.167,0.02,1.004,4353562.268
0.18,0.023,1.007,4353562.270
0.185,0.022,0.992,4353562.272
0.161,0.028,0.986,4353562.275
0.131,0.041,0.995,4353562.277
0.1,0.053,1.002,4353562.279
0.071,0.057,1.0,4353562.281
0.048,0.055,0.99,4353562.283
0.032,0.048,0.98,4353562.285
0.031,0.039,0.972,4353562.287
0.044,0.025,0.973,4353562.289
0.06,0.014,0.978,4353562.292
0.08,0.002,0.981,4353562.294
0.094,-0.004,0.989,4353562.296
0.103,-0.005,0.994,4353562.298
0.105,0.0,0.999,4353562.300
0.106,0.01,1.0,4353562.302
0.106,0.017,1.0,4353562.304
