x,y,z,ts
-0.336,0.069,0.902,40802362.403
-0.334,0.071,0.902,40802362.407
-0.335,0.072,0.901,40802362.411
-0.338,0.076,0.902,40802362.415
-0.341,0.081,0.9,40802362.419
-0.345,0.086,0.898,40802362.423
-0.346,0.089,0.902,40802362.427
-0.348,0.091,0.899,40802362.431
-0.351,0.091,0.895,40802362.435
-0.352,0.092,0.892,40802362.439
-0.354,0.096,0.89,40802362.443
-0.354,0.096,0.887,40802362.447
-0.356,0.096,0.884,40802362.451
-0.354,0.092,0.888,40802362.455
-0.354,0.087,0.882,40802362.459
-0.353,0.082,0.876,40802362.463
-0.353,0.08,0.875,40802362.467
-0.351,0.076,0.871,40802362.471
-0.348,0.074,0.869,40802362.475
-0.346,0.072,0.868,40802362.479
-0.344,0.062,0.864,40802362.483
-0.345,0.056,0.868,40802362.487
-0.346,0.054,0.865,40802362.491
-0.346,0.054,0.866,40802362.495
-0.347,0.057,0.87,40802362.499
-0.345,0.061,0.869,40802362.503
-0.342,0.065,0.874,40802362.507
-0.341,0.068,0.876,40802362.511
-0.341,0.07,0.878,40802362.515
-0.342,0.076,0.884,40802362.519
-0.345,0.081,0.892,40802362.523
-0.345,0.087,0.896,40802362.527
-0.348,0.091,0.9,40802362.531
-0.347,0.091,0.903,40802362.535
-0.347,0.09,0.908,40802362.539
-0.349,0.093,0.914,40802362.543
-0.352,0.099,0.921,40802362.547
-0.349,0.106,0.928,40802362.551
-0.347,0.112,0.933,40802362.555
-0.345,0.114,0.94,40802362.559
-0.342,0.115,0.945,40802362.563
-0.339,0.117,0.95,40802362.567
-0.336,0.121,0.95,40802362.571
-0.33,0.127,0.953,40802362.575
-0.328,0.133,0.951,40802362.579
-0.32,0.14,0.951,40802362.583
-0.311,0.14,0.944,40802362.587
-0.307,0.14,0.943,40802362.591
-0.307,0.136,0.932,40802362.595
-0.307,0.129,0.921,40802362.599
-0.309,0.122,0.907,40802362.603
-0.314,0.107,0.889,40802362.607
-0.324,0.085,0.874,40802362.611
-0.336,0.057,0.854,40802362.615
-0.352,0.027,0.835,40802362.619
-0.371,-0.002,0.821,40802362.623
-0.394,-0.031,0.8,40802362.627
-0.412,-0.06,0.784,40802362.631
-0.43,-0.086,0.772,40802362.635
-0.445,-0.11,0.762,40802362.639
-0.46,-0.13,0.758,40802362.643
-0.477,-0.148,0.752,40802362.647
-0.487,-0.156,0.751,40802362.651
-0.496,-0.159,0.754,40802362.655
-0.5,-0.161,0.756,40802362.659
-0.5,-0.158,0.766,40802362.663
-0.503,-0.152,0.773,40802362.667
-0.501,-0.141,0.788,40802362.671
-0.496,-0.126,0.798,40802362.675
-0.491,-0.113,0.812,40802362.679
-0.484,-0.094,0.826,40802362.683
-0.479,-0.083,0.834,40802362.687
-0.475,-0.077,0.846,40802362.691
-0.474,-0.073,0.861,40802362.695
-0.476,-0.069,0.868,40802362.699
-0.477,-0.064,0.877,40802362.703
-0.477,-0.065,0.884,40802362.707
-0.476,-0.067,0.888,40802362.711
-0.475,-0.073,0.895,40802362.715
-0.477,-0.082,0.903,40802362.719
-0.479,-0.093,0.91,40802362.723
-0.48,-0.098,0.916,40802362.727
-0.477,-0.101,0.926,40802362.731
-0.471,-0.104,0.939,40802362.735
-0.464,-0.105,0.951,40802362.739
-0.455,-0.101,0.972,40802362.743
-0.445,-0.094,0.99,40802362.747
-0.434,-0.082,1.005,40802362.751
-0.418,-0.06,1.023,40802362.755
-0.401,-0.036,1.043,40802362.759
-0.383,-0.011,1.058,40802362.763
-0.364,0.011,1.074,40802362.767
-0.346,0.031,1.088,40802362.771
-0.336,0.049,1.1,40802362.775
-0.328,0.067,1.106,40802362.779
-0.323,0.082,1.111,40802362.783
-0.32,0.095,1.107,40802362.787
-0.317,0.099,1.104,40802362.791
-0.32,0.097,1.096,40802362.795
-0.327,0.094,1.09,40802362.799
-0.332,0.092,1.077,40802362.803
-0.338,0.089,1.061,40802362.807
-0.341,0.086,1.045,40802362.811
-0.345,0.078,1.025,40802362.815
-0.351,0.067,1.002,40802362.819
-0.359,0.053,0.979,40802362.823
-0.368,0.04,0.959,40802362.827
-0.378,0.027,0.935,40802362.831
-0.382,0.018,0.912,40802362.835
-0.388,0.009,0.892,40802362.839
-0.394,-0.002,0.872,40802362.843
-0.404,-0.014,0.851,40802362.847
-0.412,-0.022,0.828,40802362.851
-0.423,-0.031,0.811,40802362.855
-0.433,-0.037,0.795,40802362.859
-0.445,-0.041,0.779,40802362.863
-0.452,-0.043,0.764,40802362.867
-0.461,-0.049,0.752,40802362.871
-0.472,-0.056,0.742,40802362.875
-0.485,-0.059,0.728,40802362.879
-0.495,-0.062,0.718,40802362.883
-0.505,-0.062,0.713,40802362.887
-0.516,-0.063,0.709,40802362.891
-0.527,-0.068,0.706,40802362.895
-0.535,-0.073,0.708,40802362.899
-0.543,-0.076,0.71,40802362.903
-0.549,-0.074,0.715,40802362.907
-0.551,-0.069,0.72,40802362.911
-0.555,-0.062,0.73,40802362.915
-0.558,-0.059,0.74,40802362.919
-0.561,-0.057,0.755,40802362.923
-0.568,-0.056,0.768,40802362.927
-0.572,-0.059,0.782,40802362.931
-0.575,-0.059,0.803,40802362.935
-0.572,-0.056,0.821,40802362.939
-0.567,-0.054,0.838,40802362.943
-0.558,-0.046,0.857,40802362.947
-0.546,-0.037,0.869,40802362.951
-0.531,-0.026,0.884,40802362.955
-0.519,-0.01,0.898,40802362.959
-0.507,0.005,0.909,40802362.963
-0.492,0.022,0.924,40802362.967
-0.475,0.036,0.935,40802362.971
-0.462,0.048,0.947,40802362.975
-0.455,0.057,0.952,40802362.979
-0.454,0.062,0.961,40802362.983
-0.455,0.063,0.966,40802362.987
-0.453,0.068,0.97,40802362.991
-0.455,0.069,0.973,40802362.995
-0.455,0.068,0.971,40802362.999
-0.457,0.066,0.971,40802363.003
-0.457,0.062,0.97,40802363.007
-0.457,0.06,0.967,40802363.011
-0.459,0.058,0.963,40802363.015
-0.457,0.058,0.961,40802363.019
-0.453,0.056,0.957,40802363.023
-0.449,0.051,0.955,40802363.027
-0.444,0.047,0.951,40802363.031
-0.438,0.047,0.944,40802363.035
-0.435,0.046,0.939,40802363.039
-0.43,0.045,0.932,40802363.043
-0.427,0.044,0.926,40802363.047
-0.424,0.04,0.919,40802363.051
-0.422,0.036,0.914,40802363.055
-0.426,0.032,0.912,40802363.059
-0.43,0.029,0.909,40802363.063
-0.432,0.029,0.906,40802363.067
-0.434,0.028,0.903,40802363.071
-0.438,0.027,0.897,40802363.075
-0.441,0.023,0.895,40802363.079
-0.446,0.022,0.893,40802363.083
-0.453,0.024,0.892,40802363.087
-0.462,0.031,0.893,40802363.091
-0.468,0.04,0.894,40802363.095
-0.478,0.045,0.893,40802363.099
-0.487,0.052,0.895,40802363.103
-0.496,0.055,0.896,40802363.107
-0.509,0.056,0.899,40802363.111
-0.522,0.062,0.902,40802363.115
-0.535,0.073,0.904,40802363.119
-0.544,0.082,0.912,40802363.123
-0.555,0.089,0.92,40802363.127
-0.565,0.095,0.924,40802363.131
-0.572,0.096,0.925,40802363.135
-0.578,0.1,0.93,40802363.139
-0.581,0.105,0.934,40802363.143
-0.578,0.108,0.94,40802363.147
-0.571,0.109,0.945,40802363.151
-0.565,0.108,0.949,40802363.155
-0.556,0.109,0.957,40802363.159
-0.548,0.114,0.96,40802363.163
-0.533,0.119,0.969,40802363.167
-0.517,0.129,0.978,40802363.171
-0.499,0.136,0.987,40802363.175
-0.479,0.142,0.999,40802363.179
-0.461,0.143,1.005,40802363.183
-0.444,0.139,1.007,40802363.187
-0.43,0.135,1.014,40802363.191
-0.417,0.133,1.02,40802363.195
-0.401,0.127,1.024,40802363.199
-0.383,0.118,1.026,40802363.203
-0.368,0.109,1.03,40802363.207
-0.353,0.104,1.038,40802363.211
-0.339,0.098,1.036,40802363.215
-0.328,0.094,1.042,40802363.219
-0.315,0.093,1.045,40802363.223
-0.302,0.091,1.052,40802363.227
-0.29,0.087,1.055,40802363.231
-0.281,0.084,1.06,40802363.235
-0.274,0.083,1.068,40802363.239
-0.269,0.087,1.072,40802363.243
-0.267,0.098,1.075,40802363.247
-0.263,0.11,1.076,40802363.251
-0.261,0.119,1.083,40802363.255
-0.259,0.129,1.085,40802363.259
-0.264,0.136,1.086,40802363.263
-0.269,0.143,1.091,40802363.267
-0.277,0.154,1.094,40802363.271
-0.28,0.164,1.095,40802363.275
-0.285,0.174,1.095,40802363.279
-0.292,0.181,1.089,40802363.283
-0.296,0.19,1.096,40802363.287
-0.302,0.197,1.098,40802363.291
-0.305,0.206,1.101,40802363.295
-0.303,0.219,1.102,40802363.299
-0.298,0.231,1.104,40802363.303
-0.289,0.24,1.096,40802363.307
-0.28,0.247,1.095,40802363.311
-0.27,0.251,1.094,40802363.315
-0.261,0.258,1.09,40802363.319
-0.251,0.26,1.084,40802363.323
-0.24,0.265,1.083,40802363.327
-0.227,0.27,1.079,40802363.331
-0.213,0.272,1.073,40802363.335
-0.197,0.27,1.064,40802363.339
-0.188,0.267,1.055,40802363.343
-0.177,0.267,1.046,40802363.347
-0.169,0.265,1.035,40802363.351
-0.164,0.262,1.024,40802363.355
-0.159,0.252,1.011,40802363.359
-0.156,0.242,0.996,40802363.363
-0.156,0.232,0.982,40802363.367
-0.156,0.217,0.966,40802363.371
-0.157,0.211,0.952,40802363.375
-0.157,0.201,0.934,40802363.379
-0.159,0.191,0.923,40802363.383
-0.157,0.182,0.908,40802363.387
-0.159,0.171,0.893,40802363.391
-0.162,0.162,0.88,40802363.395
-0.166,0.153,0.867,40802363.399
-0.171,0.146,0.856,40802363.403
-0.177,0.143,0.846,40802363.407
-0.18,0.134,0.835,40802363.411
-0.184,0.132,0.825,40802363.415
-0.187,0.126,0.815,40802363.419
-0.192,0.12,0.807,40802363.423
-0.195,0.12,0.796,40802363.427
-0.196,0.12,0.786,40802363.431
-0.197,0.119,0.778,40802363.435
-0.199,0.114,0.77,40802363.439
-0.202,0.109,0.761,40802363.443
-0.206,0.101,0.752,40802363.447
-0.21,0.097,0.747,40802363.451
-0.213,0.091,0.74,40802363.455
-0.216,0.086,0.734,40802363.459
-0.219,0.081,0.733,40802363.463
-0.222,0.074,0.727,40802363.467
-0.226,0.069,0.725,40802363.471
-0.227,0.064,0.716,40802363.475
-0.229,0.064,0.709,40802363.479
-0.232,0.062,0.704,40802363.483
-0.237,0.056,0.7,40802363.487
-0.242,0.049,0.702,40802363.491
-0.246,0.04,0.697,40802363.495
-0.251,0.032,0.696,40802363.499
-0.255,0.028,0.692,40802363.503
-0.263,0.025,0.689,40802363.507
-0.267,0.023,0.685,40802363.511
-0.271,0.017,0.688,40802363.515
-0.275,0.007,0.688,40802363.519
-0.282,-0.001,0.689,40802363.523
-0.289,-0.007,0.689,40802363.527
-0.297,-0.01,0.689,40802363.531
-0.301,-0.011,0.693,40802363.535
-0.305,-0.015,0.7,40802363.539
-0.308,-0.018,0.703,40802363.543
