x,y,z,ts
36.431,-16.346,20.601,40802362.403
34.609,-17.296,20.927,40802362.407
33.151,-18.055,21.187,40802362.411
34.034,-17.819,22.57,40802362.415
34.741,-17.63,23.676,40802362.419
35.818,-17.198,21.709,40802362.423
36.68,-16.852,20.135,40802362.427
35.321,-17.138,21.896,40802362.431
34.233,-17.367,23.305,40802362.435
35.583,-16.987,23.425,40802362.439
36.663,-16.683,23.521,40802362.443
35.136,-17.003,22.088,40802362.447
33.915,-17.259,20.942,40802362.451
33.621,-16.76,23.548,40802362.455
33.385,-16.361,25.633,40802362.459
34.563,-16.042,23.442,40802362.463
35.505,-15.787,21.69,40802362.467
34.722,-16.708,22.301,40802362.471
34.096,-17.444,22.79,40802362.475
35.132,-16.627,24.187,40802362.479
35.96,-15.974,25.305,40802362.483
34.574,-16.435,23.516,40802362.487
33.465,-16.804,22.084,40802362.491
32.919,-16.537,24.126,40802362.495
32.483,-16.324,25.76,40802362.499
35.378,-16.434,24.382,40802362.503
37.694,-16.522,23.281,40802362.507
36.473,-17.155,23.07,40802362.511
35.497,-17.662,22.902,40802362.515
34.716,-16.942,24.445,40802362.519
34.09,-16.366,25.679,40802362.523
34.957,-16.89,24.15,40802362.527
35.649,-17.309,22.927,40802362.531
34.155,-16.941,24.13,40802362.535
32.959,-16.646,25.091,40802362.539
35.076,-16.551,24.519,40802362.543
36.769,-16.475,24.061,40802362.547
35.904,-16.696,22.52,40802362.551
35.212,-16.872,21.287,40802362.555
34.488,-16.17,23.657,40802362.559
33.908,-15.608,25.552,40802362.563
34.469,-16.142,23.545,40802362.567
34.918,-16.57,21.94,40802362.571
33.74,-16.491,21.998,40802362.575
32.798,-16.427,22.044,40802362.579
34.435,-16.235,23.087,40802362.583
35.744,-16.082,23.922,40802362.587
35.426,-16.803,22.074,40802362.591
35.171,-17.38,20.595,40802362.595
34.113,-16.857,22.767,40802362.599
33.267,-16.439,24.505,40802362.603
35.152,-16.667,23.714,40802362.607
36.659,-16.849,23.081,40802362.611
35.646,-16.854,22.743,40802362.615
34.835,-16.858,22.472,40802362.619
34.527,-17.284,24.101,40802362.623
34.281,-17.624,25.404,40802362.627
35.28,-17.896,23.595,40802362.631
36.079,-18.114,22.147,40802362.635
34.327,-17.725,23.17,40802362.639
32.926,-17.415,23.988,40802362.643
34.537,-17.447,24.307,40802362.647
35.826,-17.473,24.563,40802362.651
36.004,-17.635,23.928,40802362.655
36.146,-17.764,23.421,40802362.659
34.722,-17.727,25.363,40802362.663
33.584,-17.697,26.917,40802362.667
34.21,-17.814,25.308,40802362.671
34.71,-17.907,24.021,40802362.675
33.745,-17.842,23.998,40802362.679
32.972,-17.789,23.98,40802362.683
35.087,-17.747,25.307,40802362.687
36.778,-17.713,26.369,40802362.691
37.277,-17.967,24.702,40802362.695
37.677,-18.171,23.369,40802362.699
35.435,-17.771,25.154,40802362.703
33.641,-17.451,26.582,40802362.707
34.939,-17.477,26.215,40802362.711
35.977,-17.497,25.921,40802362.715
34.929,-17.091,24.511,40802362.719
34.09,-16.767,23.384,40802362.723
34.615,-17.351,25.501,40802362.727
35.035,-17.818,27.195,40802362.731
37.078,-18.051,26.202,40802362.735
38.713,-18.238,25.407,40802362.739
36.264,-18.247,25.443,40802362.743
34.304,-18.254,25.471,40802362.747
35.128,-18.259,26.165,40802362.751
35.786,-18.264,26.719,40802362.755
36.655,-17.986,24.815,40802362.759
37.349,-17.764,23.291,40802362.763
36.539,-17.727,25.427,40802362.767
35.891,-17.697,27.136,40802362.771
37.421,-17.392,26.49,40802362.775
38.646,-17.148,25.973,40802362.779
37.064,-17.093,24.721,40802362.783
35.799,-17.05,23.719,40802362.787
36.494,-16.733,25.77,40802362.791
37.05,-16.481,27.41,40802362.795
37.495,-16.559,25.2,40802362.799
37.851,-16.623,23.431,40802362.803
36.428,-16.814,24.197,40802362.807
35.29,-16.967,24.81,40802362.811
36.77,-16.808,25.636,40802362.815
37.954,-16.68,26.297,40802362.819
37.364,-17.001,24.476,40802362.823
36.892,-17.257,23.02,40802362.827
36.515,-17.462,25.546,40802362.831
36.213,-17.626,27.567,40802362.835
37.85,-17.757,26.835,40802362.839
39.159,-17.862,26.249,40802362.843
37.133,-18.367,25.613,40802362.847
35.512,-18.772,25.104,40802362.851
36.094,-18.533,26.039,40802362.855
36.559,-18.342,26.786,40802362.859
37.786,-18.33,24.533,40802362.863
38.766,-18.32,22.73,40802362.867
38.185,-18.312,24.307,40802362.871
37.72,-18.306,25.569,40802362.875
38.372,-18.02,25.908,40802362.879
38.894,-17.791,26.178,40802362.883
37.434,-18.452,24.717,40802362.887
36.265,-18.98,23.549,40802362.891
35.672,-18.559,26.137,40802362.895
35.197,-18.222,28.207,40802362.899
36.525,-18.375,26.34,40802362.903
37.587,-18.497,24.847,40802362.907
36.729,-18.875,24.994,40802362.911
36.043,-19.178,25.112,40802362.915
36.689,-18.858,26.381,40802362.919
37.206,-18.602,27.396,40802362.923
37.108,-19.101,25.188,40802362.927
37.029,-19.499,23.422,40802362.931
35.941,-19.115,25.196,40802362.935
35.071,-18.808,26.616,40802362.939
36.765,-18.562,26.577,40802362.943
38.121,-18.365,26.546,40802362.947
36.473,-18.77,25.012,40802362.951
35.155,-19.094,23.784,40802362.955
34.442,-18.932,25.318,40802362.959
33.872,-18.802,26.546,40802362.963
35.977,-19.119,24.676,40802362.967
37.661,-19.374,23.18,40802362.971
36.276,-19.718,24.164,40802362.975
