x,y,z,ts
0.009,0.028,0.977,5646610.002
0.01,0.028,0.977,5646610.004
0.011,0.027,0.98,5646610.006
0.011,0.028,0.978,5646610.008
0.01,0.028,0.976,5646610.010
0.008,0.028,0.978,5646610.012
0.006,0.028,0.98,5646610.014
0.007,0.029,0.98,5646610.016
0.008,0.027,0.98,5646610.018
0.009,0.028,0.98,5646610.020
0.009,0.028,0.979,5646610.022
0.008,0.027,0.98,5646610.024
0.008,0.027,0.98,5646610.026
0.008,0.027,0.978,5646610.028
0.008,0.027,0.978,5646610.030
0.008,0.028,0.978,5646610.032
0.006,0.029,0.977,5646610.034
0.008,0.028,0.977,5646610.036
0.009,0.028,0.978,5646610.038
0.008,0.026,0.977,5646610.040
0.006,0.025,0.977,5646610.042
0.006,0.025,0.979,5646610.044
0.006,0.024,0.979,5646610.046
0.007,0.024,0.978,5646610.048
0.008,0.026,0.979,5646610.050
0.008,0.027,0.979,5646610.052
0.009,0.026,0.977,5646610.054
0.01,0.024,0.978,5646610.056
0.01,0.024,0.979,5646610.058
0.01,0.024,0.98,5646610.060
0.01,0.026,0.98,5646610.062
0.008,0.026,0.979,5646610.064
0.008,0.027,0.977,5646610.066
0.009,0.027,0.978,5646610.068
0.009,0.027,0.977,5646610.070
0.008,0.027,0.976,5646610.072
0.009,0.027,0.975,5646610.074
0.009,0.027,0.976,5646610.076
0.009,0.028,0.978,5646610.078
0.01,0.028,0.978,5646610.080
0.008,0.026,0.977,5646610.082
0.008,0.025,0.976,5646610.084
0.01,0.026,0.976,5646610.086
0.009,0.025,0.978,5646610.088
0.009,0.025,0.978,5646610.090
0.008,0.023,0.977,5646610.092
0.009,0.023,0.977,5646610.094
0.011,0.024,0.978,5646610.096
0.009,0.026,0.976,5646610.098
0.008,0.027,0.977,5646610.100
0.007,0.027,0.98,5646610.103
0.008,0.026,0.979,5646610.105
0.008,0.026,0.978,5646610.106
0.009,0.027,0.979,5646610.108
0.008,0.026,0.979,5646610.110
0.008,0.026,0.98,5646610.113
0.009,0.026,0.98,5646610.115
0.01,0.026,0.98,5646610.117
0.012,0.027,0.98,5646610.119
0.01,0.026,0.981,5646610.120
0.009,0.026,0.981,5646610.122
0.008,0.027,0.979,5646610.124
0.009,0.026,0.979,5646610.126
0.01,0.027,0.979,5646610.128
0.008,0.027,0.979,5646610.130
0.008,0.028,0.979,5646610.132
0.007,0.027,0.979,5646610.134
0.007,0.024,0.979,5646610.136
0.008,0.026,0.977,5646610.138
0.009,0.025,0.978,5646610.140
0.008,0.026,0.977,5646610.142
0.008,0.026,0.977,5646610.144
0.009,0.026,0.977,5646610.146
0.008,0.027,0.976,5646610.148
0.009,0.026,0.977,5646610.150
0.009,0.026,0.979,5646610.152
0.01,0.024,0.979,5646610.154
0.01,0.025,0.979,5646610.156
0.008,0.026,0.979,5646610.158
0.007,0.026,0.981,5646610.160
0.008,0.026,0.981,5646610.162
0.008,0.027,0.979,5646610.164
0.009,0.026,0.977,5646610.166
0.009,0.025,0.979,5646610.168
0.008,0.024,0.978,5646610.170
0.007,0.025,0.978,5646610.172
0.008,0.026,0.976,5646610.174
0.009,0.027,0.978,5646610.176
0.01,0.028,0.978,5646610.178
0.01,0.027,0.979,5646610.180
0.009,0.027,0.98,5646610.182
0.01,0.027,0.979,5646610.184
0.007,0.026,0.979,5646610.186
0.007,0.026,0.978,5646610.188
0.008,0.028,0.979,5646610.190
0.009,0.027,0.978,5646610.192
0.009,0.026,0.978,5646610.194
0.011,0.025,0.978,5646610.196
0.01,0.024,0.976,5646610.198
0.01,0.023,0.978,5646610.200
0.01,0.024,0.976,5646610.202
0.009,0.026,0.977,5646610.204
0.01,0.026,0.977,5646610.206
0.009,0.027,0.979,5646610.208
0.008,0.026,0.98,5646610.210
0.009,0.025,0.978,5646610.212
0.01,0.027,0.979,5646610.214
0.01,0.027,0.98,5646610.216
0.01,0.027,0.979,5646610.218
0.009,0.027,0.978,5646610.220
0.008,0.025,0.981,5646610.222
0.009,0.024,0.98,5646610.224
0.009,0.024,0.977,5646610.226
0.009,0.025,0.977,5646610.228
0.008,0.025,0.978,5646610.230
0.009,0.026,0.978,5646610.232
0.009,0.027,0.978,5646610.234
0.011,0.027,0.974,5646610.236
0.01,0.027,0.976,5646610.238
0.007,0.027,0.976,5646610.240
0.008,0.028,0.978,5646610.242
0.009,0.027,0.978,5646610.244
0.009,0.027,0.977,5646610.246
0.009,0.027,0.977,5646610.248
0.009,0.027,0.98,5646610.250
0.009,0.027,0.979,5646610.252
0.008,0.027,0.978,5646610.254
0.008,0.028,0.979,5646610.256
0.008,0.027,0.978,5646610.258
0.009,0.025,0.978,5646610.260
0.008,0.025,0.979,5646610.262
0.008,0.026,0.981,5646610.263
0.009,0.026,0.98,5646610.265
0.01,0.027,0.979,5646610.268
0.011,0.027,0.976,5646610.270
0.011,0.029,0.976,5646610.272
0.01,0.028,0.977,5646610.274
0.009,0.027,0.976,5646610.276
0.008,0.028,0.975,5646610.278
0.007,0.028,0.977,5646610.280
0.007,0.028,0.979,5646610.282
0.009,0.027,0.979,5646610.284
0.009,0.026,0.98,5646610.286
0.01,0.026,0.979,5646610.288
0.01,0.026,0.978,5646610.290
0.009,0.026,0.976,5646610.292
0.008,0.028,0.978,5646610.294
0.009,0.029,0.979,5646610.296
0.008,0.027,0.979,5646610.298
0.009,0.028,0.978,5646610.300
0.009,0.028,0.978,5646610.302
0.009,0.027,0.979,5646610.304
0.008,0.026,0.974,5646610.306
0.008,0.027,0.975,5646610.308
0.01,0.027,0.975,5646610.310
0.01,0.027,0.976,5646610.312
0.01,0.027,0.978,5646610.314
0.01,0.026,0.978,5646610.315
0.01,0.026,0.979,5646610.318
0.009,0.026,0.979,5646610.320
0.01,0.026,0.978,5646610.322
0.008,0.025,0.977,5646610.324
0.008,0.025,0.978,5646610.326
0.009,0.025,0.978,5646610.328
0.009,0.025,0.977,5646610.330
0.009,0.025,0.977,5646610.332
0.009,0.023,0.977,5646610.334
0.01,0.024,0.977,5646610.336
0.01,0.025,0.977,5646610.338
0.009,0.025,0.978,5646610.340
0.009,0.024,0.976,5646610.342
0.008,0.024,0.974,5646610.344
0.01,0.024,0.975,5646610.346
0.009,0.026,0.976,5646610.348
0.009,0.026,0.976,5646610.350
0.008,0.025,0.979,5646610.352
0.009,0.027,0.979,5646610.354
0.009,0.029,0.979,5646610.356
0.008,0.027,0.978,5646610.358
0.01,0.026,0.979,5646610.360
0.009,0.028,0.979,5646610.361
0.007,0.029,0.977,5646610.363
0.008,0.027,0.977,5646610.365
0.008,0.027,0.979,5646610.368
0.008,0.029,0.977,5646610.370
0.008,0.028,0.976,5646610.372
0.009,0.027,0.977,5646610.374
0.007,0.024,0.978,5646610.376
