x,y,z,ts
-0.048,-0.073,0.95,17225059.955
-0.048,-0.072,0.948,17225059.958
-0.049,-0.07,0.951,17225059.960
-0.051,-0.069,0.952,17225059.962
-0.052,-0.069,0.951,17225059.964
-0.052,-0.07,0.951,17225059.966
-0.051,-0.071,0.949,17225059.968
-0.05,-0.071,0.949,17225059.970
-0.051,-0.072,0.949,17225059.975
-0.051,-0.072,0.951,17225059.977
-0.05,-0.072,0.951,17225059.979
-0.051,-0.073,0.95,17225059.981
-0.052,-0.072,0.95,17225059.983
-0.051,-0.072,0.95,17225059.985
-0.051,-0.071,0.948,17225059.987
-0.051,-0.07,0.948,17225059.990
-0.051,-0.07,0.948,17225059.992
-0.051,-0.071,0.948,17225059.994
-0.05,-0.071,0.949,17225059.996
-0.051,-0.07,0.949,17225059.998
-0.05,-0.072,0.948,17225060.000
-0.05,-0.072,0.951,17225060.002
-0.049,-0.072,0.949,17225060.004
-0.049,-0.073,0.951,17225060.007
-0.05,-0.073,0.953,17225060.009
-0.049,-0.073,0.954,17225060.011
-0.049,-0.073,0.952,17225060.013
-0.049,-0.073,0.952,17225060.015
-0.049,-0.072,0.952,17225060.017
-0.05,-0.072,0.95,17225060.020
-0.05,-0.072,0.95,17225060.022
-0.051,-0.072,0.949,17225060.024
-0.049,-0.072,0.952,17225060.026
-0.05,-0.072,0.95,17225060.028
-0.051,-0.071,0.952,17225060.030
-0.05,-0.072,0.952,17225060.033
-0.051,-0.07,0.952,17225060.035
-0.051,-0.067,0.954,17225060.037
-0.05,-0.069,0.955,17225060.039
-0.051,-0.071,0.953,17225060.041
-0.051,-0.072,0.952,17225060.043
-0.051,-0.072,0.951,17225060.045
-0.051,-0.073,0.952,17225060.047
-0.049,-0.072,0.953,17225060.050
-0.05,-0.071,0.953,17225060.052
-0.051,-0.071,0.953,17225060.053
-0.05,-0.071,0.954,17225060.055
-0.051,-0.07,0.954,17225060.057
-0.051,-0.069,0.955,17225060.059
-0.05,-0.069,0.955,17225060.061
-0.052,-0.07,0.953,17225060.063
-0.052,-0.071,0.953,17225060.065
-0.052,-0.071,0.955,17225060.067
-0.052,-0.072,0.955,17225060.069
-0.051,-0.072,0.956,17225060.070
-0.05,-0.071,0.955,17225060.072
-0.049,-0.07,0.956,17225060.074
-0.052,-0.071,0.953,17225060.076
-0.051,-0.07,0.951,17225060.078
-0.051,-0.071,0.952,17225060.080
-0.052,-0.072,0.953,17225060.082
