rssi,anchor
-53,1007110068
-73,1007110089
-72,1007110077
-50,1007120021
-75,1007110035
-59,1007110067
-70,1007120010
-71,1007110079
-67,1007110078
-70,1007110066
-60,1007110082
-63,1007110069
-57,1007110068
-72,1007110077
-74,1007110065
-50,1007120021
-68,1007110080
-71,1007110081
-57,1007110067
-74,1007120010
-48,1007110070
-75,1007110086
-71,1007110078
-56,1007120021
-59,1007110084
-74,1007110087
-57,1007110068
-67,1007110079
-75,1007110089
-80,1007120009
-71,1007110080
-60,1007110067
-52,1007110068
-46,1007110070
-72,1007110078
-68,1007110066
-58,1007110082
-57,1007120021
-75,1007110084
-76,1007110087
-63,1007110086
-71,1007110069
-62,1007110084
-76,1007110064
-70,1007110081
-71,1007110083
-68,1007110085
-70,1007110085
-47,1007110070
-69,1007110078
-58,1007110082
-57,1007110068
-67,1007110079
-65,1007110086
-69,1007110089
-74,1007110077
-72,1007110074
-56,1007110069
-71,1007110080
-67,1007110064
-77,1007120005
-68,1007110078
-58,1007110082
-67,1007110080
-72,1007110074
-68,1007110069
-63,1007110064
-72,1007110083
-57,1007110067
-46,1007110070
-75,1007110090
-63,1007110076
-69,1007110078
-67,1007110066
-60,1007110084
-76,1007110064
-70,1007120010
-69,1007110079
-76,1007120005
-76,1007110065
-64,1007110082
-51,1007120021
-68,1007110069
-71,1007110064
-69,1007110083
-68,1007110085
-74,1007110079
-79,1007110063
-68,1007110078
-71,1007120007
-55,1007120021
-55,1007110068
-67,1007120010
-68,1007110079
-76,1007110076
-73,1007120009
-65,1007110074
-63,1007110069
-61,1007110084
-67,1007110064
-55,1007110067
-61,1007110068
-62,1007110070
-75,1007110090
-72,1007120007
-71,1007110066
-52,1007120021
-59,1007110084
-74,1007110080
-78,1007110035
-54,1007110067
-67,1007120010
-67,1007110085
-70,1007110086
-75,1007110073
-57,1007110084
-62,1007110064
-48,1007110068
-72,1007110076
-71,1007110066
-58,1007110082
-67,1007110084
-57,1007110068
-73,1007120010
-72,1007110089
-57,1007110069
-63,1007110064
-65,1007110079
-74,1007110072
-72,1007110077
-65,1007110082
-51,1007120021
-66,1007110087
-55,1007110067
-55,1007110068
-73,1007120010
-68,1007110085
-68,1007110079
-50,1007110070
-69,1007120006
-68,1007110066
-62,1007110084
-75,1007110064
-78,1007110081
-51,1007110068
-66,1007110079
-51,1007110070
-73,1007110072
-75,1007120009
-73,1007110065
-59,1007110082
-71,1007110080
-74,1007110087
-57,1007110067
-59,1007110068
-73,1007110089
-71,1007110078
-72,1007110081
-51,1007110068
-64,1007110085
-50,1007110070
-71,1007110072
-78,1007110077
-74,1007120009
-68,1007110069
-71,1007110064
-78,1007110083
-60,1007110067
-70,1007110075
-70,1007120010
-69,1007110076
-68,1007110066
-63,1007120021
-56,1007110069
-71,1007110081
-59,1007110068
-66,1007110085
-49,1007110070
-74,1007110065
-58,1007110084
-71,1007110087
-59,1007110067
-74,1007110075
-70,1007110068
-68,1007110079
-79,1007110076
-64,1007110089
-65,1007110072
-69,1007120007
-61,1007110082
-56,1007110069
-57,1007120021
-65,1007110080
-57,1007110068
-49,1007110070
-69,1007110089
-76,1007110072
-67,1007110066
-70,1007110082
-60,1007110084
-68,1007110080
-68,1007120010
-67,1007110085
-72,1007110079
-61,1007110086
-71,1007110078
-59,1007110069
-56,1007120021
-62,1007110068
-71,1007120010
-67,1007110078
-70,1007110085
-72,1007110078
-70,1007110065
-59,1007110082
-70,1007110080
-67,1007110081
-67,1007110067
-49,1007110068
-51,1007110070
-72,1007110089
-74,1007110073
-72,1007110077
-67,1007110066
-69,1007110082
-52,1007120021
-75,1007110083
-69,1007110079
-76,1007110076
-70,1007120006
-59,1007110082
-68,1007110087
-49,1007110068
-63,1007110076
-74,1007110077
-68,1007110066
-70,1007110082
-73,1007110064
-73,1007110083
-67,1007110085
-71,1007110079
-68,1007120006
-69,1007110072
-72,1007110078
-56,1007110069
-62,1007110080
-76,1007110067
-52,1007110068
-50,1007110070
-72,1007110078
-70,1007110082
-52,1007120021
-74,1007110087
-71,1007110081
-71,1007110083
-55,1007110067
-72,1007120010
-48,1007110070
-74,1007110076
-65,1007120006
-70,1007120007
-60,1007110082
-55,1007110069
-68,1007110081
-59,1007110067
-72,1007110085
-69,1007110076
-73,1007110078
-71,1007110077
-59,1007110082
-67,1007110072
-77,1007110065
-80,1007110066
-52,1007120021
-71,1007110087
-71,1007110081
-72,1007110083
-56,1007110067
-68,1007120010
-72,1007110079
-47,1007110070
-77,1007110090
-62,1007110064
-72,1007110087
-68,1007110081
-66,1007110076
-71,1007110089
-70,1007110078
-74,1007110077
-52,1007120021
-72,1007110087
-69,1007110083
-69,1007120010
-69,1007110079
-77,1007110076
-67,1007110072
-77,1007120009
-76,1007110064
-72,1007110087
-59,1007110067
-67,1007120010
-69,1007110085
-49,1007110070
-76,1007120005
-68,1007120006
-67,1007110078
-71,1007110077
-70,1007110065
-62,1007110084
-68,1007110069
-64,1007110064
-72,1007120010
-76,1007110076
-64,1007110072
-80,1007120009
-64,1007110066
-62,1007110082
-56,1007110084
-56,1007110069
-61,1007110067
-69,1007110085
-67,1007110076
-72,1007110089
-64,1007110082
-52,1007120021
-68,1007120010
-63,1007110072
-71,1007110077
-80,1007110074
-58,1007110084
-56,1007110069
-71,1007110080
-68,1007110087
-61,1007110067
-51,1007110068
-72,1007120010
-68,1007110085
-71,1007110076
-68,1007110089
-63,1007110066
-51,1007120021
-57,1007110068
-70,1007110079
-48,1007110070
-75,1007110086
-67,1007120006
-73,1007110078
-73,1007110073
-75,1007120009
-56,1007110069
-73,1007110080
-66,1007110081
-65,1007110085
-67,1007110079
-77,1007110073
-67,1007110082
-52,1007120021
-63,1007110064
-58,1007110068
-71,1007120010
-47,1007110070
-72,1007110077
-57,1007110084
-71,1007110087
-71,1007110081
-68,1007120010
-69,1007110085
-69,1007110089
-64,1007110084
-58,1007120021
-71,1007110087
-69,1007110085
-47,1007110070
-79,1007110071
-76,1007110074
-51,1007120021
-57,1007110069
-63,1007110080
-74,1007110081
-69,1007110083
-69,1007120010
-64,1007110085
-68,1007110079
-63,1007110066
-57,1007120021
-74,1007110080
-62,1007110064
-69,1007120010
-74,1007110076
-70,1007110077
-76,1007110065
-55,1007110067
-70,1007110068
-66,1007110079
-75,1007110078
-72,1007120007
-67,1007110066
-63,1007110084
-63,1007110064
-70,1007110087
-50,1007110070
-63,1007110086
-74,1007110089
-62,1007110072
-76,1007110073
-76,1007110065
-70,1007110081
-63,1007110067
-57,1007110068
-68,1007110085
-66,1007110079
-73,1007110078
-62,1007110084
-56,1007110069
-70,1007110080
-55,1007110067
-48,1007110070
-68,1007110079
-68,1007110086
-68,1007120006
-75,1007110066
-59,1007110084
-58,1007110068
-74,1007110085
-56,1007110069
-62,1007110081
-56,1007110067
-69,1007120010
-47,1007110070
-81,1007120009
-77,1007120007
-68,1007110066
-57,1007120021
-75,1007110087
-50,1007110070
-70,1007110076
-77,1007120009
-59,1007110082
-57,1007110069
-69,1007110064
-56,1007110067
-69,1007120010
-68,1007110085
-69,1007110079
-62,1007110086
-74,1007110076
-71,1007110066
-58,1007120021
-61,1007110084
-60,1007110068
-69,1007110085
-69,1007110076
-62,1007110082
-62,1007110081
-75,1007110083
-56,1007110067
-74,1007110079
-63,1007110086
-73,1007120007
-57,1007120021
-69,1007110069
-61,1007110084
-69,1007110087
-70,1007110081
-62,1007110067
-62,1007110068
-68,1007110079
-65,1007120006
-79,1007120005
-62,1007110072
-61,1007110082
-67,1007110080
-71,1007110087
-66,1007110081
-72,1007120010
-70,1007110078
-75,1007110073
-58,1007120021
-68,1007110082
-60,1007110084
-62,1007110068
-72,1007110085
-70,1007110079
-75,1007110090
-71,1007110078
-70,1007110077
-53,1007120021
-67,1007110081
-56,1007110067
-68,1007120010
-49,1007110070
-74,1007110066
-62,1007110064
-47,1007110070
-69,1007110077
-66,1007110082
-64,1007110069
-53,1007120021
-58,1007110084
-62,1007110080
-56,1007110067
-71,1007120010
-49,1007110070
-57,1007120021
-73,1007110064
-60,1007110081
-60,1007110068
-47,1007110070
-65,1007110089
-63,1007110076
-80,1007110071
-73,1007110078
-76,1007120009
-76,1007110065
-63,1007110080
-72,1007110081
-62,1007110067
-67,1007110075
-71,1007120010
-66,1007110086
-71,1007110064
-59,1007110068
-47,1007110070
-66,1007110089
-63,1007110066
-54,1007120021
-59,1007110084
-61,1007110064
-70,1007110081
-73,1007110083
-62,1007110067
-65,1007110085
-72,1007110079
-72,1007110077
-79,1007120010
-58,1007110084
-51,1007120021
-66,1007110064
-67,1007110080
-73,1007110083
-56,1007110067
-74,1007120007
-62,1007110084
-74,1007110075
-55,1007110068
-46,1007110070
-73,1007110072
-71,1007110078
-65,1007110082
-73,1007110084
-58,1007110068
-81,1007110063
-69,1007120007
-57,1007120021
-75,1007110087
-64,1007110072
-69,1007110078
-76,1007110066
-75,1007110080
-71,1007110081
-50,1007110070
-62,1007110084
-58,1007120021
-63,1007110080
-75,1007110087
-77,1007110075
-60,1007110070
-74,1007110083
-56,1007110068
-64,1007110085
-65,1007110079
-62,1007110084
-67,1007120010
-68,1007110085
-49,1007110070
-65,1007110089
-75,1007110076
-82,1007110073
-67,1007110066
-69,1007110064
-57,1007110068
-65,1007110079
-67,1007110086
-69,1007120006
-71,1007110072
-69,1007120007
-71,1007110066
-58,1007120021
-78,1007110080
-73,1007110087
-63,1007110081
-56,1007110067
-55,1007110068
-63,1007110085
-48,1007110070
-75,1007110089
-70,1007110076
-88,1007120009
-55,1007110069
-52,1007120021
-72,1007110064
-71,1007110080
-72,1007110083
-64,1007110086
-72,1007110066
-68,1007110081
-69,1007110075
-74,1007110082
-69,1007110069
-67,1007110064
-67,1007110080
-70,1007110087
-66,1007120010
-65,1007110079
-64,1007110086
-73,1007120007
-62,1007110064
-70,1007110075
-56,1007110067
-60,1007110068
-62,1007110085
-67,1007120006
-47,1007110070
-72,1007110073
-78,1007110077
-76,1007120009
-65,1007120010
-62,1007110086
-50,1007110070
-76,1007110076
-75,1007110066
-58,1007110084
-57,1007120021
-72,1007110087
-76,1007110075
-57,1007110068
-72,1007120010
-66,1007110085
-72,1007110076
-74,1007110077
-71,1007110082
-52,1007120021
-70,1007110080
-63,1007110081
-68,1007120010
-78,1007110079
-50,1007110070
-69,1007110089
-74,1007110078
-75,1007120009
-75,1007110066
-57,1007110069
-68,1007110087
-58,1007110068
-59,1007110070
-71,1007110078
-63,1007110082
-70,1007110080
-71,1007110081
-72,1007110083
-68,1007120010
-50,1007110070
-58,1007110084
-55,1007110069
-62,1007110064
-70,1007110087
-56,1007110067
-71,1007120010
-69,1007110078
-69,1007110077
-72,1007110087
-70,1007110081
-68,1007110079
-62,1007110086
-47,1007110070
-71,1007120006
-82,1007110077
-71,1007120007
-77,1007110065
-60,1007110082
-70,1007110069
-61,1007110064
-71,1007110081
-68,1007110075
-56,1007110067
-57,1007110068
-69,1007120010
-67,1007110076
-65,1007110082
-58,1007120021
-69,1007110080
-67,1007110081
-73,1007110083
-67,1007110067
-73,1007110085
-64,1007110079
-67,1007110089
-71,1007110072
-76,1007120009
-67,1007110084
-72,1007110087
-58,1007110067
-52,1007110070
-76,1007110076
-63,1007110078
-57,1007120021
-49,1007110068
-70,1007110079
-47,1007110070
-62,1007110084
-70,1007110069
-58,1007110068
-68,1007110078
-70,1007110080
-68,1007110081
-65,1007110067
-50,1007110068
-71,1007120010
-69,1007110089
-71,1007120006
-61,1007110070
-78,1007110090
-76,1007110077
-72,1007120007
-80,1007120008
-56,1007110069
-67,1007110087
-55,1007110067
-89,1007110076
-68,1007110082
-69,1007110081
-58,1007110068
-65,1007120010
-65,1007110079
-70,1007120006
-76,1007120005
-68,1007110072
-52,1007120021
-57,1007110069
-75,1007110069
-72,1007110087
-71,1007110081
-74,1007110075
-56,1007110067
-71,1007110079
-50,1007110070
-62,1007110076
-74,1007120007
-74,1007110066
-74,1007110080
-68,1007110081
-69,1007120010
-64,1007110085
-64,1007110072
-69,1007110078
-76,1007110073
-73,1007110077
-76,1007110065
-59,1007110084
-52,1007120021
-57,1007110069
-64,1007110067
-57,1007110068
-48,1007110070
-64,1007110076
-72,1007120007
-63,1007110086
-55,1007110069
-67,1007110079
-70,1007110073
-66,1007110077
-70,1007120007
-61,1007110084
-73,1007110064
-74,1007110087
-68,1007110081
-52,1007110068
-63,1007110086
-72,1007120006
-78,1007120005
-76,1007110078
-77,1007120008
-59,1007110082
-62,1007120021
-53,1007110067
-72,1007110089
-48,1007110070
-66,1007110076
-73,1007110065
-67,1007110066
-58,1007110084
-65,1007110069
-75,1007110075
-70,1007110079
-71,1007120006
-75,1007110071
-74,1007110078
-51,1007120021
-64,1007110080
-58,1007110068
-72,1007110085
-67,1007110089
-74,1007110086
-69,1007110076
-66,1007110073
-76,1007120009
-61,1007110084
-57,1007110069
-72,1007110087
-70,1007110075
-62,1007110068
-67,1007110085
-73,1007110079
-63,1007110086
-63,1007110072
-63,1007110078
-76,1007110077
-75,1007120007
-72,1007120008
-56,1007110067
-74,1007110085
-72,1007110089
-68,1007110076
-79,1007110066
-62,1007110082
-56,1007120021
-72,1007110087
-67,1007110081
-71,1007110075
-58,1007110068
-70,1007120010
-64,1007110085
-71,1007110079
-47,1007110070
-63,1007110072
-78,1007120007
-64,1007110066
-69,1007110083
-56,1007110067
-74,1007110085
-67,1007110086
-76,1007110071
-69,1007110072
-77,1007120009
-55,1007120021
-67,1007110082
-57,1007110084
-77,1007110080
-71,1007110081
-59,1007110068
-67,1007120010
-77,1007110086
-69,1007110072
-65,1007110066
-73,1007110083
-56,1007110067
-76,1007110073
-80,1007110066
-65,1007110082
-69,1007110069
-72,1007110080
-70,1007110064
-74,1007110087
-60,1007110068
-50,1007110070
-66,1007110076
-80,1007110078
-78,1007110074
-77,1007120008
-60,1007110082
-61,1007110067
-73,1007110085
-63,1007110086
-69,1007120006
-70,1007110078
-71,1007110082
-68,1007110087
-68,1007110075
-63,1007110085
-49,1007110070
-68,1007110072
-72,1007120007
-70,1007110066
-64,1007110080
-60,1007110067
-68,1007110086
-66,1007120006
-69,1007110082
-72,1007110080
-61,1007110064
-74,1007110075
-58,1007110067
-58,1007110068
-68,1007120010
-74,1007110085
-69,1007110076
-68,1007110072
-75,1007120008
-62,1007110066
-51,1007120021
-61,1007110084
-70,1007110067
-80,1007110071
-66,1007110078
-71,1007110069
-67,1007110087
-57,1007110067
-62,1007110068
-69,1007110079
-47,1007110070
-68,1007110066
-53,1007120021
-57,1007110084
-72,1007110064
-61,1007110067
-51,1007110068
-74,1007110085
-78,1007110065
-63,1007110082
-62,1007110064
-67,1007120010
-73,1007110089
-73,1007120006
-66,1007110076
-60,1007110070
-73,1007110065
-74,1007120007
-61,1007110082
-56,1007110084
-73,1007110075
-67,1007110086
-75,1007110078
-72,1007110077
-69,1007110066
-54,1007110069
-70,1007120010
-62,1007110085
-71,1007110089
-75,1007120005
-73,1007120009
-70,1007110069
-73,1007110080
-56,1007110084
-73,1007110064
-77,1007110087
-78,1007110081
-69,1007110067
-79,1007110071
-84,1007110078
-77,1007120009
-66,1007110066
-79,1007110080
-63,1007110064
-59,1007110068
-73,1007110078
-77,1007120009
-67,1007110069
-62,1007110084
-69,1007110083
-63,1007110085
-63,1007110078
-77,1007110077
-52,1007120021
-63,1007110080
-73,1007110085
-65,1007110079
-72,1007120005
-70,1007110077
-59,1007110069
-70,1007110087
-67,1007110081
-70,1007110075
-58,1007110067
-70,1007120010
-59,1007110082
-71,1007110087
-76,1007120010
-72,1007110079
-62,1007110086
-72,1007110078
-73,1007110077
-64,1007110080
-62,1007110084
-57,1007110067
-69,1007110089
-71,1007120006
-51,1007110070
-69,1007110078
-65,1007110072
-76,1007120008
-76,1007110066
-75,1007110080
-62,1007110064
-71,1007110087
-59,1007110068
-77,1007120010
-73,1007110085
-72,1007110079
-79,1007110089
-67,1007110076
-73,1007110077
-68,1007120007
-63,1007110084
-70,1007110081
-72,1007110086
-70,1007110089
-71,1007120006
-67,1007110078
-77,1007110073
-74,1007110074
-81,1007120008
-68,1007110066
-61,1007110082
-63,1007110064
-59,1007110068
-71,1007110085
-69,1007110079
-47,1007110070
-77,1007110077
-72,1007110081
-70,1007110083
-57,1007110067
-70,1007120010
-63,1007110085
-66,1007110089
-77,1007110076
-73,1007110078
-77,1007120008
-68,1007110066
-69,1007110082
-60,1007110068
-71,1007110079
-47,1007110070
-62,1007110084
-70,1007110081
-64,1007110085
-72,1007110086
-69,1007110089
-69,1007110072
-71,1007110066
-56,1007110084
-63,1007110064
-59,1007110068
-73,1007110077
-57,1007110069
-52,1007120021
-73,1007110087
-61,1007110067
-69,1007120010
-72,1007110079
-73,1007110076
-72,1007110078
-67,1007110072
-77,1007110073
-74,1007110065
-69,1007110066
-55,1007120021
-57,1007110084
-66,1007110064
-70,1007110081
-71,1007110079
-67,1007110089
-46,1007110070
-79,1007110090
-72,1007110077
-57,1007110069
-71,1007110083
-69,1007120010
-62,1007110086
-75,1007110078
-74,1007120007
-63,1007110080
-69,1007110082
-57,1007110084
-69,1007110081
-75,1007110075
-63,1007110067
-75,1007120010
-75,1007110085
-71,1007110089
-46,1007110070
-56,1007110069
-75,1007110066
-53,1007120021
-61,1007110084
-72,1007110087
-65,1007110085
-78,1007110079
-61,1007110086
-50,1007110070
-62,1007110072
-71,1007110077
-70,1007110065
-71,1007120007
-65,1007110069
-55,1007120021
-63,1007110082
-59,1007110084
-65,1007110081
-73,1007110075
-76,1007110085
-68,1007110076
-73,1007110071
-71,1007110080
-53,1007120021
-62,1007110082
-68,1007110087
-58,1007110067
-64,1007110085
-49,1007110070
-67,1007110072
-74,1007110073
-71,1007110077
-58,1007110068
-76,1007120010
-74,1007110077
-58,1007110069
-72,1007110087
-59,1007110067
-73,1007110079
-48,1007110070
-73,1007110078
-66,1007110078
-74,1007120007
-61,1007110068
-72,1007110077
-55,1007120021
-58,1007110069
-58,1007110084
-60,1007110067
-76,1007110073
-59,1007110067
-75,1007120010
-69,1007110076
-50,1007110070
-72,1007110078
-65,1007110072
-78,1007110082
-57,1007110084
-62,1007110064
-70,1007110079
-62,1007110066
-75,1007110087
-53,1007110068
-67,1007110085
-71,1007120008
-61,1007110082
-52,1007120021
-70,1007110084
-67,1007110064
-75,1007110083
-64,1007110079
-71,1007110078
-69,1007110072
-63,1007110081
-55,1007110068
-72,1007120010
-62,1007110086
-75,1007110090
-63,1007120005
-70,1007110073
-71,1007120007
-67,1007110080
-57,1007110069
-63,1007110076
-73,1007110078
-67,1007110072
-72,1007110077
-76,1007110065
-68,1007110066
-63,1007110081
-74,1007110067
-54,1007110068
-70,1007120010
-61,1007110085
-74,1007110077
-72,1007120008
-70,1007120007
-67,1007110080
-61,1007110069
-55,1007120021
-62,1007110064
-67,1007110087
-69,1007110086
-68,1007110076
-67,1007110078
-73,1007110073
-73,1007110077
-73,1007110066
-58,1007120021
-57,1007110084
-61,1007110079
-60,1007110086
-72,1007110089
-79,1007110090
-70,1007110072
-63,1007110080
-61,1007110082
-70,1007120021
-61,1007110067
-68,1007120010
-46,1007110070
-71,1007110078
-67,1007110077
-78,1007110040
-56,1007110084
-77,1007110035
-61,1007110081
-61,1007110085
-60,1007110079
-81,1007110089
-75,1007110090
-62,1007120005
-67,1007110078
-67,1007110072
-76,1007110065
-63,1007110080
-54,1007120021
-72,1007110079
-77,1007120006
-61,1007110076
-69,1007110090
-71,1007110072
-68,1007120008
-71,1007110066
-62,1007110084
-66,1007110067
-61,1007110068
-60,1007110086
-71,1007110089
-67,1007120005
-68,1007110080
-69,1007110081
-53,1007110068
-67,1007110076
-48,1007110070
-74,1007120007
-62,1007110084
-61,1007110064
-55,1007110068
-61,1007110085
-69,1007110086
-72,1007110074
-68,1007110077
-69,1007110079
-63,1007110076
-76,1007110065
-68,1007120008
-59,1007110069
-63,1007110082
-63,1007110084
-74,1007110081
-65,1007120010
-62,1007110086
-74,1007110089
-46,1007110070
-69,1007110072
-73,1007110077
-67,1007110080
-63,1007110066
-67,1007110081
-78,1007110075
-53,1007110067
-60,1007110085
-62,1007110073
-61,1007110069
-81,1007120021
-62,1007110084
-74,1007110087
-75,1007110067
-55,1007110068
-77,1007110085
-67,1007110086
-70,1007110089
-68,1007120005
-72,1007110074
-68,1007110077
-70,1007110087
-79,1007110081
-71,1007110079
-75,1007120006
-69,1007110076
-67,1007110082
-61,1007110064
-76,1007110083
-72,1007110075
-56,1007110068
-72,1007110089
-73,1007110090
-70,1007120007
-63,1007110066
-71,1007110087
-66,1007110081
-70,1007120006
-75,1007110078
-73,1007110072
-50,1007120021
-60,1007110082
-55,1007110084
-75,1007110035
-74,1007110075
-55,1007110068
-72,1007120010
-62,1007110086
-75,1007110089
-47,1007110070
-61,1007110064
-72,1007110087
-63,1007110081
-72,1007110079
-77,1007120006
-71,1007110076
-70,1007110072
-75,1007110077
-54,1007120021
-67,1007110080
-66,1007110069
-63,1007110084
-76,1007110035
-57,1007110068
-72,1007120010
-61,1007110086
-66,1007110089
-69,1007110090
-47,1007110070
-68,1007110078
-71,1007110077
-75,1007110065
-80,1007120009
-73,1007120007
-62,1007110066
-72,1007110064
-64,1007110081
-66,1007110085
-62,1007110079
-71,1007110072
-75,1007110073
-77,1007120008
-54,1007120021
-75,1007110082
-69,1007110069
-72,1007110080
-78,1007110083
-72,1007110075
-54,1007110068
-69,1007110089
-68,1007110076
-73,1007110090
-67,1007110078
-75,1007110077
-73,1007120007
-63,1007110066
-77,1007110080
-71,1007110087
-66,1007110068
-74,1007110079
-71,1007110076
-54,1007110070
-69,1007110072
-75,1007120008
-53,1007120021
-70,1007110066
-67,1007110084
-70,1007110075
-64,1007110068
-69,1007120010
-63,1007110079
-47,1007110070
-68,1007110090
-64,1007110080
-57,1007110084
-62,1007110064
-62,1007110081
-56,1007110068
-60,1007110085
-47,1007110070
-79,1007120008
-74,1007120007
-54,1007120021
-66,1007110080
-68,1007110075
-66,1007120010
-71,1007110076
-48,1007110070
-69,1007110090
-66,1007110078
-73,1007110065
-71,1007120007
-73,1007110080
-56,1007110084
-69,1007110081
-57,1007110068
-61,1007110067
-62,1007110085
-71,1007120006
-64,1007120005
-79,1007110065
-70,1007110082
-62,1007110066
-70,1007110080
-68,1007110079
-62,1007110086
-72,1007110089
-72,1007110076
-69,1007110090
-63,1007110072
-70,1007110073
-73,1007110077
-77,1007110065
-73,1007120007
-55,1007110084
-70,1007110067
-68,1007110086
-79,1007120006
-75,1007110077
-78,1007110065
-67,1007110075
-69,1007120010
-53,1007110070
-67,1007110078
-67,1007110072
-75,1007110074
-73,1007120008
-60,1007110084
-61,1007110064
-81,1007110087
-64,1007110081
-72,1007110068
-63,1007120005
-65,1007120021
-69,1007110080
-63,1007110079
-70,1007110089
-67,1007110078
-72,1007110077
-75,1007120007
-62,1007110066
-57,1007110069
-67,1007110081
-59,1007110068
-60,1007110082
-50,1007120021
-75,1007110083
-56,1007110068
-62,1007110079
-70,1007110072
-71,1007110073
-73,1007110074
-62,1007110084
-71,1007110087
-64,1007110081
-78,1007110075
-70,1007120010
-68,1007110086
-74,1007110090
-74,1007110077
-62,1007110069
-55,1007110068
-67,1007110079
-71,1007110089
-73,1007110076
-72,1007120006
-68,1007110078
-75,1007110074
-70,1007110080
-63,1007110064
-73,1007110087
-62,1007110079
-61,1007110085
-62,1007110086
-65,1007110089
-49,1007110070
-73,1007110090
-71,1007120008
-63,1007110069
-61,1007110082
-68,1007110084
-72,1007110081
-68,1007110079
-76,1007110085
-63,1007110076
-47,1007110070
-71,1007120005
-72,1007110078
-71,1007110072
-75,1007110073
-68,1007110080
-59,1007110084
-70,1007110087
-57,1007110067
-69,1007120010
-79,1007110074
-76,1007110077
-73,1007120008
-50,1007120021
-66,1007110084
-62,1007110068
-70,1007110086
-48,1007110070
-80,1007110071
-72,1007110080
-64,1007110067
-67,1007110079
-71,1007110072
-74,1007110077
-73,1007120007
-59,1007110068
-61,1007110079
-47,1007110070
-69,1007110078
-77,1007110065
-59,1007110069
-56,1007110084
-77,1007110075
-71,1007110067
-52,1007110068
-61,1007110079
-62,1007110086
-69,1007110089
-70,1007110072
-75,1007120007
-68,1007110081
-75,1007110076
-46,1007110070
-83,1007110073
-79,1007120008
-63,1007110066
-56,1007110084
-75,1007110087
-70,1007110075
-69,1007110079
-78,1007110085
-64,1007110089
-78,1007120005
-62,1007110072
-69,1007110077
-69,1007110066
-67,1007110064
-64,1007110081
-54,1007110067
-57,1007110068
-77,1007110076
-46,1007110070
-71,1007110078
-80,1007110063
-68,1007120008
-62,1007110066
-60,1007110069
-54,1007120021
-62,1007110084
-62,1007110080
-71,1007110079
-76,1007120006
-48,1007110070
-62,1007110072
-67,1007110077
-59,1007110069
-61,1007110082
-60,1007120021
-63,1007110081
-57,1007110068
-77,1007110063
-70,1007110066
-57,1007110069
-55,1007120021
-80,1007120010
-55,1007110068
-71,1007110089
-68,1007120005
-69,1007110073
-72,1007110074
-57,1007110082
-68,1007110087
-47,1007110070
-67,1007110066
-57,1007110069
-55,1007120021
-71,1007110080
-56,1007110067
-78,1007110075
-73,1007120006
-65,1007110072
-72,1007110064
-65,1007110087
-63,1007110081
-60,1007110086
-68,1007110079
-61,1007110085
-48,1007110070
-73,1007110063
-86,1007110087
-80,1007110035
-60,1007110068
-73,1007120006
-67,1007110089
-70,1007110078
-62,1007110072
-78,1007110077
-57,1007110069
-57,1007110084
-71,1007110087
-61,1007110086
-68,1007110079
-49,1007110070
-73,1007110077
-71,1007120008
-73,1007110066
-60,1007110082
-56,1007110068
-61,1007110085
-73,1007120006
-47,1007110070
-63,1007120005
-72,1007110090
-67,1007110078
-62,1007110080
-49,1007120021
-62,1007110072
-74,1007120008
-62,1007110082
-72,1007120010
-68,1007110068
-66,1007110089
-71,1007110076
-56,1007110067
-66,1007110086
-67,1007110078
-62,1007110072
-70,1007110066
-55,1007120021
-64,1007110082
-61,1007110081
-68,1007120010
-55,1007110068
-61,1007110086
-50,1007110070
-67,1007120005
-73,1007110073
-80,1007120009
-55,1007110069
-66,1007110080
-49,1007120021
-57,1007110067
-72,1007110079
-67,1007110078
-74,1007110077
-71,1007110066
-69,1007110064
-60,1007110081
-57,1007110068
-50,1007110070
-55,1007110069
-63,1007110080
-58,1007110084
-75,1007120010
-68,1007110068
-76,1007110090
-69,1007110078
-72,1007110073
-73,1007110063
-72,1007120007
-73,1007120008
-63,1007110081
-79,1007110083
-56,1007110068
-68,1007110079
-61,1007110086
-68,1007120006
-77,1007110077
-57,1007110069
-60,1007110082
-74,1007110080
-73,1007110087
-70,1007110079
-73,1007110090
-71,1007110077
-67,1007110066
-61,1007110082
-62,1007110081
-78,1007110068
-64,1007110086
-67,1007110089
-64,1007110081
-72,1007110079
-49,1007110070
-69,1007110072
-70,1007120007
-72,1007120008
-48,1007120021
-61,1007110084
-62,1007110081
-76,1007110083
-69,1007120010
-61,1007110068
-70,1007110079
-60,1007110086
-59,1007110069
-67,1007110080
-58,1007110067
-69,1007110086
-73,1007110072
-77,1007110078
-72,1007110073
-61,1007110082
-65,1007110066
-61,1007110084
-67,1007110064
-62,1007110081
-75,1007110035
-68,1007120010
-56,1007110068
-61,1007110086
-66,1007110076
-76,1007110077
-73,1007110080
-58,1007110084
-83,1007110050
-76,1007110087
-56,1007110067
-71,1007110079
-49,1007110070
-67,1007110072
-73,1007110073
-48,1007120021
-67,1007110066
-67,1007120010
-60,1007110068
-61,1007110086
-59,1007110085
-75,1007110089
-69,1007110078
-58,1007110069
-61,1007110082
-72,1007110080
-57,1007110084
-62,1007110081
-72,1007110075
-50,1007110070
-62,1007120005
-61,1007110072
-66,1007110073
-72,1007110077
-72,1007120008
-61,1007110082
-64,1007110066
-69,1007120010
-60,1007110068
-71,1007110089
-62,1007110076
