x,y,z,ts
-0.455,-0.323,0.771,40795666.312
-0.453,-0.325,0.772,40795666.316
-0.454,-0.322,0.774,40795666.320
-0.457,-0.313,0.783,40795666.324
-0.46,-0.302,0.791,40795666.328
-0.462,-0.295,0.796,40795666.332
-0.463,-0.29,0.796,40795666.336
-0.461,-0.284,0.801,40795666.340
-0.46,-0.276,0.805,40795666.344
-0.457,-0.268,0.811,40795666.348
-0.452,-0.259,0.812,40795666.352
-0.447,-0.25,0.808,40795666.356
-0.438,-0.248,0.807,40795666.360
-0.431,-0.25,0.801,40795666.364
-0.425,-0.255,0.796,40795666.368
-0.417,-0.261,0.79,40795666.372
-0.41,-0.267,0.779,40795666.376
-0.407,-0.279,0.766,40795666.380
-0.401,-0.294,0.748,40795666.384
-0.398,-0.311,0.734,40795666.388
-0.398,-0.326,0.725,40795666.392
-0.4,-0.341,0.72,40795666.396
-0.403,-0.351,0.718,40795666.400
-0.405,-0.364,0.717,40795666.404
-0.406,-0.38,0.718,40795666.408
-0.408,-0.395,0.721,40795666.412
-0.411,-0.411,0.729,40795666.416
-0.417,-0.422,0.743,40795666.420
-0.422,-0.427,0.752,40795666.424
-0.427,-0.433,0.762,40795666.428
-0.428,-0.438,0.775,40795666.432
-0.432,-0.441,0.789,40795666.436
-0.436,-0.439,0.798,40795666.440
-0.437,-0.434,0.813,40795666.444
-0.438,-0.423,0.828,40795666.448
-0.436,-0.409,0.838,40795666.452
-0.434,-0.396,0.845,40795666.456
-0.43,-0.387,0.847,40795666.460
-0.427,-0.38,0.85,40795666.464
-0.425,-0.371,0.852,40795666.468
-0.423,-0.361,0.852,40795666.472
-0.419,-0.352,0.85,40795666.476
-0.413,-0.349,0.85,40795666.480
-0.408,-0.348,0.847,40795666.484
-0.406,-0.35,0.845,40795666.488
-0.403,-0.347,0.842,40795666.492
-0.4,-0.346,0.836,40795666.496
-0.394,-0.34,0.831,40795666.500
-0.385,-0.337,0.828,40795666.504
-0.381,-0.338,0.821,40795666.508
-0.378,-0.339,0.816,40795666.512
-0.375,-0.338,0.815,40795666.516
-0.372,-0.332,0.816,40795666.520
-0.366,-0.324,0.813,40795666.524
-0.363,-0.319,0.814,40795666.528
-0.361,-0.318,0.81,40795666.532
-0.36,-0.319,0.808,40795666.536
-0.362,-0.315,0.802,40795666.540
-0.364,-0.314,0.797,40795666.544
-0.367,-0.312,0.791,40795666.548
-0.37,-0.314,0.783,40795666.552
-0.377,-0.322,0.778,40795666.556
-0.382,-0.325,0.771,40795666.560
-0.389,-0.326,0.761,40795666.564
-0.396,-0.322,0.759,40795666.568
-0.406,-0.314,0.752,40795666.572
-0.413,-0.315,0.751,40795666.577
-0.421,-0.321,0.745,40795666.580
-0.429,-0.329,0.746,40795666.584
-0.437,-0.333,0.744,40795666.588
-0.445,-0.332,0.748,40795666.592
-0.452,-0.329,0.748,40795666.596
-0.46,-0.333,0.747,40795666.600
-0.468,-0.339,0.742,40795666.604
-0.475,-0.347,0.739,40795666.608
-0.483,-0.349,0.741,40795666.612
-0.487,-0.344,0.74,40795666.616
-0.489,-0.341,0.739,40795666.620
-0.49,-0.343,0.738,40795666.624
-0.495,-0.347,0.736,40795666.628
-0.498,-0.35,0.734,40795666.632
-0.503,-0.349,0.738,40795666.636
-0.504,-0.346,0.738,40795666.640
-0.504,-0.343,0.743,40795666.644
