x,y,z,ts
-0.012,-0.033,0.0,40795666.971
-0.031,-0.049,-0.002,40795666.976
-0.054,-0.065,-0.006,40795666.979
-0.075,-0.079,-0.009,40795666.984
-0.097,-0.088,-0.017,40795666.987
-0.117,-0.094,-0.025,40795666.992
-0.136,-0.096,-0.033,40795666.995
-0.16,-0.097,-0.042,40795667.000
-0.185,-0.096,-0.05,40795667.003
-0.208,-0.094,-0.06,40795667.008
-0.224,-0.089,-0.072,40795667.011
-0.229,-0.088,-0.084,40795667.016
-0.224,-0.082,-0.094,40795667.019
-0.215,-0.077,-0.101,40795667.024
-0.206,-0.072,-0.104,40795667.027
-0.198,-0.061,-0.106,40795667.032
-0.189,-0.044,-0.105,40795667.035
-0.176,-0.024,-0.101,40795667.040
-0.16,-0.0,-0.094,40795667.043
-0.145,0.026,-0.086,40795667.048
-0.131,0.055,-0.078,40795667.051
-0.116,0.084,-0.071,40795667.056
-0.099,0.115,-0.067,40795667.059
-0.081,0.149,-0.062,40795667.064
-0.066,0.183,-0.06,40795667.067
-0.051,0.211,-0.059,40795667.072
-0.033,0.237,-0.056,40795667.075
-0.013,0.257,-0.06,40795667.080
0.008,0.273,-0.066,40795667.083
0.027,0.284,-0.072,40795667.088
0.04,0.29,-0.082,40795667.091
0.047,0.291,-0.091,40795667.096
0.052,0.285,-0.104,40795667.099
0.055,0.275,-0.117,40795667.104
0.061,0.261,-0.133,40795667.107
0.068,0.245,-0.151,40795667.112
0.068,0.225,-0.172,40795667.115
0.065,0.204,-0.193,40795667.120
0.06,0.181,-0.209,40795667.123
0.055,0.157,-0.226,40795667.128
0.052,0.133,-0.242,40795667.131
0.049,0.109,-0.26,40795667.136
0.042,0.085,-0.274,40795667.139
0.034,0.062,-0.282,40795667.144
0.024,0.038,-0.285,40795667.147
0.016,0.016,-0.289,40795667.152
0.013,-0.004,-0.292,40795667.155
0.01,-0.022,-0.296,40795667.160
0.005,-0.037,-0.3,40795667.163
-0.005,-0.053,-0.303,40795667.168
-0.017,-0.065,-0.308,40795667.171
-0.029,-0.075,-0.315,40795667.176
-0.043,-0.086,-0.319,40795667.179
-0.06,-0.096,-0.318,40795667.184
-0.082,-0.105,-0.315,40795667.187
-0.106,-0.112,-0.308,40795667.192
-0.128,-0.118,-0.297,40795667.195
-0.146,-0.124,-0.283,40795667.200
-0.16,-0.126,-0.267,40795667.203
-0.175,-0.127,-0.252,40795667.208
-0.192,-0.129,-0.239,40795667.211
-0.208,-0.128,-0.228,40795667.216
-0.219,-0.129,-0.22,40795667.219
-0.223,-0.128,-0.213,40795667.224
-0.226,-0.127,-0.21,40795667.227
-0.227,-0.124,-0.21,40795667.232
-0.229,-0.121,-0.209,40795667.235
-0.227,-0.115,-0.21,40795667.240
-0.222,-0.107,-0.214,40795667.243
-0.21,-0.097,-0.218,40795667.248
-0.201,-0.085,-0.224,40795667.251
-0.193,-0.073,-0.226,40795667.256
-0.185,-0.061,-0.226,40795667.259
-0.176,-0.048,-0.224,40795667.264
-0.162,-0.034,-0.221,40795667.267
-0.143,-0.023,-0.218,40795667.271
-0.131,-0.016,-0.213,40795667.275
-0.121,-0.012,-0.208,40795667.280
-0.117,-0.008,-0.208,40795667.283
-0.115,-0.004,-0.214,40795667.287
-0.108,0.001,-0.223,40795667.291
-0.097,0.0,-0.231,40795667.296
-0.081,-0.005,-0.234,40795667.299
-0.071,-0.011,-0.237,40795667.303
-0.066,-0.014,-0.243,40795667.307
-0.063,-0.019,-0.249,40795667.312
-0.055,-0.022,-0.254,40795667.315
-0.045,-0.025,-0.259,40795667.320
-0.035,-0.03,-0.262,40795667.323
-0.028,-0.03,-0.266,40795667.327
-0.022,-0.029,-0.271,40795667.331
-0.014,-0.03,-0.278,40795667.336
-0.008,-0.034,-0.288,40795667.339
-0.007,-0.041,-0.299,40795667.343
-0.013,-0.046,-0.307,40795667.347
-0.023,-0.054,-0.316,40795667.351
-0.029,-0.066,-0.321,40795667.355
-0.031,-0.079,-0.327,40795667.360
-0.032,-0.094,-0.329,40795667.363
-0.037,-0.109,-0.336,40795667.368
-0.053,-0.125,-0.343,40795667.371
-0.072,-0.138,-0.35,40795667.376
-0.084,-0.145,-0.357,40795667.379
-0.096,-0.15,-0.358,40795667.383
-0.114,-0.161,-0.357,40795667.387
-0.137,-0.173,-0.357,40795667.392
-0.16,-0.188,-0.354,40795667.395
-0.175,-0.205,-0.351,40795667.400
-0.184,-0.225,-0.348,40795667.404
-0.191,-0.245,-0.344,40795667.408
-0.202,-0.263,-0.338,40795667.412
-0.218,-0.28,-0.332,40795667.416
-0.237,-0.289,-0.328,40795667.420
-0.251,-0.296,-0.323,40795667.424
-0.264,-0.302,-0.312,40795667.428
-0.282,-0.309,-0.3,40795667.432
-0.31,-0.312,-0.289,40795667.436
-0.346,-0.306,-0.279,40795667.440
-0.376,-0.295,-0.274,40795667.444
-0.394,-0.281,-0.267,40795667.448
-0.398,-0.269,-0.253,40795667.452
-0.405,-0.26,-0.236,40795667.456
-0.416,-0.248,-0.22,40795667.459
-0.43,-0.234,-0.21,40795667.464
-0.437,-0.22,-0.204,40795667.468
-0.437,-0.205,-0.202,40795667.472
-0.431,-0.189,-0.199,40795667.475
-0.428,-0.173,-0.194,40795667.480
-0.428,-0.155,-0.184,40795667.484
-0.43,-0.136,-0.172,40795667.488
-0.431,-0.119,-0.158,40795667.492
-0.431,-0.103,-0.143,40795667.496
-0.433,-0.091,-0.122,40795667.499
-0.435,-0.079,-0.099,40795667.504
-0.433,-0.07,-0.077,40795667.508
-0.431,-0.066,-0.055,40795667.512
-0.429,-0.062,-0.038,40795667.516
-0.43,-0.059,-0.023,40795667.520
-0.433,-0.058,-0.008,40795667.523
-0.442,-0.063,0.009,40795667.528
-0.449,-0.071,0.028,40795667.531
-0.454,-0.082,0.045,40795667.536
-0.453,-0.097,0.061,40795667.539
-0.448,-0.114,0.072,40795667.544
-0.44,-0.129,0.078,40795667.547
-0.424,-0.146,0.082,40795667.552
-0.399,-0.165,0.08,40795667.556
-0.363,-0.185,0.075,40795667.560
-0.319,-0.203,0.07,40795667.563
-0.272,-0.218,0.07,40795667.568
-0.228,-0.223,0.074,40795667.571
-0.183,-0.222,0.08,40795667.576
-0.133,-0.215,0.087,40795667.580
-0.081,-0.2,0.096,40795667.584
-0.04,-0.182,0.11,40795667.587
-0.014,-0.157,0.126,40795667.592
0.007,-0.128,0.143,40795667.596
0.027,-0.105,0.157,40795667.600
0.049,-0.087,0.17,40795667.603
0.069,-0.069,0.185,40795667.608
0.081,-0.054,0.202,40795667.611
0.086,-0.042,0.22,40795667.616
0.09,-0.031,0.241,40795667.619
0.092,-0.021,0.265,40795667.624
0.091,-0.013,0.288,40795667.627
0.085,-0.006,0.312,40795667.632
0.079,-0.002,0.337,40795667.635
0.07,0.0,0.362,40795667.640
0.06,-0.003,0.386,40795667.644
0.049,-0.005,0.406,40795667.648
0.033,-0.008,0.423,40795667.651
0.014,-0.01,0.436,40795667.656
-0.002,-0.012,0.446,40795667.660
-0.009,-0.014,0.456,40795667.664
-0.011,-0.014,0.463,40795667.668
-0.008,-0.015,0.467,40795667.672
-0.008,-0.012,0.467,40795667.676
-0.011,-0.007,0.466,40795667.680
-0.011,-0.005,0.462,40795667.683
-0.009,-0.004,0.454,40795667.688
-0.006,-0.005,0.443,40795667.691
-0.002,-0.007,0.428,40795667.696
0.001,-0.009,0.414,40795667.699
-0.001,-0.008,0.4,40795667.704
-0.005,-0.004,0.387,40795667.707
-0.011,-0.001,0.377,40795667.712
-0.014,0.001,0.368,40795667.715
-0.017,-0.002,0.365,40795667.720
-0.019,-0.006,0.365,40795667.724
-0.016,-0.011,0.366,40795667.728
-0.002,-0.018,0.363,40795667.731
0.011,-0.023,0.356,40795667.736
0.027,-0.027,0.348,40795667.739
0.038,-0.031,0.339,40795667.744
0.053,-0.034,0.331,40795667.747
0.078,-0.037,0.324,40795667.752
0.109,-0.04,0.314,40795667.755
0.138,-0.042,0.31,40795667.760
0.157,-0.04,0.307,40795667.764
0.167,-0.042,0.309,40795667.768
0.176,-0.044,0.309,40795667.771
0.189,-0.046,0.31,40795667.776
0.199,-0.048,0.309,40795667.779
0.205,-0.05,0.31,40795667.784
0.205,-0.054,0.312,40795667.787
0.205,-0.058,0.317,40795667.792
0.206,-0.063,0.321,40795667.795
0.212,-0.07,0.327,40795667.800
0.216,-0.078,0.33,40795667.803
0.222,-0.086,0.336,40795667.808
0.229,-0.095,0.34,40795667.811
0.238,-0.103,0.339,40795667.816
0.249,-0.112,0.338,40795667.819
0.258,-0.12,0.334,40795667.824
0.262,-0.131,0.327,40795667.827
0.266,-0.14,0.317,40795667.832
0.272,-0.149,0.301,40795667.835
0.281,-0.157,0.28,40795667.840
0.287,-0.169,0.257,40795667.843
0.288,-0.18,0.237,40795667.848
0.288,-0.191,0.218,40795667.851
0.291,-0.205,0.202,40795667.856
0.298,-0.221,0.189,40795667.859
0.305,-0.237,0.174,40795667.864
0.31,-0.258,0.166,40795667.867
0.31,-0.279,0.159,40795667.872
