x,y,z,ts
30.747,-3.024,55.871,40795666.312
31.11,-2.132,57.402,40795666.316
30.975,-2.568,55.305,40795666.320
30.867,-2.918,53.627,40795666.324
30.073,-3.389,53.448,40795666.328
29.438,-3.766,53.304,40795666.332
30.487,-3.301,55.515,40795666.336
31.326,-2.928,57.283,40795666.340
31.856,-3.397,56.04,40795666.344
32.28,-3.773,55.046,40795666.348
31.062,-3.881,54.417,40795666.352
30.087,-3.968,53.913,40795666.356
31.006,-3.462,56.334,40795666.360
31.742,-3.057,58.27,40795666.364
32.188,-3.501,56.83,40795666.368
32.546,-3.856,55.678,40795666.372
31.416,-3.947,54.756,40795666.376
30.512,-4.021,54.019,40795666.380
30.638,-3.696,55.754,40795666.384
30.739,-3.437,57.142,40795666.388
31.953,-3.612,55.762,40795666.392
32.924,-3.753,54.657,40795666.396
32.001,-4.633,53.441,40795666.400
31.264,-5.336,52.469,40795666.404
30.956,-4.749,54.846,40795666.408
30.711,-4.278,56.748,40795666.412
32.355,-5.053,54.616,40795666.416
33.67,-5.673,52.91,40795666.420
32.598,-5.977,52.21,40795666.424
31.741,-6.22,51.649,40795666.428
31.763,-6.222,54.191,40795666.432
31.781,-6.225,56.224,40795666.436
32.078,-6.418,54.861,40795666.440
32.316,-6.573,53.77,40795666.444
32.081,-6.505,52.898,40795666.448
31.894,-6.451,52.2,40795666.452
32.169,-5.832,54.133,40795666.456
32.388,-5.337,55.679,40795666.460
32.989,-5.324,54.757,40795666.464
33.469,-5.314,54.02,40795666.468
32.579,-6.073,52.765,40795666.472
31.868,-6.681,51.762,40795666.476
32.572,-6.591,54.114,40795666.480
33.136,-6.52,55.997,40795666.484
33.587,-6.462,55.509,40795666.488
33.948,-6.417,55.12,40795666.492
32.679,-6.572,53.977,40795666.496
31.664,-6.696,53.064,40795666.500
31.843,-6.603,55.156,40795666.504
31.986,-6.529,56.83,40795666.508
32.95,-6.854,56.01,40795666.512
33.722,-7.113,55.354,40795666.516
32.781,-7.704,53.5,40795666.520
32.029,-8.177,52.018,40795666.524
31.569,-7.597,53.987,40795666.528
31.201,-7.132,55.563,40795666.532
33.454,-7.144,54.0,40795666.536
