x,y,z,ts
0.003,-0.001,-0.004,17225194.906
0.002,-0.001,-0.004,17225194.907
0.001,-0.001,-0.003,17225194.909
-0.0,-0.0,-0.004,17225194.910
-0.001,-0.001,-0.003,17225194.912
-0.003,-0.002,-0.003,17225194.914
-0.003,0.001,-0.003,17225194.915
-0.002,0.002,-0.004,17225194.917
-0.002,0.002,-0.005,17225194.919
-0.0,-0.0,-0.005,17225194.921
0.002,-0.001,-0.004,17225194.922
0.003,-0.002,-0.002,17225194.924
0.001,-0.003,-0.004,17225194.926
-0.001,-0.003,-0.004,17225194.928
-0.001,-0.004,-0.004,17225194.930
0.002,-0.002,-0.002,17225194.932
0.002,-0.001,-0.002,17225194.934
0.002,-0.002,-0.002,17225194.936
-0.001,-0.003,-0.002,17225194.938
-0.005,-0.001,-0.002,17225194.940
-0.005,-0.0,-0.002,17225194.942
-0.001,-0.0,-0.001,17225194.944
0.001,0.001,-0.002,17225194.946
0.001,0.002,-0.004,17225194.948
-0.001,0.002,-0.004,17225194.950
-0.002,0.002,-0.003,17225194.952
-0.002,0.001,-0.003,17225194.954
-0.002,-0.001,-0.004,17225194.956
-0.003,-0.001,-0.003,17225194.958
-0.003,-0.002,-0.001,17225194.960
-0.002,0.0,0.0,17225194.962
-0.002,-0.0,-0.0,17225194.964
0.0,-0.002,-0.001,17225194.966
0.002,-0.002,-0.002,17225194.968
0.002,-0.003,-0.002,17225194.970
0.001,-0.003,-0.002,17225194.972
0.0,-0.002,-0.003,17225194.974
0.0,-0.001,-0.003,17225194.976
0.002,-0.002,-0.002,17225194.978
0.002,-0.001,-0.002,17225194.980
-0.0,-0.001,-0.002,17225194.982
-0.001,0.001,-0.002,17225194.984
-0.002,0.001,-0.003,17225194.986
-0.002,0.001,-0.003,17225194.988
-0.002,0.001,-0.003,17225194.990
-0.001,0.001,-0.005,17225194.992
-0.001,0.001,-0.004,17225194.994
-0.002,0.002,-0.004,17225194.996
-0.003,0.002,-0.002,17225194.998
-0.0,0.0,-0.001,17225195.000
0.001,-0.002,-0.002,17225195.002
0.003,-0.004,-0.001,17225195.004
0.001,-0.003,-0.0,17225195.006
-0.002,-0.001,-0.002,17225195.008
-0.001,-0.001,-0.003,17225195.010
0.001,0.0,-0.002,17225195.012
0.004,0.001,-0.002,17225195.014
0.002,-0.0,-0.002,17225195.016
-0.001,-0.0,-0.0,17225195.018
-0.003,0.001,-0.001,17225195.020
-0.003,0.001,-0.002,17225195.022
-0.001,0.001,-0.002,17225195.024
0.0,0.0,-0.001,17225195.026
0.001,-0.0,-0.0,17225195.028
0.001,0.001,-0.001,17225195.030
0.001,-0.0,-0.003,17225195.032
0.0,-0.0,-0.001,17225195.034
0.001,-0.0,0.0,17225195.036
0.001,-0.0,-0.001,17225195.038
-0.0,-0.001,-0.003,17225195.040
-0.001,-0.003,-0.001,17225195.042
-0.002,-0.001,0.0,17225195.044
-0.001,0.0,-0.002,17225195.046
0.001,0.001,-0.003,17225195.048
0.004,0.001,-0.002,17225195.050
0.002,0.0,-0.001,17225195.052
0.0,-0.0,-0.001,17225195.054
-0.0,-0.0,-0.0,17225195.056
0.0,-0.0,-0.001,17225195.058
0.001,-0.0,-0.002,17225195.060
0.0,-0.001,-0.004,17225195.062
-0.002,-0.001,-0.002,17225195.064
-0.002,0.0,0.0,17225195.066
-0.001,0.0,0.001,17225195.068
0.001,-0.0,0.001,17225195.070
0.002,-0.001,-0.0,17225195.072
0.0,0.0,-0.0,17225195.074
-0.001,0.0,0.0,17225195.076
-0.0,0.0,-0.001,17225195.078
0.002,0.0,-0.002,17225195.080
0.003,-0.001,-0.002,17225195.082
0.001,-0.001,-0.003,17225195.084
-0.001,0.0,-0.002,17225195.086
-0.002,0.001,-0.001,17225195.088
-0.002,0.001,-0.001,17225195.090
-0.001,-0.001,-0.001,17225195.092
-0.0,-0.003,-0.0,17225195.094
0.0,-0.003,-0.001,17225195.096
0.0,-0.002,-0.001,17225195.098
-0.001,-0.002,-0.002,17225195.100
0.001,-0.0,-0.002,17225195.102
0.004,-0.001,-0.001,17225195.104
0.003,-0.002,-0.002,17225195.106
0.001,-0.001,-0.003,17225195.108
-0.001,-0.002,-0.002,17225195.110
-0.003,-0.001,-0.003,17225195.112
-0.003,-0.001,-0.003,17225195.114
-0.002,-0.002,-0.003,17225195.116
-0.0,0.0,-0.003,17225195.118
0.0,0.002,-0.004,17225195.120
-0.001,0.002,-0.004,17225195.122
-0.002,0.002,-0.003,17225195.124
-0.002,0.002,-0.004,17225195.126
-0.001,0.001,-0.003,17225195.128
-0.0,-0.002,-0.002,17225195.130
-0.0,-0.002,-0.003,17225195.132
-0.0,-0.001,-0.002,17225195.134
-0.0,0.0,-0.001,17225195.136
0.003,0.0,-0.0,17225195.138
0.003,0.001,-0.0,17225195.140
0.001,-0.0,-0.001,17225195.142
-0.001,-0.002,-0.001,17225195.144
-0.002,-0.002,-0.001,17225195.146
-0.003,-0.002,-0.002,17225195.149
-0.002,-0.001,-0.002,17225195.151
0.0,-0.0,-0.002,17225195.153
0.001,-0.0,0.0,17225195.155
0.002,0.001,-0.0,17225195.157
0.001,0.0,-0.001,17225195.160
0.001,0.001,-0.001,17225195.162
0.001,0.001,-0.001,17225195.164
0.0,0.001,-0.002,17225195.166
-0.001,-0.0,-0.002,17225195.168
0.0,0.0,-0.002,17225195.170
0.001,-0.001,-0.002,17225195.172
0.002,-0.001,-0.002,17225195.174
-0.001,-0.001,-0.002,17225195.177
-0.003,-0.001,-0.001,17225195.179
-0.002,-0.0,0.001,17225195.181
0.001,-0.001,0.0,17225195.183
0.004,-0.002,-0.001,17225195.185
0.004,-0.002,-0.002,17225195.187
0.002,-0.002,-0.002,17225195.189
0.001,-0.001,-0.003,17225195.192
-0.0,0.0,-0.005,17225195.194
0.0,0.002,-0.004,17225195.196
0.001,0.001,-0.003,17225195.198
0.001,-0.001,-0.003,17225195.200
-0.001,-0.002,-0.004,17225195.202
-0.004,-0.001,-0.004,17225195.204
-0.007,-0.0,-0.001,17225195.207
-0.005,0.0,-0.001,17225195.209
-0.001,-0.001,-0.003,17225195.211
0.001,-0.001,-0.001,17225195.213
