rssi,ts,anchor
-73,4352853.0552649,1011110007
-76,4352853.6238489,1011110001
-69,4352853.6640460,1011110003
-53,4352853.6936109,1011110002
-71,4352853.9945199,1011110004
-54,4352854.1090071,1011110002
-56,4352854.3100331,1011110002
-81,4352854.4439228,1011110001
-70,4352854.4973569,1011110004
-74,4352854.8914113,1011110003
-55,4352854.9246771,1011110002
-65,4352854.9995546,1011110004
-77,4352855.0976782,1011110003
-74,4352855.3051298,1011110003
-77,4352855.7798076,1011110005
-77,4352855.8737040,1011110035
-75,4352855.9115770,1011110007
-69,4352855.9408579,1011110002
-76,4352856.0859656,1011110001
-46,4352856.1425059,1011110002
-72,4352856.2913218,1011110001
-61,4352856.3290117,1011110003
-59,4352856.3484464,1011110002
-61,4352856.5153220,1011110004
-70,4352856.5296619,1011110003
-48,4352856.5537062,1011110002
-74,4352856.6030393,1011110005
-61,4352856.6936359,1011110001
-67,4352856.7371223,1011110003
-60,4352856.8996704,1011110001
-60,4352857.1071630,1011110001
-55,4352857.1733589,1011110002
-56,4352857.3749146,1011110002
-66,4352857.5284352,1011110004
-67,4352857.5597751,1011110003
-69,4352857.7618971,1011110003
-75,4352857.9490352,1011110007
-59,4352857.9856341,1011110002
-75,4352858.2418327,1011110005
-60,4352858.3436935,1011110001
-63,4352858.3914952,1011110002
-75,4352858.5135036,1011110006
-58,4352858.5523188,1011110001
-56,4352858.5772951,1011110003
-62,4352858.5971444,1011110002
-76,4352858.7631252,1011110035
-53,4352858.7775338,1011110003
-72,4352858.8513539,1011110005
-67,4352858.9623611,1011110035
-69,4352858.9671044,1011110001
-77,4352859.1230900,1011110006
-76,4352859.1686895,1011110035
-74,4352859.2133212,1011110002
-73,4352859.3303778,1011110006
-71,4352859.3787112,1011110007
-62,4352859.4196186,1011110002
-73,4352859.4675117,1011110005
-78,4352859.5034986,1011110034
-68,4352859.5403152,1011110004
-47,4352859.6024866,1011110003
-68,4352859.6215789,1011110002
-73,4352859.7860646,1011110001
-51,4352859.8106358,1011110003
-49,4352860.0172875,1011110003
-73,4352860.0488172,1011110004
-63,4352860.1928711,1011110001
-76,4352860.3129632,1011110034
-78,4352860.3502195,1011110006
-74,4352860.4012425,1011110007
-69,4352860.4306736,1011110002
-71,4352860.5010529,1011110005
-77,4352860.5515239,1011110006
-74,4352860.5584912,1011110009
-68,4352860.7083905,1011110005
-58,4352860.8352020,1011110003
-65,4352860.9560418,1011110006
-59,4352861.0443940,1011110003
-63,4352861.0597453,1011110004
-72,4352861.1054811,1011110011
-72,4352861.1658716,1011110006
-77,4352861.2075305,1011110035
-57,4352861.2143526,1011110001
-67,4352861.3278711,1011110005
-77,4352861.4541962,1011110003
-62,4352861.5683904,1011110004
-56,4352861.6629815,1011110003
-70,4352861.6677504,1011110002
-78,4352861.7306414,1011110013
-76,4352861.7791696,1011110006
-72,4352861.8739686,1011110002
-56,4352862.0518515,1011110007
-71,4352862.1437836,1011110005
-58,4352862.2602389,1011110007
-74,4352862.3281982,1011110011
-52,4352862.4674528,1011110007
-68,4352862.6028214,1011110006
-75,4352862.6355441,1011110033
-69,4352862.6908736,1011110003
-79,4352862.7528465,1011110013
-70,4352862.8439193,1011110001
-67,4352862.9581318,1011110005
-76,4352863.0214558,1011110009
-68,4352863.0544760,1011110035
-48,4352863.0843260,1011110004
-71,4352863.1034570,1011110002
-70,4352863.1576295,1011110005
-48,4352863.2900548,1011110007
-72,4352863.3078742,1011110002
-64,4352863.4347858,1011110009
-73,4352863.4655962,1011110035
-39,4352863.4976101,1011110007
-56,4352863.5918365,1011110004
-78,4352863.6738710,1011110035
