x,y,z,ts
-7.423,-52.601,17.713,4353562.002
-7.34,-52.522,17.841,4353562.004
-7.274,-52.309,17.807,4353562.006
-7.221,-52.138,17.78,4353562.008
-7.179,-52.002,17.758,4353562.010
-7.145,-51.892,17.741,4353562.012
-7.118,-51.805,17.727,4353562.014
-7.261,-52.186,17.58,4353562.016
-7.376,-52.49,17.463,4353562.018
-7.468,-52.734,17.368,4353562.020
-7.541,-52.929,17.293,4353562.022
-7.6,-53.085,17.233,4353562.024
-7.811,-53.059,17.049,4353562.026
-7.981,-53.039,16.902,4353562.028
-8.117,-53.023,16.784,4353562.030
-8.225,-53.01,16.69,4353562.032
-8.312,-52.999,16.614,4353562.034
-7.887,-52.991,16.69,4353562.036
-7.546,-52.984,16.75,4353562.038
-7.274,-52.979,16.799,4353562.040
-7.056,-52.975,16.837,4353562.042
-6.882,-52.971,16.868,4353562.044
-6.743,-52.968,17.029,4353562.046
-6.631,-52.966,17.158,4353562.048
-6.542,-52.964,17.26,4353562.050
-6.47,-52.963,17.343,4353562.052
-6.413,-52.962,17.409,4353562.054
-6.368,-52.961,17.733,4353562.056
-6.331,-52.96,17.993,4353562.058
-6.302,-52.96,18.2,4353562.060
-6.279,-52.959,18.367,4353562.062
-6.26,-52.959,18.5,4353562.064
-6.575,-52.959,18.334,4353562.066
-6.827,-52.958,18.202,4353562.068
-7.028,-52.958,18.096,4353562.070
-7.189,-52.958,18.011,4353562.072
-7.318,-52.958,17.943,4353562.074
-7.587,-53.108,17.753,4353562.076
-7.801,-53.228,17.601,4353562.078
-7.973,-53.324,17.479,4353562.080
-8.11,-53.401,17.382,4353562.082
-8.22,-53.463,17.304,4353562.084
-8.143,-53.512,17.649,4353562.086
-8.081,-53.551,17.926,4353562.088
-8.032,-53.583,18.147,4353562.090
-7.992,-53.608,18.324,4353562.092
-7.961,-53.628,18.465,4353562.094
-7.935,-53.644,18.307,4353562.096
-7.915,-53.657,18.18,4353562.098
-7.899,-53.667,18.078,4353562.100
-7.886,-53.676,17.997,4353562.102
-7.876,-53.682,17.932,4353562.104
-7.867,-53.988,17.744,4353562.106
-7.861,-54.233,17.594,4353562.108
-7.856,-54.428,17.473,4353562.110
-7.851,-54.585,17.377,4353562.112
-7.848,-54.71,17.3,4353562.114
-7.68,-54.36,17.51,4353562.116
-7.546,-54.079,17.679,4353562.118
-7.439,-53.855,17.813,4353562.120
-7.353,-53.675,17.921,4353562.122
-7.284,-53.532,18.007,4353562.124
