x,y,z,ts
0.008,-0.002,0.001,4353562.324
0.003,-0.002,0.001,4353562.326
-0.003,-0.003,0.001,4353562.328
-0.009,-0.003,0.001,4353562.330
-0.014,-0.001,0.003,4353562.332
-0.016,0.0,0.004,4353562.334
-0.015,0.002,0.005,4353562.336
-0.012,0.002,0.006,4353562.338
-0.01,0.001,0.005,4353562.340
-0.008,-0.001,0.005,4353562.342
-0.004,-0.003,0.003,4353562.344
-0.002,-0.002,0.003,4353562.346
-0.002,-0.002,0.004,4353562.348
-0.003,-0.001,0.004,4353562.350
-0.003,0.0,0.004,4353562.352
-0.002,0.001,0.003,4353562.354
-0.002,0.0,0.004,4353562.357
-0.003,-0.0,0.002,4353562.359
-0.002,-0.001,0.002,4353562.361
-0.002,0.0,0.001,4353562.363
-0.003,0.001,-0.001,4353562.364
-0.006,0.0,-0.003,4353562.366
-0.008,0.0,-0.004,4353562.368
-0.011,0.001,-0.005,4353562.370
-0.012,0.0,-0.006,4353562.373
-0.014,0.0,-0.005,4353562.375
-0.017,-0.0,-0.005,4353562.377
-0.019,-0.0,-0.004,4353562.379
-0.022,0.0,-0.005,4353562.381
-0.025,0.001,-0.005,4353562.383
-0.026,0.002,-0.005,4353562.384
-0.026,0.004,-0.005,4353562.387
-0.024,0.004,-0.005,4353562.389
-0.021,0.003,-0.006,4353562.391
-0.018,0.003,-0.006,4353562.393
-0.014,0.003,-0.007,4353562.395
-0.009,0.002,-0.008,4353562.397
-0.005,0.001,-0.008,4353562.399
-0.001,0.0,-0.009,4353562.401
0.004,-0.001,-0.009,4353562.403
0.009,-0.002,-0.009,4353562.405
0.011,-0.003,-0.007,4353562.407
0.01,-0.003,-0.005,4353562.409
0.007,-0.003,-0.005,4353562.412
0.005,-0.003,-0.004,4353562.414
0.0,-0.002,-0.0,4353562.416
-0.004,0.001,0.003,4353562.418
-0.009,0.001,0.003,4353562.420
-0.012,0.002,0.005,4353562.422
-0.012,0.004,0.006,4353562.424
-0.014,0.002,0.008,4353562.426
-0.011,0.001,0.011,4353562.428
