rssi,ts,anchor
-77,4353562.0065155,1011110004
-74,4353562.0964534,1011110003
-46,4353562.4116032,1011110002
-65,4353562.5732872,1011110001
-78,4353563.1311483,1011110009
-74,4353563.2364223,1011110006
-73,4353563.7320187,1011110005
-74,4353564.9362955,1011110007
-72,4353565.0270386,1011110004
-73,4353565.1717720,1011110005
-68,4353565.2360871,1011110001
-70,4353565.2917588,1011110006
-68,4353565.5704496,1011110003
-70,4353565.6921484,1011110002
-74,4353565.7526643,1011110007
-53,4353568.0252254,1011110003
-60,4353568.0601046,1011110004
-66,4353568.0912597,1011110001
-81,4353568.3315532,1011110034
-67,4353568.3619709,1011110002
-76,4353568.5104280,1011110013
-72,4353568.9909129,1011110035
-62,4353568.9933405,1011110006
-80,4353569.0835676,1011110010
-77,4353569.2301030,1011110011
-67,4353569.2355754,1011110007
-67,4353569.2916737,1011110005
-72,4353569.5069246,1011110009
-83,4353569.9553857,1011110015
-70,4353571.0325630,1011110002
-51,4353571.0735006,1011110004
-43,4353571.0876122,1011110007
-62,4353571.0964208,1011110003
-74,4353571.2408991,1011110006
-78,4353571.3905375,1011110013
-60,4353571.5469966,1011110005
-76,4353572.2910888,1011110035
-75,4353572.5672183,1011110014
-75,4353573.0664363,1011110034
-76,4353573.3373425,1011110011
-69,4353573.6152668,1011110009
-63,4353574.0223749,1011110009
-74,4353574.0537128,1011110013
-62,4353574.1452999,1011110007
-70,4353574.1951635,1011110003
-69,4353574.3534198,1011110035
-56,4353574.4155765,1011110005
-76,4353574.6067896,1011110014
-68,4353574.7757092,1011110011
-76,4353574.8151274,1011120001
-74,4353574.8897340,1011110034
-56,4353574.9302480,1011110006
-73,4353575.2945099,1011110015
-72,4353575.8670411,1011110010
-78,4353575.9227726,1011110019
-73,4353575.9467759,1011110002
-62,4353577.1113694,1011110009
-72,4353577.2164743,1011110007
-73,4353577.2957530,1011110010
-74,4353577.4516678,1011110011
-73,4353577.5728650,1011110019
-70,4353577.6074212,1011110006
-65,4353577.6382158,1011110035
-56,4353577.8914287,1011110005
-69,4353578.1483543,1011110013
-79,4353578.2935596,1011120001
-76,4353578.3404529,1011110034
