anchor,x,y
1002110002.0,7.529206648796835,-24.10282451428301
1002110004.0,6.560391350560855,-18.989999473544525
1002110005.0,7.849261827536479,-16.338238526249555
1002110006.0,5.713982312053209,-14.615334928315173
1002110007.0,7.0556548433356845,-12.083964760379407
1002110008.0,5.132230663159974,-11.832961908749962
1002110009.0,6.199573526104527,-7.751244629812275
1002110010.0,4.398017319789849,-8.198635174189175
1002110001.0,9.519298950395058,-25.07878413525321
1002110003.0,8.705373820341924,-20.698514332217897
1002110011.0,6.181665595383855,-7.540776727357377
1002110013.0,4.913062872642135,-0.9709156610578225
1002110014.0,4.8613877758409,-0.7929851563559378
1002110015.0,4.252356099282493,2.7797773013376603
1002110016.0,3.558280936460597,6.317740016114785
1002110017.0,2.8780535821800743,9.898506419802889
1002110019.0,1.5117902422435283,17.015215485674858
1002110020.0,0.8657010802602986,20.42697026459165
1002110021.0,-0.8661676548096134,25.355258477500268
1002110022.0,-3.392402957084064,24.81294353765139
1002110023.0,-3.5703333628733467,24.761268810976635
1002110024.0,-6.057233158715743,24.19242247223837
1002110025.0,-6.5857708229086835,21.59601824610177
1002110026.0,-7.752767480063423,18.7204434062429
1002110028.0,-6.403399772510518,12.130201336699352
1002110029.0,-5.425682001309774,7.360808775496407
1002110030.0,-5.056137722976976,5.264241067459368
1002110031.0,-4.563220904325807,2.728404946669747
1002110032.0,-4.009315319366625,0.022834271465326027
1002110033.0,-1.8590435116516446,-1.093366125773199
1002110034.0,-1.8790841184036857,-1.2469367870074592
1002110036.0,-0.9589172651788276,-5.980790805953443
1002110037.0,-9.145933244560844,-11.053049317326005
1002110038.0,-6.728513487063643,-10.491184542700177
1002110039.0,-2.053818425816564,-9.487387953460688
1002110041.0,-0.01027623259846393,-10.906913069505975
1002110040.0,-0.36972461281831304,-9.848931589196196
1002110042.0,0.659145310027218,-14.262876831981787
1002110044.0,4.302092062401659,-15.586852043462429
1002110045.0,2.4507480394939525,-12.392276017516167
1002110046.0,1.7408216727458825,-8.764290576770883
1002110047.0,1.0920257626431211,-6.146857339766723
1002110048.0,0.6826778113683927,-5.79921043844036
1002110049.0,0.9351884278826319,-5.339999660442186
1002110050.0,1.3248697194091927,-5.674380783710154
1002110051.0,0.18828710914345337,-1.3894975397898495
1002110053.0,-0.0014825830754200675,-0.5890417863836426
1002110054.0,0.3638145973833616,-0.6459005807626732
1002110055.0,-0.7297032445480355,3.366727455178133
1002110057.0,-0.8600376652173811,4.149724165697493
1002110056.0,-1.0965159407613037,3.671376138181371
1002110059.0,-1.6952873876526087,8.101810306653178
1002110058.0,-0.4968264208863912,3.8211914607167676
1002110061.0,-2.0377444555892428,10.953573677872239
1002110062.0,-2.8655809322680437,12.838217753999634
1002110063.0,-3.9345663929830907,18.273498919970915
1002110064.0,-4.743748502403333,22.726985073251978
1002110065.0,-4.3467218858472085,22.358795956073116
1002110066.0,-2.1220802108609966,23.33936087406953
1002110067.0,-1.7745704472233141,22.9615466055209
1002110069.0,-0.6107377524771205,18.648492599545634
1002110070.0,0.1997692467498864,14.24556215861868
1002110071.0,0.2734080138085195,11.39927156886858
1002110072.0,1.2108743954530319,9.131995951042594
1002110073.0,1.0139375871523177,8.687266835678356
1002110074.0,1.7378629460681996,4.746533553283946
1002110075.0,2.0656593085922816,4.382016010520061
1002110076.0,1.8753600987149595,3.9510498910632332
1002110078.0,2.615958329560757,-0.04031797298223017
1002110079.0,3.0198664887409956,-0.35578227126134865
1002110080.0,2.780050424483376,-0.7963737795092279
1002110081.0,2.412362012547507,-0.4909984554265917
1002110082.0,3.528981437386491,-4.771910831500921
1002110084.0,3.6861927249982758,-5.580692562655083
1002110086.0,-4.030877284909296,-9.94135016298844
1002110012.0,7.115292426905222,-3.1574083576871184
1002110018.0,2.1336252945002747,13.376592300861539
1002110027.0,-7.044012625250684,15.33795866652653
1002110035.0,-0.92685769973219,-5.824883746632022
1002110043.0,-0.8046720105981514,-16.666409410671648
1002110052.0,-0.2146598859407463,-1.074783725849913
1002110060.0,-2.0488153951918036,8.444697962409053
1002110068.0,-0.9486227111462932,18.976789801572867
1002110077.0,1.5044639067159662,4.2729307982462945
1002110085.0,3.2987909134106617,-5.262019801313933
1002120001.0,10.237082632184567,-20.52924541427561
1002120002.0,8.511482653333324,-11.833286070579238
1002120003.0,3.1729489952096275,15.631082541861305
1002120007.0,2.6408295995641233,18.97669127410949
1002120004.0,-4.795116844923555,26.67675186778836
1002120005.0,-2.5347820181024234,-3.3201844797754956
1002120006.0,-0.7321083490331285,-12.221381947316644
1002110083.0,3.9195917628886536,-5.1070894125736945
