rssi,ts,anchor
-45,17225331.9306588,1007110044
-60,17225332.0044909,1007110035
-52,17225332.0142307,1007110042
-58,17225332.1843829,1007110047
-73,17225332.2131290,1007110051
-74,17225332.2410283,1007110032
-72,17225332.3013730,1007110043
-69,17225332.3687310,1007110060
-58,17225332.4538388,1007110036
-75,17225332.5753286,1007110039
-59,17225333.2762828,1007110039
-43,17225333.3414805,1007110044
-52,17225333.3517554,1007110046
-57,17225333.6308424,1007110051
-59,17225333.7182822,1007110043
-56,17225333.7826228,1007110050
-60,17225333.8625734,1007110036
-53,17225334.0458255,1007110044
-52,17225334.0608859,1007110046
-70,17225334.1283731,1007110052
-67,17225334.1918044,1007110048
-69,17225334.1946709,1007110037
-69,17225334.3224769,1007110034
-68,17225334.4726565,1007110088
-70,17225334.5521569,1007110053
-45,17225334.7529016,1007110044
-52,17225334.8333757,1007110042
-73,17225334.8368337,1007110052
-64,17225335.0301428,1007110034
-70,17225335.2538474,1007110053
-62,17225335.2689729,1007110036
-47,17225335.4637282,1007110044
-75,17225335.5108480,1007110054
-70,17225335.6453297,1007110045
-70,17225335.9610281,1007110053
-49,17225336.1657419,1007110044
-62,17225336.2413099,1007110035
-57,17225336.4137275,1007110047
-75,17225336.4434905,1007110063
-58,17225336.4483559,1007110051
-61,17225336.5293169,1007110043
-57,17225336.6855824,1007110036
-58,17225336.7113340,1007110040
-64,17225336.8063848,1007110039
-64,17225336.8297997,1007110049
-50,17225336.9489515,1007110042
-70,17225337.0098188,1007110037
-68,17225337.0226629,1007110048
-70,17225337.2315719,1007110043
-68,17225337.4301901,1007110062
-52,17225337.6535332,1007110042
-77,17225337.7167261,1007110089
-56,17225337.8198922,1007110047
-66,17225337.8560386,1007110051
-64,17225338.0597014,1007110061
-70,17225338.2864814,1007110044
-75,17225338.3323092,1007110054
-67,17225338.4340346,1007110048
-73,17225338.5535314,1007110063
-62,17225338.5986598,1007110058
-60,17225338.6360502,1007110043
-69,17225338.7649872,1007110061
-65,17225338.8440328,1007110062
-51,17225338.9884441,1007110044
-75,17225339.1502683,1007110085
-65,17225339.1785057,1007110045
-56,17225339.2358940,1007110047
-64,17225339.4109864,1007110050
-79,17225339.4490099,1007120008
-69,17225339.4698279,1007110061
-64,17225339.5319557,1007110040
-56,17225339.6957438,1007110046
-73,17225339.7217619,1007110064
-72,17225339.9626155,1007110063
-68,17225340.0462706,1007110043
-58,17225340.2040451,1007110036
-70,17225340.3432033,1007110039
-52,17225340.4691060,1007110042
-63,17225340.5844865,1007110045
-61,17225340.6502049,1007110047
-65,17225340.6725087,1007110051
-63,17225340.8241558,1007110050
-58,17225341.1059363,1007110046
-63,17225341.3630900,1007110034
-71,17225341.4939609,1007110033
-62,17225341.5791008,1007110061
-62,17225341.6127880,1007110036
-67,17225341.7564206,1007110049
-49,17225341.8188970,1007110044
-79,17225341.9635377,1007110085
-57,17225341.9935362,1007110045
-61,17225342.0607262,1007110047
-68,17225342.0829656,1007110051
-71,17225342.2290361,1007110050
-43,17225342.5233326,1007110044
-78,17225342.6554348,1007110089
-62,17225342.7712955,1007110034
-55,17225342.9361925,1007110050
-64,17225342.9810879,1007110061
-75,17225343.0801809,1007110062
-55,17225343.2803292,1007110035
-58,17225343.5012074,1007110051
-61,17225343.7360415,1007110036
-76,17225344.2203951,1007110032
-69,17225344.4249251,1007110053
-51,17225344.7049720,1007110042
-69,17225344.7537298,1007110037
-69,17225344.8792496,1007110047
-66,17225344.9312053,1007110058
-58,17225344.9636362,1007110043
-67,17225345.1259191,1007110053
-60,17225345.2717409,1007110039
-48,17225345.3503675,1007110044
-67,17225345.5948329,1007110063
-73,17225345.8037732,1007110061
-74,17225345.8329604,1007110053
-61,17225345.8925054,1007110062
-85,17225345.8987343,1007110040
-78,17225346.0858779,1007110081
-87,17225346.1089897,1007110042
-64,17225346.2955546,1007110034
-58,17225346.4631295,1007110050
-83,17225346.5324600,1007120007
-60,17225346.5637691,1007110036
-47,17225346.7539389,1007110044
-72,17225346.8555586,1007110090
-58,17225347.1643870,1007110050
-66,17225347.3097162,1007110040
-59,17225347.3937352,1007110039
-55,17225347.4594014,1007110046
-49,17225347.4630640,1007110044
-70,17225347.5170252,1007110042
-78,17225347.7657175,1007110031
-57,17225347.9754806,1007110036
-67,17225348.2884698,1007110089
-66,17225348.5668249,1007110050
-67,17225348.5894580,1007110060
-47,17225348.9221649,1007110042
-82,17225348.9632678,1007110068
-69,17225349.0386567,1007110045
-84,17225349.1609914,1007110058
-75,17225349.1720438,1007110031
-56,17225349.3857465,1007110036
-61,17225349.4086938,1007110062
-80,17225349.4465799,1007110055
-57,17225349.5803173,1007110044
-52,17225349.6303658,1007110042
-73,17225349.6718774,1007110090
-62,17225349.6841831,1007110037
-93,17225349.7643037,1007110086
-74,17225349.8200898,1007110034
-73,17225349.9406693,1007110033
-68,17225349.9726610,1007110050
-64,17225349.9817965,1007110065
-70,17225350.0004261,1007110088
-76,17225350.0142753,1007110038
-62,17225350.1320558,1007110040
-52,17225350.3332615,1007110042
-70,17225350.3732064,1007110090
-76,17225350.5494626,1007110051
-72,17225350.5850661,1007110031
-60,17225350.6037245,1007110043
-91,17225350.7069898,1007110088
-61,17225350.7942407,1007110036
-76,17225350.8206632,1007110062
-66,17225350.9893990,1007110044
-75,17225350.9989836,1007110064
-60,17225351.3862915,1007110065
-71,17225351.4106109,1007110088
-54,17225351.5004759,1007110036
-59,17225351.5400629,1007110040
-56,17225351.6255369,1007110039
-62,17225351.8018217,1007110037
-75,17225351.8400848,1007110085
-70,17225351.8728137,1007110045
-53,17225352.0143511,1007110043
-70,17225352.0564516,1007110030
-71,17225352.2268894,1007110062
-67,17225352.4123907,1007110064
-63,17225352.4457879,1007110035
-56,17225352.5056815,1007110037
-76,17225352.7629163,1007110030
-68,17225352.8527560,1007110061
-71,17225353.1043372,1007110044
-73,17225353.1244504,1007110081
-68,17225353.2788422,1007110045
-89,17225353.3686967,1007110051
-63,17225353.4326465,1007110043
-63,17225353.4535265,1007110033
-61,17225353.6148436,1007110036
-77,17225353.6569979,1007110062
-75,17225353.7369771,1007110049
-70,17225353.9361329,1007110048
-69,17225354.0362945,1007110047
-50,17225354.1314275,1007110043
-77,17225354.1517191,1007110072
-71,17225354.1721880,1007110030
-78,17225354.2892425,1007110053
-58,17225354.3643878,1007110040
-78,17225354.5155711,1007110044
-60,17225354.5602112,1007110035
-57,17225354.5717804,1007110042
-69,17225354.8177371,1007120013
-52,17225354.8328722,1007110043
-64,17225354.8765659,1007110030
-66,17225354.9332554,1007110088
-80,17225354.9818399,1007120007
-79,17225354.9931614,1007110053
-69,17225355.2242982,1007110044
-66,17225355.2340977,1007110064
-78,17225355.3996034,1007110076
-74,17225355.4633431,1007110034
-64,17225355.5232711,1007120013
-52,17225355.7310853,1007110036
-55,17225355.7657828,1007110040
-52,17225355.8520725,1007110039
-68,17225356.1487167,1007110047
-65,17225356.2133152,1007110032
-73,17225356.2454720,1007110043
-65,17225356.2569189,1007110066
-72,17225356.3342345,1007110050
-69,17225356.3690138,1007110061
-54,17225356.4359024,1007110036
-49,17225356.5545683,1007110039
-61,17225356.6739731,1007110035
-67,17225356.6752460,1007110067
-63,17225356.7952733,1007110045
-70,17225356.8727612,1007110063
-70,17225356.9290853,1007120013
-61,17225356.9920681,1007110033
-55,17225357.1745279,1007110040
-77,17225357.2118738,1007110084
-72,17225357.4256520,1007110090
-73,17225358.0233798,1007110080
-89,17225358.0267701,1007120014
-69,17225358.0801816,1007110067
-49,17225358.0824685,1007110035
-68,17225358.3556786,1007110043
-54,17225358.5607381,1007110036
-73,17225358.8888116,1007110085
-66,17225359.0016036,1007110051
-71,17225359.0573368,1007120013
-72,17225359.1871212,1007110061
-51,17225359.2841237,1007110040
-77,17225359.4590654,1007110064
-52,17225359.4974563,1007110035
-61,17225359.5716608,1007110089
-73,17225359.8492229,1007110065
-72,17225359.9888461,1007110062
-48,17225360.2021041,1007110035
-53,17225360.2396345,1007110037
-61,17225360.5132515,1007110033
-44,17225360.6866193,1007110036
-74,17225360.8607388,1007110044
-73,17225360.9275868,1007110087
-65,17225360.9804437,1007110089
-67,17225361.0838981,1007110047
-77,17225361.2031772,1007110072
-57,17225361.6469803,1007110037
-71,17225361.9726417,1007110088
-56,17225362.0948782,1007110040
-63,17225362.2867870,1007110064
-63,17225362.3295755,1007110087
-61,17225362.3660069,1007110090
-58,17225362.5261066,1007110034
-62,17225362.8766313,1007120012
-69,17225362.9016840,1007110039
-59,17225363.5066345,1007110040
-67,17225363.5732169,1007120011
-73,17225363.5770330,1007120012
-64,17225363.6924915,1007110081
-57,17225363.7263801,1007110035
-63,17225363.7705908,1007110037
-60,17225363.9364176,1007110034
-68,17225364.3110118,1007110039
-62,17225364.4292271,1007110035
-66,17225364.5668795,1007110086
-50,17225364.6407659,1007110034
-67,17225364.7104895,1007110043
-70,17225364.7892866,1007110050
-58,17225364.9229760,1007110036
-73,17225365.1020770,1007110081
-59,17225365.1324220,1007110035
-58,17225365.1933882,1007110090
-70,17225365.3442669,1007110034
-61,17225365.3672619,1007110031
-67,17225365.9008789,1007110090
-73,17225365.9608028,1007110076
-71,17225366.0834715,1007110032
-62,17225366.3260877,1007110040
-75,17225366.5093968,1007110044
-62,17225366.6224611,1007110089
-62,17225366.6805778,1007110086
-67,17225366.7477791,1007110063
-68,17225366.7543125,1007110034
-68,17225366.7854974,1007110032
-74,17225366.9321074,1007120021
-68,17225367.0808036,1007110084
-70,17225367.1402454,1007110039
-68,17225367.3690071,1007110076
-62,17225367.5517237,1007110082
-65,17225367.8030779,1007120012
-67,17225367.9237571,1007110064
-57,17225367.9543071,1007110067
-58,17225367.9742994,1007110087
-73,17225367.9852598,1007110068
-70,17225368.0143087,1007110090
-63,17225368.1623907,1007110034
-56,17225368.1893198,1007110031
-62,17225368.1946919,1007110032
-52,17225368.3180797,1007110088
-65,17225368.3723958,1007110074
-67,17225368.4960561,1007110084
-63,17225368.6299944,1007110064
-77,17225368.6337402,1007110081
-45,17225368.7137661,1007110090
-64,17225369.1517725,1007110036
-69,17225369.2144835,1007120012
-54,17225369.3922451,1007110087
-47,17225369.4232628,1007110090
-59,17225369.4536769,1007110085
-56,17225369.5931499,1007110031
-56,17225369.6547298,1007110066
-70,17225369.6903019,1007110033
-67,17225369.7771699,1007110074
-70,17225369.8123024,1007120007
-58,17225369.8657680,1007110069
-70,17225370.1010420,1007110087
-48,17225370.1315298,1007110090
-54,17225370.2021952,1007110086
-74,17225370.3263094,1007110070
-61,17225370.3568575,1007110082
-64,17225370.4170475,1007110065
-49,17225370.4337492,1007110088
-70,17225370.8615992,1007110085
-74,17225371.0632012,1007110066
-70,17225371.1306946,1007110050
-71,17225371.1849070,1007110074
-77,17225371.3136661,1007110084
-73,17225371.3763392,1007110083
-71,17225371.4814675,1007110035
-60,17225371.6116836,1007110086
-76,17225371.7651234,1007110066
-71,17225371.8228438,1007110065
-68,17225371.9078677,1007110073
-70,17225372.0218503,1007110084
-60,17225372.2394643,1007110090
-64,17225372.2649584,1007110079
-75,17225372.3897171,1007110063
-63,17225372.4727163,1007110066
-74,17225372.6067111,1007120008
-74,17225372.7848015,1007110083
-74,17225372.7878771,1007110039
-59,17225372.8395541,1007110080
-72,17225372.8925242,1007110035
-59,17225373.0137312,1007110086
-67,17225373.1923697,1007110072
-70,17225373.2195067,1007110033
-39,17225373.2550640,1007110088
-74,17225373.2673838,1007120021
-62,17225373.2898378,1007120009
-62,17225373.4305024,1007110084
-89,17225373.6507261,1007110090
-70,17225373.6712656,1007110079
-83,17225373.6850853,1007120010
-62,17225373.7113397,1007110076
-37,17225373.9610152,1007110088
-74,17225374.0138211,1007110074
-76,17225374.0395250,1007120007
-75,17225374.1916783,1007110083
-74,17225374.1958003,1007110039
-55,17225374.2469668,1007110080
-70,17225374.2832794,1007110064
-59,17225374.3994498,1007110085
-43,17225374.6638515,1007110088
-61,17225374.7041531,1007120009
-61,17225375.0004120,1007110035
-57,17225375.0597889,1007110090
-63,17225375.1209280,1007110076
-66,17225375.2999697,1007110072
-75,17225375.5463829,1007120012
-56,17225375.6027684,1007110083
-73,17225375.6046443,1007110039
-72,17225375.7213161,1007110067
-49,17225375.7327757,1007110087
-52,17225375.8061657,1007110085
-51,17225375.8218236,1007110086
-73,17225375.9376023,1007110031
-64,17225376.0478518,1007110077
-58,17225376.0740347,1007110088
-58,17225376.1301248,1007120008
-65,17225376.1461844,1007110073
-46,17225376.4410014,1007110087
-75,17225376.4921305,1007110079
-64,17225376.5225344,1007110076
-63,17225376.5279317,1007110086
-79,17225376.6834550,1007110066
-71,17225376.7465672,1007110065
-70,17225376.8076899,1007120009
-62,17225376.8527360,1007110073
-58,17225377.0163519,1007110083
-72,17225377.0599010,1007110080
-73,17225377.1042194,1007110064
-71,17225377.1249497,1007110067
-46,17225377.1425135,1007110087
-69,17225377.1960185,1007110079
-54,17225377.2095771,1007110085
-48,17225377.2301316,1007110086
-69,17225377.3633246,1007110070
-69,17225377.4038301,1007110082
-70,17225377.6097341,1007110040
-65,17225377.7976434,1007110081
-38,17225377.8436296,1007110087
-73,17225377.8736691,1007110090
-49,17225377.9008503,1007110089
-71,17225377.9020455,1007110079
-60,17225377.9114113,1007110085
-62,17225377.9311495,1007110076
-44,17225377.9400871,1007110086
-50,17225378.1112928,1007110082
-66,17225378.1861165,1007110088
-64,17225378.3515804,1007110084
-74,17225378.5040329,1007110081
-71,17225378.5429957,1007110067
-37,17225378.5496354,1007110087
-53,17225378.6206014,1007110085
-44,17225378.6458559,1007110086
-65,17225378.9608593,1007110073
-76,17225379.0159123,1007110036
-60,17225379.0571239,1007110084
-72,17225379.2196479,1007110064
-54,17225379.3228328,1007110085
-43,17225379.3501227,1007110086
-69,17225379.5270867,1007110072
-58,17225379.5981514,1007110088
-58,17225379.6477971,1007110074
-56,17225379.6506562,1007120008
-72,17225379.7418928,1007110069
-54,17225379.7918310,1007110084
-63,17225379.8399458,1007110083
-46,17225380.0215716,1007110085
-58,17225380.3744121,1007120007
-52,17225380.5412357,1007110083
-35,17225380.7264190,1007110085
-58,17225380.7369061,1007110078
