x,y,z,ts
-0.0,0.0,0.001,17225332.561
-0.001,-0.0,-0.0,17225332.564
-0.0,-0.0,-0.001,17225332.566
-0.001,-0.001,0.0,17225332.568
-0.002,-0.002,0.001,17225332.570
-0.002,-0.002,-0.001,17225332.572
-0.001,-0.002,-0.001,17225332.574
-0.001,-0.001,0.0,17225332.577
-0.001,-0.001,-0.001,17225332.581
-0.001,-0.001,-0.0,17225332.584
-0.001,-0.001,-0.0,17225332.586
-0.001,-0.001,-0.001,17225332.588
-0.001,-0.001,-0.0,17225332.590
0.0,0.0,0.0,17225332.592
0.0,-0.0,0.0,17225332.594
-0.001,-0.0,0.0,17225332.596
-0.002,0.0,-0.0,17225332.599
-0.001,0.0,-0.001,17225332.601
-0.001,-0.0,-0.0,17225332.603
0.0,-0.002,0.0,17225332.605
0.001,-0.003,-0.0,17225332.607
0.0,-0.002,0.001,17225332.609
-0.0,-0.002,0.001,17225332.612
0.0,-0.002,-0.0,17225332.614
0.0,-0.002,-0.0,17225332.616
-0.0,-0.002,-0.0,17225332.618
0.0,-0.002,-0.0,17225332.620
-0.0,-0.001,0.001,17225332.622
-0.001,-0.0,0.001,17225332.625
-0.001,-0.0,0.0,17225332.627
-0.001,-0.001,0.001,17225332.629
-0.001,0.0,0.001,17225332.631
-0.0,0.0,0.001,17225332.634
-0.0,-0.001,0.001,17225332.636
0.001,-0.001,0.002,17225332.638
0.001,-0.001,0.0,17225332.640
-0.001,-0.001,-0.001,17225332.642
-0.002,-0.001,-0.001,17225332.644
-0.0,-0.001,-0.002,17225332.646
0.001,-0.001,-0.001,17225332.648
0.001,-0.001,-0.0,17225332.650
-0.0,-0.001,-0.0,17225332.652
-0.0,-0.001,0.0,17225332.654
-0.001,-0.0,0.001,17225332.655
-0.001,-0.001,0.0,17225332.657
0.001,-0.001,-0.001,17225332.659
0.001,-0.001,-0.002,17225332.661
0.0,-0.001,-0.002,17225332.663
0.0,-0.002,-0.001,17225332.665
0.0,-0.001,-0.002,17225332.667
-0.0,-0.002,-0.002,17225332.669
-0.0,-0.002,-0.001,17225332.671
0.0,-0.002,-0.001,17225332.673
0.0,-0.001,-0.001,17225332.675
0.0,-0.001,-0.0,17225332.677
-0.0,-0.002,-0.001,17225332.679
-0.001,-0.002,-0.001,17225332.681
0.001,-0.001,-0.0,17225332.683
0.001,0.0,0.001,17225332.685
-0.0,-0.001,-0.001,17225332.686
-0.0,0.001,-0.001,17225332.688
-0.0,0.001,-0.001,17225332.690
-0.001,0.001,0.001,17225332.692
-0.001,-0.002,0.001,17225332.694
0.0,-0.004,0.0,17225332.696
0.002,-0.002,0.0,17225332.698
0.002,-0.001,-0.0,17225332.700
0.002,0.0,-0.001,17225332.702
0.001,0.001,-0.001,17225332.704
-0.0,0.001,-0.001,17225332.706
-0.0,0.001,-0.001,17225332.708
-0.0,0.001,0.0,17225332.710
-0.001,0.001,0.0,17225332.712
