x,y,z,ts
3.114,-6.188,11.419,17225332.561
5.606,-11.138,20.554,17225332.564
7.599,-15.098,27.862,17225332.566
9.194,-18.266,33.708,17225332.568
10.611,-20.941,37.706,17225332.570
11.745,-23.081,40.904,17225332.572
12.652,-24.793,43.462,17225332.574
13.377,-26.162,45.509,17225332.577
14.241,-27.398,47.418,17225332.581
14.932,-28.388,48.945,17225332.584
15.484,-29.179,50.167,17225332.586
15.927,-29.812,51.145,17225332.588
15.997,-30.037,52.063,17225332.590
16.054,-30.217,52.797,17225332.592
16.099,-30.361,53.384,17225332.594
16.135,-30.476,53.854,17225332.596
16.164,-30.569,54.23,17225332.599
16.187,-30.924,54.667,17225332.601
16.206,-31.208,55.017,17225332.603
16.22,-31.435,55.296,17225332.605
16.232,-31.617,55.52,17225332.607
16.383,-31.621,55.563,17225332.609
16.504,-31.625,55.597,17225332.612
16.601,-31.628,55.624,17225332.614
16.678,-31.631,55.646,17225332.616
16.74,-31.633,55.664,17225332.618
16.506,-31.494,55.542,17225332.620
16.319,-31.382,55.445,17225332.622
16.17,-31.293,55.367,17225332.625
16.05,-31.222,55.304,17225332.627
16.096,-31.447,55.39,17225332.629
16.133,-31.626,55.459,17225332.631
16.162,-31.77,55.514,17225332.634
16.186,-31.884,55.558,17225332.636
16.205,-31.976,55.593,17225332.638
16.078,-32.05,55.758,17225332.640
15.977,-32.109,55.889,17225332.642
15.896,-32.156,55.994,17225332.644
15.831,-32.193,56.078,17225332.646
15.779,-32.223,56.145,17225332.648
15.738,-31.966,55.927,17225332.650
15.705,-31.76,55.753,17225332.652
15.678,-31.596,55.613,17225332.654
15.657,-31.464,55.501,17225332.655
15.64,-31.359,55.412,17225332.657
15.768,-31.415,55.205,17225332.659
15.87,-31.46,55.039,17225332.661
15.952,-31.496,54.906,17225332.663
16.018,-31.525,54.8,17225332.665
16.07,-31.548,54.715,17225332.667
16.112,-31.567,55.055,17225332.669
16.145,-31.582,55.327,17225332.671
16.172,-31.593,55.544,17225332.673
16.194,-31.603,55.718,17225332.675
16.211,-31.61,55.857,17225332.677
16.225,-31.616,55.833,17225332.679
16.236,-31.621,55.813,17225332.681
16.245,-31.625,55.797,17225332.683
16.252,-31.628,55.785,17225332.685
16.257,-31.631,55.775,17225332.686
16.262,-31.633,55.767,17225332.688
16.265,-31.494,55.624,17225332.690
16.268,-31.382,55.51,17225332.692
16.27,-31.293,55.419,17225332.694
16.272,-31.222,55.346,17225332.696
16.274,-31.165,55.288,17225332.698
16.133,-31.542,55.241,17225332.700
16.021,-31.843,55.204,17225332.702
15.931,-32.084,55.174,17225332.704
15.859,-32.276,55.15,17225332.706
15.802,-32.43,55.131,17225332.708
16.181,-32.132,55.116,17225332.710
16.484,-31.893,55.104,17225332.712
16.726,-31.702,55.094,17225332.714
16.92,-31.549,55.086,17225332.716
17.075,-31.427,55.08,17225332.717
16.774,-31.61,55.075,17225332.719
16.534,-31.757,55.071,17225332.721
16.341,-31.874,55.068,17225332.723
16.188,-31.968,55.065,17225332.725
16.064,-32.043,55.063,17225332.727
16.107,-31.963,55.197,17225332.729
16.142,-31.898,55.305,17225332.731
16.169,-31.847,55.391,17225332.733
16.191,-31.806,55.459,17225332.734
16.209,-31.773,55.514,17225332.736
16.223,-31.746,55.558,17225332.738
16.235,-31.725,55.458,17225332.740
16.244,-31.708,55.377,17225332.742
16.251,-31.695,55.313,17225332.744
16.257,-31.684,55.261,17225332.746
16.261,-31.675,55.22,17225332.748
16.265,-31.528,55.323,17225332.750
16.268,-31.41,55.405,17225332.752
16.27,-31.315,55.471,17225332.754
16.272,-31.24,55.524,17225332.756
16.274,-31.179,55.566,17225332.758
16.275,-31.131,55.599,17225332.760
16.276,-31.092,55.626,17225332.762
16.277,-31.061,55.648,17225332.765
16.277,-31.037,55.665,17225332.767
16.278,-31.017,55.679,17225332.768
16.137,-31.001,55.69,17225332.770
16.024,-30.988,55.699,17225332.772
15.933,-30.978,55.706,17225332.775
15.861,-30.97,55.712,17225332.777
15.803,-30.963,55.716,17225332.779
15.757,-31.099,55.72,17225332.781
15.72,-31.207,55.723,17225332.783
15.69,-31.294,55.725,17225332.785
15.667,-31.363,55.727,17225332.787
15.931,-31.278,56.0,17225332.789
16.142,-31.21,56.219,17225332.791
16.311,-31.155,56.394,17225332.793
16.446,-31.112,56.534,17225332.795
16.555,-31.077,56.646,17225332.797
16.783,-31.33,56.464,17225332.799
16.965,-31.533,56.318,17225332.801
17.111,-31.695,56.201,17225332.803
17.228,-31.825,56.108,17225332.805
