x,y,z,ts
-0.001,0.001,0.001,5646305.001
-0.0,-0.0,0.002,5646305.003
-0.002,-0.001,0.003,5646305.005
-0.001,0.001,0.002,5646305.007
-0.001,0.001,0.002,5646305.009
0.001,-0.0,0.003,5646305.011
-0.0,0.001,0.002,5646305.013
-0.0,0.002,0.002,5646305.015
-0.001,0.001,0.002,5646305.017
-0.0,0.0,0.002,5646305.019
0.001,0.001,0.002,5646305.021
-0.001,0.001,0.0,5646305.023
-0.0,0.003,-0.0,5646305.025
-0.0,0.003,0.0,5646305.027
-0.0,0.003,0.001,5646305.029
0.001,0.001,0.002,5646305.031
0.001,0.002,0.002,5646305.033
0.001,0.003,0.001,5646305.035
0.001,0.002,0.001,5646305.037
-0.0,0.0,0.002,5646305.039
0.001,-0.001,0.002,5646305.041
0.002,-0.001,0.002,5646305.043
0.001,0.001,0.002,5646305.045
-0.001,0.001,0.002,5646305.047
-0.001,0.001,0.001,5646305.049
-0.0,-0.0,0.002,5646305.051
0.002,0.0,0.001,5646305.053
0.002,0.002,0.001,5646305.055
0.003,0.001,0.002,5646305.057
0.001,0.0,0.001,5646305.059
0.001,-0.001,0.001,5646305.061
0.001,-0.0,0.002,5646305.063
0.001,-0.0,0.002,5646305.065
-0.0,0.0,0.001,5646305.067
-0.0,0.001,-0.0,5646305.069
-0.0,0.001,0.0,5646305.071
-0.0,0.001,-0.0,5646305.073
-0.001,-0.0,-0.0,5646305.075
-0.001,0.0,0.0,5646305.077
0.001,0.002,0.001,5646305.079
0.001,0.003,0.001,5646305.081
-0.0,0.002,0.001,5646305.083
0.001,0.001,0.0,5646305.085
-0.0,0.001,-0.001,5646305.087
-0.0,-0.0,0.0,5646305.089
-0.001,0.0,0.002,5646305.091
-0.0,0.0,0.003,5646305.093
0.001,0.0,0.002,5646305.095
-0.0,0.0,0.001,5646305.098
-0.001,0.001,0.003,5646305.099
-0.001,0.002,0.002,5646305.101
-0.002,0.001,0.002,5646305.103
-0.0,0.001,0.001,5646305.105
0.002,0.002,0.001,5646305.107
0.001,0.001,0.002,5646305.109
0.001,0.0,0.001,5646305.111
-0.0,0.001,0.001,5646305.114
-0.0,0.001,0.001,5646305.116
-0.001,0.002,0.001,5646305.117
-0.001,0.003,0.001,5646305.119
-0.001,0.003,0.001,5646305.121
-0.002,0.002,0.002,5646305.123
-0.002,0.001,0.002,5646305.125
-0.002,0.001,0.002,5646305.127
-0.001,0.001,0.001,5646305.130
-0.001,0.001,0.002,5646305.132
-0.0,-0.001,0.003,5646305.134
0.001,-0.001,0.002,5646305.136
0.001,-0.002,0.002,5646305.138
-0.0,-0.001,0.002,5646305.139
-0.001,-0.0,0.0,5646305.141
-0.001,-0.001,-0.0,5646305.143
-0.001,-0.0,-0.0,5646305.146
-0.001,0.001,-0.001,5646305.148
-0.0,0.002,-0.001,5646305.150
-0.001,0.003,-0.0,5646305.152
-0.001,0.003,0.001,5646305.154
-0.001,0.001,0.0,5646305.156
-0.001,0.001,-0.001,5646305.158
0.002,0.001,-0.0,5646305.159
0.002,0.001,-0.0,5646305.162
0.001,0.0,0.0,5646305.164
-0.0,0.001,0.002,5646305.166
-0.001,0.002,0.001,5646305.168
-0.002,0.001,-0.0,5646305.170
-0.002,-0.0,0.0,5646305.172
-0.001,-0.0,0.0,5646305.174
0.001,0.001,0.002,5646305.176
0.001,0.001,0.001,5646305.178
0.001,0.002,0.001,5646305.180
-0.001,0.001,0.0,5646305.182
-0.001,0.0,-0.001,5646305.184
-0.0,0.001,-0.0,5646305.186
-0.001,-0.0,-0.0,5646305.188
-0.001,-0.001,0.0,5646305.190
-0.001,-0.001,0.002,5646305.192
-0.001,-0.001,0.001,5646305.194
-0.0,-0.001,0.001,5646305.196
-0.0,0.0,-0.001,5646305.198
0.001,0.0,-0.001,5646305.200
-0.0,0.002,-0.001,5646305.202
-0.001,0.001,-0.001,5646305.204
0.001,0.003,0.001,5646305.206
-0.001,0.003,0.001,5646305.208
-0.002,0.004,-0.001,5646305.210
-0.002,0.002,0.0,5646305.212
-0.0,0.001,0.001,5646305.214
0.001,0.001,0.001,5646305.216
0.001,-0.0,0.001,5646305.218
0.001,-0.001,0.001,5646305.220
0.001,-0.001,0.001,5646305.222
0.002,-0.0,0.002,5646305.224
-0.0,0.0,0.001,5646305.226
-0.001,0.001,0.001,5646305.228
-0.001,0.001,0.001,5646305.230
-0.001,0.001,0.0,5646305.232
-0.0,-0.001,0.002,5646305.234
-0.0,-0.0,0.002,5646305.236
-0.001,0.001,0.001,5646305.238
-0.001,0.001,0.001,5646305.240
-0.0,-0.0,0.0,5646305.242
-0.0,-0.0,0.001,5646305.244
-0.001,0.001,0.002,5646305.246
-0.001,0.001,0.002,5646305.248
-0.001,0.001,0.001,5646305.250
-0.001,0.003,0.001,5646305.252
-0.002,0.001,0.003,5646305.254
-0.001,0.0,0.003,5646305.256
-0.001,0.0,0.001,5646305.258
-0.001,-0.001,0.001,5646305.260
-0.001,-0.001,0.001,5646305.262
-0.001,0.0,0.001,5646305.264
-0.001,0.001,0.003,5646305.266
-0.0,0.001,0.003,5646305.268
0.001,0.001,0.003,5646305.270
0.001,0.001,0.003,5646305.272
0.001,0.002,0.003,5646305.274
0.001,0.002,0.003,5646305.276
0.001,0.002,0.003,5646305.278
-0.001,0.002,0.001,5646305.280
-0.001,0.001,0.001,5646305.282
0.001,0.002,0.001,5646305.284
-0.0,0.002,0.001,5646305.286
-0.0,0.003,0.0,5646305.288
0.001,0.003,0.0,5646305.290
0.001,0.003,0.001,5646305.292
0.001,0.002,0.001,5646305.294
0.001,0.001,0.001,5646305.297
0.002,0.001,0.003,5646305.299
0.002,0.002,0.003,5646305.301
-0.0,0.002,0.003,5646305.303
-0.001,0.002,0.003,5646305.305
0.001,0.003,0.002,5646305.307
0.001,0.003,0.002,5646305.309
0.001,0.002,0.002,5646305.311
0.002,0.001,0.001,5646305.313
0.001,0.001,0.0,5646305.315
0.001,0.001,-0.001,5646305.317
-0.001,0.002,0.001,5646305.319
-0.0,0.003,0.002,5646305.321
-0.001,0.001,0.001,5646305.323
0.001,0.0,0.001,5646305.325
0.002,0.001,0.002,5646305.327
0.001,0.001,0.002,5646305.329
0.001,0.0,0.003,5646305.331
0.002,0.001,0.002,5646305.333
0.002,0.001,0.002,5646305.335
0.001,0.002,0.001,5646305.337
-0.0,0.001,0.001,5646305.339
0.001,0.001,0.001,5646305.341
0.001,0.001,0.0,5646305.343
-0.0,0.002,-0.0,5646305.345
-0.001,0.002,0.002,5646305.347
-0.001,0.001,0.003,5646305.349
-0.002,0.0,0.002,5646305.351
-0.001,0.001,0.001,5646305.353
-0.002,0.001,0.002,5646305.355
-0.001,0.001,0.002,5646305.357
0.001,-0.0,0.002,5646305.359
-0.0,0.0,0.001,5646305.361
-0.0,0.001,0.0,5646305.363
0.001,0.001,0.0,5646305.365
0.001,0.001,0.0,5646305.367
0.001,0.004,0.002,5646305.369
-0.001,0.003,0.002,5646305.371
-0.002,0.002,0.001,5646305.373
-0.002,0.0,0.001,5646305.375
-0.001,0.001,0.002,5646305.377
-0.001,0.001,0.002,5646305.379
0.001,-0.0,0.001,5646305.381
