x,y,z,ts
-0.284,-0.303,0.029,40798728.747
-0.269,-0.268,0.03,40798728.751
-0.247,-0.234,0.033,40798728.755
-0.224,-0.2,0.039,40798728.759
-0.204,-0.171,0.047,40798728.763
-0.185,-0.142,0.055,40798728.767
-0.163,-0.116,0.06,40798728.771
-0.138,-0.094,0.065,40798728.775
-0.114,-0.081,0.07,40798728.779
-0.095,-0.073,0.069,40798728.783
-0.08,-0.068,0.068,40798728.787
-0.066,-0.068,0.065,40798728.791
-0.058,-0.075,0.06,40798728.795
-0.059,-0.086,0.055,40798728.799
-0.063,-0.101,0.051,40798728.803
-0.065,-0.111,0.045,40798728.807
-0.071,-0.125,0.042,40798728.811
-0.082,-0.139,0.044,40798728.815
-0.099,-0.151,0.049,40798728.819
-0.122,-0.16,0.053,40798728.823
-0.144,-0.166,0.057,40798728.827
-0.162,-0.171,0.063,40798728.831
-0.18,-0.178,0.067,40798728.835
-0.2,-0.183,0.071,40798728.839
-0.221,-0.184,0.071,40798728.843
-0.238,-0.183,0.071,40798728.847
-0.252,-0.18,0.066,40798728.851
-0.268,-0.171,0.064,40798728.854
-0.284,-0.157,0.061,40798728.859
-0.296,-0.134,0.054,40798728.863
-0.299,-0.107,0.045,40798728.867
-0.297,-0.08,0.038,40798728.871
-0.295,-0.05,0.031,40798728.875
-0.295,-0.018,0.021,40798728.878
-0.292,0.016,0.007,40798728.883
-0.282,0.048,-0.008,40798728.887
-0.27,0.077,-0.021,40798728.891
-0.256,0.101,-0.032,40798728.895
-0.24,0.123,-0.044,40798728.899
-0.22,0.143,-0.06,40798728.903
-0.196,0.155,-0.076,40798728.907
-0.177,0.16,-0.092,40798728.911
-0.163,0.163,-0.107,40798728.915
-0.154,0.158,-0.121,40798728.919
-0.147,0.15,-0.138,40798728.923
-0.137,0.137,-0.157,40798728.927
-0.122,0.119,-0.17,40798728.931
-0.109,0.099,-0.179,40798728.935
-0.099,0.078,-0.184,40798728.939
-0.088,0.056,-0.185,40798728.943
-0.078,0.036,-0.185,40798728.947
-0.079,0.014,-0.183,40798728.951
-0.084,-0.005,-0.18,40798728.955
-0.093,-0.019,-0.179,40798728.958
-0.104,-0.033,-0.182,40798728.963
-0.115,-0.043,-0.186,40798728.967
-0.126,-0.053,-0.19,40798728.971
-0.137,-0.061,-0.193,40798728.975
-0.144,-0.066,-0.195,40798728.979
-0.146,-0.073,-0.198,40798728.983
-0.15,-0.08,-0.199,40798728.987
-0.158,-0.09,-0.2,40798728.991
-0.165,-0.099,-0.198,40798728.995
-0.166,-0.109,-0.194,40798728.999
-0.165,-0.125,-0.194,40798729.003
-0.164,-0.143,-0.191,40798729.007
-0.163,-0.164,-0.187,40798729.011
-0.159,-0.184,-0.185,40798729.015
-0.151,-0.207,-0.185,40798729.019
-0.143,-0.23,-0.183,40798729.023
-0.138,-0.254,-0.175,40798729.027
-0.136,-0.277,-0.165,40798729.031
-0.131,-0.3,-0.155,40798729.035
-0.125,-0.322,-0.145,40798729.039
-0.12,-0.343,-0.133,40798729.043
-0.119,-0.36,-0.121,40798729.046
-0.122,-0.373,-0.108,40798729.051
-0.124,-0.382,-0.095,40798729.054
-0.13,-0.385,-0.08,40798729.059
-0.14,-0.39,-0.067,40798729.063
-0.16,-0.389,-0.054,40798729.067
-0.181,-0.386,-0.045,40798729.071
-0.196,-0.382,-0.04,40798729.075
-0.208,-0.378,-0.035,40798729.079
-0.222,-0.377,-0.032,40798729.083
-0.236,-0.375,-0.03,40798729.087
-0.244,-0.372,-0.03,40798729.091
-0.249,-0.37,-0.034,40798729.094
-0.256,-0.369,-0.036,40798729.099
-0.268,-0.367,-0.039,40798729.103
-0.279,-0.362,-0.042,40798729.107
-0.287,-0.355,-0.045,40798729.111
-0.289,-0.348,-0.05,40798729.115
-0.28,-0.341,-0.059,40798729.119
-0.272,-0.336,-0.059,40798729.123
-0.266,-0.342,-0.062,40798729.127
-0.255,-0.347,-0.077,40798729.131
-0.241,-0.35,-0.088,40798729.135
-0.237,-0.347,-0.099,40798729.139
-0.237,-0.337,-0.103,40798729.142
-0.236,-0.32,-0.107,40798729.147
-0.235,-0.298,-0.108,40798729.151
-0.23,-0.274,-0.105,40798729.155
-0.233,-0.25,-0.101,40798729.159
-0.243,-0.226,-0.097,40798729.163
-0.255,-0.203,-0.099,40798729.167
-0.268,-0.184,-0.103,40798729.171
-0.282,-0.168,-0.105,40798729.175
-0.3,-0.149,-0.107,40798729.179
-0.318,-0.133,-0.107,40798729.183
-0.333,-0.118,-0.107,40798729.187
-0.343,-0.105,-0.104,40798729.191
-0.351,-0.093,-0.103,40798729.195
-0.358,-0.082,-0.1,40798729.199
-0.36,-0.072,-0.099,40798729.203
-0.358,-0.062,-0.103,40798729.207
-0.355,-0.056,-0.105,40798729.211
-0.355,-0.051,-0.107,40798729.215
-0.354,-0.05,-0.108,40798729.219
-0.352,-0.048,-0.11,40798729.223
-0.344,-0.047,-0.115,40798729.227
-0.334,-0.05,-0.123,40798729.231
-0.324,-0.056,-0.127,40798729.235
-0.314,-0.062,-0.133,40798729.239
-0.304,-0.069,-0.144,40798729.243
-0.292,-0.075,-0.16,40798729.247
-0.279,-0.08,-0.175,40798729.251
-0.269,-0.086,-0.184,40798729.255
-0.252,-0.085,-0.191,40798729.259
-0.234,-0.08,-0.199,40798729.263
-0.213,-0.076,-0.206,40798729.267
-0.196,-0.071,-0.211,40798729.271
-0.182,-0.067,-0.215,40798729.275
-0.169,-0.061,-0.218,40798729.279
-0.153,-0.056,-0.22,40798729.283
-0.138,-0.053,-0.22,40798729.287
-0.128,-0.051,-0.219,40798729.291
-0.119,-0.048,-0.215,40798729.294
-0.108,-0.043,-0.211,40798729.299
-0.097,-0.036,-0.21,40798729.303
-0.087,-0.031,-0.208,40798729.307
-0.078,-0.026,-0.204,40798729.310
-0.068,-0.022,-0.201,40798729.315
-0.055,-0.016,-0.199,40798729.319
-0.04,-0.01,-0.2,40798729.323
-0.029,-0.007,-0.199,40798729.327
-0.023,-0.004,-0.201,40798729.331
-0.015,-0.001,-0.201,40798729.335
0.002,0.001,-0.202,40798729.339
0.015,0.001,-0.208,40798729.343
0.018,-0.001,-0.211,40798729.347
0.02,-0.008,-0.211,40798729.351
0.022,-0.019,-0.212,40798729.355
0.027,-0.033,-0.218,40798729.358
0.03,-0.047,-0.223,40798729.363
0.026,-0.059,-0.228,40798729.367
0.019,-0.069,-0.232,40798729.371
0.014,-0.082,-0.234,40798729.375
0.011,-0.094,-0.237,40798729.379
0.01,-0.109,-0.238,40798729.383
0.003,-0.122,-0.242,40798729.387
-0.0,-0.13,-0.246,40798729.391
-0.002,-0.132,-0.246,40798729.395
-0.006,-0.135,-0.246,40798729.398
-0.009,-0.14,-0.254,40798729.403
-0.016,-0.14,-0.258,40798729.407
-0.025,-0.135,-0.261,40798729.411
-0.029,-0.124,-0.261,40798729.415
-0.029,-0.109,-0.264,40798729.419
-0.031,-0.093,-0.263,40798729.422
-0.033,-0.075,-0.261,40798729.427
-0.034,-0.058,-0.263,40798729.431
-0.034,-0.041,-0.264,40798729.435
-0.036,-0.026,-0.268,40798729.439
-0.044,-0.011,-0.269,40798729.443
-0.063,0.002,-0.266,40798729.447
-0.086,0.014,-0.261,40798729.451
-0.106,0.021,-0.251,40798729.455
-0.124,0.026,-0.239,40798729.459
-0.144,0.03,-0.231,40798729.463
-0.163,0.031,-0.224,40798729.467
-0.174,0.031,-0.22,40798729.471
-0.183,0.032,-0.219,40798729.475
-0.191,0.031,-0.219,40798729.479
-0.197,0.028,-0.218,40798729.483
-0.198,0.023,-0.215,40798729.487
-0.195,0.015,-0.214,40798729.491
-0.192,0.002,-0.21,40798729.495
-0.19,-0.014,-0.208,40798729.499
-0.19,-0.032,-0.203,40798729.503
-0.187,-0.05,-0.201,40798729.507
-0.181,-0.07,-0.197,40798729.511
-0.18,-0.089,-0.192,40798729.515
-0.178,-0.105,-0.182,40798729.519
-0.177,-0.115,-0.173,40798729.523
-0.174,-0.12,-0.165,40798729.527
-0.171,-0.122,-0.152,40798729.531
-0.174,-0.117,-0.14,40798729.535
-0.177,-0.105,-0.126,40798729.539
-0.178,-0.09,-0.111,40798729.543
-0.171,-0.07,-0.098,40798729.547
-0.159,-0.05,-0.087,40798729.551
-0.146,-0.031,-0.074,40798729.555
-0.126,-0.009,-0.06,40798729.558
-0.103,0.013,-0.047,40798729.563
-0.08,0.035,-0.034,40798729.567
-0.06,0.054,-0.018,40798729.571
-0.047,0.076,-0.003,40798729.574
-0.038,0.096,0.016,40798729.579
-0.031,0.115,0.034,40798729.583
-0.025,0.128,0.048,40798729.587
-0.018,0.138,0.059,40798729.591
-0.008,0.146,0.069,40798729.595
0.01,0.152,0.078,40798729.599
0.036,0.155,0.084,40798729.603
0.071,0.152,0.093,40798729.607
0.099,0.143,0.106,40798729.611
0.115,0.126,0.121,40798729.615
0.129,0.107,0.126,40798729.619
0.144,0.086,0.129,40798729.622
0.15,0.067,0.131,40798729.627
0.145,0.048,0.138,40798729.631
0.133,0.026,0.146,40798729.635
0.118,0.003,0.152,40798729.638
0.097,-0.021,0.155,40798729.643
0.068,-0.048,0.159,40798729.646
0.033,-0.078,0.164,40798729.651
-0.001,-0.109,0.17,40798729.655
-0.033,-0.139,0.173,40798729.659
-0.063,-0.17,0.177,40798729.663
-0.094,-0.197,0.182,40798729.667
-0.125,-0.223,0.185,40798729.671
-0.154,-0.248,0.188,40798729.675
-0.177,-0.272,0.189,40798729.679
-0.195,-0.297,0.19,40798729.683
-0.214,-0.323,0.192,40798729.687
-0.234,-0.348,0.196,40798729.691
-0.247,-0.369,0.198,40798729.695
-0.261,-0.385,0.204,40798729.699
-0.278,-0.406,0.214,40798729.703
-0.297,-0.429,0.222,40798729.707
-0.31,-0.454,0.232,40798729.711
-0.315,-0.479,0.242,40798729.715
-0.317,-0.502,0.255,40798729.719
-0.316,-0.522,0.269,40798729.723
-0.315,-0.538,0.284,40798729.727
-0.306,-0.547,0.302,40798729.731
-0.29,-0.551,0.319,40798729.735
-0.268,-0.548,0.338,40798729.739
-0.246,-0.539,0.361,40798729.743
-0.224,-0.523,0.381,40798729.747
-0.198,-0.499,0.399,40798729.751
-0.168,-0.47,0.413,40798729.755
-0.134,-0.434,0.423,40798729.759
-0.104,-0.391,0.429,40798729.763
-0.073,-0.342,0.432,40798729.767
-0.038,-0.286,0.434,40798729.771
-0.0,-0.233,0.435,40798729.775
0.04,-0.18,0.435,40798729.779
0.077,-0.13,0.435,40798729.782
0.112,-0.084,0.431,40798729.787
0.146,-0.043,0.425,40798729.791
0.178,-0.009,0.416,40798729.795
0.199,0.018,0.406,40798729.799
0.21,0.041,0.398,40798729.803
0.218,0.061,0.39,40798729.807
0.228,0.077,0.38,40798729.811
0.236,0.087,0.373,40798729.815
0.24,0.094,0.369,40798729.819
0.24,0.103,0.367,40798729.823
0.239,0.109,0.364,40798729.827
0.241,0.114,0.361,40798729.830
0.241,0.122,0.36,40798729.835
0.234,0.128,0.361,40798729.839
0.222,0.134,0.363,40798729.843
0.211,0.142,0.364,40798729.846
0.201,0.148,0.362,40798729.851
0.19,0.152,0.361,40798729.855
0.176,0.156,0.362,40798729.859
0.162,0.157,0.363,40798729.862
0.154,0.155,0.36,40798729.867
0.148,0.147,0.355,40798729.871
0.138,0.135,0.349,40798729.875
0.122,0.124,0.34,40798729.879
0.104,0.112,0.328,40798729.883
0.088,0.099,0.314,40798729.887
0.074,0.085,0.302,40798729.891
0.058,0.074,0.291,40798729.895
0.043,0.062,0.283,40798729.899
0.032,0.049,0.275,40798729.903
0.024,0.035,0.265,40798729.907
0.015,0.016,0.253,40798729.911
0.001,-0.001,0.243,40798729.915
-0.012,-0.016,0.232,40798729.918
-0.023,-0.031,0.223,40798729.923
-0.029,-0.045,0.217,40798729.927
-0.037,-0.053,0.215,40798729.931
-0.047,-0.057,0.215,40798729.935
-0.054,-0.059,0.218,40798729.939
-0.053,-0.055,0.22,40798729.942
-0.048,-0.048,0.221,40798729.947
-0.043,-0.04,0.224,40798729.951
-0.038,-0.027,0.229,40798729.955
-0.024,-0.012,0.232,40798729.959
-0.006,0.004,0.236,40798729.963
0.012,0.019,0.237,40798729.967
0.029,0.035,0.238,40798729.971
0.045,0.048,0.238,40798729.975
0.067,0.056,0.234,40798729.979
0.092,0.058,0.224,40798729.983
0.118,0.053,0.214,40798729.987
0.139,0.042,0.201,40798729.991
0.157,0.027,0.185,40798729.995
0.176,0.012,0.167,40798729.999
0.193,-0.003,0.151,40798730.003
0.2,-0.018,0.137,40798730.007
0.203,-0.031,0.125,40798730.011
0.209,-0.043,0.115,40798730.015
0.216,-0.053,0.105,40798730.019
0.223,-0.061,0.098,40798730.023
0.227,-0.064,0.093,40798730.027
