x,y,z,ts
-0.004,-0.002,0.003,4352730.002
-0.004,-0.002,0.004,4352730.004
-0.004,-0.003,0.005,4352730.006
-0.004,-0.004,0.005,4352730.008
-0.004,-0.004,0.005,4352730.010
-0.004,-0.002,0.004,4352730.012
-0.004,-0.002,0.005,4352730.014
-0.004,-0.001,0.005,4352730.016
-0.004,-0.001,0.005,4352730.018
-0.004,-0.001,0.005,4352730.020
-0.004,-0.003,0.005,4352730.022
-0.004,-0.003,0.005,4352730.024
-0.005,-0.002,0.005,4352730.026
-0.004,-0.003,0.004,4352730.028
-0.003,-0.004,0.005,4352730.030
-0.003,-0.002,0.005,4352730.032
-0.003,-0.002,0.005,4352730.034
-0.003,-0.003,0.006,4352730.036
-0.003,-0.003,0.007,4352730.038
-0.004,-0.003,0.006,4352730.040
-0.005,-0.002,0.006,4352730.042
-0.005,-0.002,0.006,4352730.044
-0.004,-0.002,0.004,4352730.046
-0.004,-0.003,0.005,4352730.048
-0.003,-0.003,0.005,4352730.050
-0.003,-0.002,0.005,4352730.052
-0.004,-0.003,0.005,4352730.054
-0.003,-0.005,0.005,4352730.056
-0.003,-0.004,0.005,4352730.058
-0.002,-0.003,0.006,4352730.060
-0.003,-0.002,0.006,4352730.062
-0.003,-0.002,0.007,4352730.064
-0.004,-0.002,0.006,4352730.066
-0.004,-0.002,0.007,4352730.068
-0.004,-0.002,0.006,4352730.070
-0.004,-0.002,0.006,4352730.072
-0.005,-0.002,0.007,4352730.074
-0.005,-0.001,0.007,4352730.076
-0.005,-0.002,0.006,4352730.078
-0.005,-0.003,0.006,4352730.080
-0.005,-0.003,0.006,4352730.082
-0.005,-0.002,0.006,4352730.084
-0.005,-0.001,0.007,4352730.086
-0.005,-0.001,0.007,4352730.088
-0.006,-0.002,0.005,4352730.090
-0.005,-0.002,0.006,4352730.092
-0.004,-0.003,0.006,4352730.094
-0.003,-0.004,0.005,4352730.096
-0.002,-0.002,0.006,4352730.098
-0.003,-0.002,0.005,4352730.100
-0.004,-0.002,0.004,4352730.102
-0.003,-0.002,0.004,4352730.104
-0.003,-0.001,0.005,4352730.106
-0.004,-0.002,0.006,4352730.108
-0.004,-0.004,0.007,4352730.110
-0.003,-0.003,0.008,4352730.112
-0.003,-0.001,0.007,4352730.114
-0.003,-0.002,0.007,4352730.116
-0.004,-0.002,0.008,4352730.118
-0.004,-0.002,0.007,4352730.120
-0.004,-0.002,0.007,4352730.122
-0.004,-0.003,0.006,4352730.124
-0.005,-0.003,0.005,4352730.126
-0.006,-0.002,0.005,4352730.128
-0.004,-0.002,0.005,4352730.130
-0.004,-0.002,0.005,4352730.132
-0.004,-0.001,0.006,4352730.134
-0.004,-0.001,0.006,4352730.136
-0.004,-0.002,0.005,4352730.138
-0.004,-0.002,0.004,4352730.140
-0.004,-0.002,0.004,4352730.142
-0.003,-0.002,0.003,4352730.144
-0.003,-0.003,0.004,4352730.146
-0.004,-0.002,0.005,4352730.148
-0.004,-0.003,0.006,4352730.150
-0.004,-0.002,0.006,4352730.152
-0.003,-0.002,0.006,4352730.154
-0.002,-0.004,0.006,4352730.156
-0.0,-0.003,0.007,4352730.158
-0.001,-0.004,0.007,4352730.160
-0.002,-0.003,0.008,4352730.162
-0.003,-0.002,0.007,4352730.164
-0.003,-0.002,0.006,4352730.166
-0.003,-0.003,0.007,4352730.168
-0.005,-0.004,0.007,4352730.170
-0.005,-0.003,0.006,4352730.172
-0.004,-0.002,0.006,4352730.174
-0.004,-0.001,0.005,4352730.176
-0.002,-0.002,0.005,4352730.178
-0.003,-0.003,0.006,4352730.180
-0.003,-0.004,0.006,4352730.182
-0.003,-0.004,0.006,4352730.184
-0.003,-0.003,0.006,4352730.186
-0.003,-0.002,0.006,4352730.188
-0.006,-0.003,0.005,4352730.190
-0.005,-0.004,0.006,4352730.192
-0.004,-0.003,0.006,4352730.194
-0.005,-0.004,0.006,4352730.196
-0.004,-0.004,0.006,4352730.198
-0.003,-0.004,0.006,4352730.200
-0.004,-0.005,0.006,4352730.202
-0.004,-0.004,0.005,4352730.204
-0.004,-0.003,0.004,4352730.206
-0.005,-0.003,0.004,4352730.208
-0.003,-0.003,0.004,4352730.210
-0.003,-0.003,0.005,4352730.212
-0.003,-0.003,0.005,4352730.214
-0.004,-0.003,0.006,4352730.216
-0.003,-0.004,0.007,4352730.218
-0.004,-0.004,0.006,4352730.220
-0.004,-0.005,0.007,4352730.222
-0.004,-0.004,0.007,4352730.224
-0.003,-0.003,0.006,4352730.226
-0.004,-0.005,0.005,4352730.228
-0.004,-0.004,0.005,4352730.230
-0.004,-0.003,0.006,4352730.232
-0.004,-0.003,0.006,4352730.234
-0.004,-0.004,0.005,4352730.236
-0.003,-0.004,0.004,4352730.238
-0.005,-0.004,0.005,4352730.240
-0.005,-0.003,0.006,4352730.242
-0.003,-0.004,0.006,4352730.244
-0.002,-0.004,0.006,4352730.246
-0.004,-0.004,0.005,4352730.248
-0.004,-0.002,0.006,4352730.250
-0.002,-0.002,0.006,4352730.252
-0.003,-0.002,0.006,4352730.254
-0.003,-0.003,0.006,4352730.256
-0.002,-0.003,0.006,4352730.258
-0.003,-0.003,0.006,4352730.260
-0.004,-0.003,0.007,4352730.262
-0.003,-0.004,0.006,4352730.264
-0.003,-0.004,0.006,4352730.266
-0.003,-0.004,0.006,4352730.268
-0.003,-0.004,0.007,4352730.270
-0.004,-0.003,0.007,4352730.272
-0.004,-0.003,0.006,4352730.274
-0.004,-0.002,0.006,4352730.276
-0.003,-0.002,0.005,4352730.278
-0.004,-0.002,0.005,4352730.280
-0.003,-0.001,0.004,4352730.282
