x,y,z,ts
-10.708,-54.074,18.874,4352730.002
-10.628,-54.151,18.905,4352730.004
-11.059,-53.762,18.931,4352730.006
-11.404,-53.451,18.951,4352730.008
-11.679,-53.202,18.967,4352730.010
-11.9,-53.003,18.98,4352730.012
-12.077,-52.844,18.99,4352730.014
-11.888,-53.017,18.998,4352730.016
-11.737,-53.155,19.005,4352730.018
-11.616,-53.266,19.01,4352730.020
-11.519,-53.354,19.014,4352730.022
-11.442,-53.425,19.018,4352730.024
-11.38,-53.332,18.749,4352730.026
-11.331,-53.257,18.533,4352730.028
-11.291,-53.197,18.361,4352730.030
-11.26,-53.149,18.223,4352730.032
-11.234,-53.111,18.113,4352730.034
-11.214,-53.08,18.297,4352730.036
-11.198,-53.056,18.443,4352730.038
-11.185,-53.036,18.561,4352730.040
-11.175,-53.02,18.655,4352730.042
-11.166,-53.008,18.73,4352730.044
-10.995,-52.998,18.655,4352730.046
-10.857,-52.99,18.594,4352730.048
-10.748,-52.983,18.545,4352730.050
-10.66,-52.978,18.507,4352730.052
-10.589,-52.974,18.476,4352730.054
-10.863,-52.971,18.315,4352730.056
-11.082,-52.968,18.186,4352730.058
-11.257,-52.966,18.083,4352730.060
-11.397,-52.964,18.001,4352730.062
-11.509,-52.963,17.935,4352730.064
-11.269,-53.262,18.29,4352730.066
-11.077,-53.502,18.575,4352730.068
-10.923,-53.693,18.802,4352730.070
-10.8,-53.847,18.984,4352730.072
-10.702,-53.969,19.129,4352730.074
-10.953,-53.917,19.381,4352730.076
-11.154,-53.875,19.583,4352730.078
-11.315,-53.842,19.745,4352730.080
-11.443,-53.815,19.874,4352730.082
-11.546,-53.794,19.977,4352730.084
-11.299,-53.777,19.652,4352730.086
-11.101,-53.763,19.392,4352730.088
-10.942,-53.752,19.184,4352730.090
-10.815,-53.744,19.017,4352730.092
-10.714,-53.737,18.884,4352730.094
-10.798,-53.731,18.778,4352730.096
-10.865,-53.727,18.692,4352730.098
-10.918,-53.723,18.624,4352730.100
-10.961,-53.72,18.57,4352730.102
-10.996,-53.718,18.526,4352730.104
-11.023,-53.566,18.627,4352730.106
-11.045,-53.444,18.708,4352730.108
-11.063,-53.347,18.773,4352730.110
-11.077,-53.269,18.824,4352730.112
-11.088,-53.207,18.866,4352730.114
-10.602,-53.157,18.763,4352730.116
-10.214,-53.117,18.681,4352730.118
-9.903,-53.085,18.615,4352730.120
-9.654,-53.06,18.562,4352730.122
-9.455,-53.039,18.52,4352730.124
-9.626,-53.173,18.622,4352730.126
-9.762,-53.28,18.704,4352730.128
-9.871,-53.366,18.77,4352730.130
-9.959,-53.434,18.822,4352730.132
-10.029,-53.489,18.864,4352730.134
-10.25,-53.233,18.761,4352730.136
-10.426,-53.027,18.679,4352730.138
-10.568,-52.863,18.614,4352730.140
-10.681,-52.732,18.561,4352730.142
-10.771,-52.627,18.519,4352730.144
