x,y,z,ts
1594.733,-170.509,-1164.766,40798377.611
1594.365,-170.264,-1163.79,40798377.615
1594.07,-170.068,-1163.01,40798377.619
1593.52,-169.911,-1161.569,40798377.623
1593.08,-169.785,-1160.417,40798377.627
1593.514,-169.685,-1158.544,40798377.631
1593.861,-169.604,-1157.045,40798377.635
1594.453,-169.54,-1155.982,40798377.639
1594.926,-169.489,-1155.132,40798377.643
1595.777,-169.251,-1156.219,40798377.647
1596.457,-169.061,-1157.088,40798377.651
1596.687,-169.105,-1158.056,40798377.655
1596.871,-169.141,-1158.83,40798377.659
1597.647,-169.169,-1160.672,40798377.663
1598.267,-169.192,-1162.147,40798377.667
1597.506,-169.406,-1163.598,40798377.671
1596.898,-169.578,-1164.759,40798377.675
1596.254,-169.323,-1164.872,40798377.679
1595.738,-169.118,-1164.962,40798377.683
1595.326,-169.348,-1164.083,40798377.687
1594.996,-169.531,-1163.38,40798377.691
1594.261,-169.678,-1161.865,40798377.695
1593.673,-169.795,-1160.654,40798377.699
1593.202,-169.104,-1159.277,40798377.703
1592.826,-168.551,-1158.176,40798377.707
1593.625,-168.501,-1157.022,40798377.711
1594.264,-168.461,-1156.1,40798377.715
1594.618,-169.018,-1155.634,40798377.719
1594.901,-169.463,-1155.261,40798377.723
1595.914,-169.624,-1157.138,40798377.727
1596.724,-169.752,-1158.639,40798377.731
1596.429,-169.265,-1159.976,40798377.735
1596.193,-168.876,-1161.046,40798377.739
1596.947,-168.173,-1162.717,40798377.743
1597.551,-167.609,-1164.054,40798377.747
1596.933,-167.944,-1164.58,40798377.751
1596.439,-168.212,-1165.001,40798377.755
1595.887,-168.23,-1164.794,40798377.759
1595.445,-168.244,-1164.628,40798377.763
1594.934,-167.863,-1163.0,40798377.767
1594.526,-167.558,-1161.698,40798377.771
1594.042,-167.903,-1160.52,40798377.775
1593.654,-168.179,-1159.578,40798377.779
1593.502,-168.4,-1157.872,40798377.783
1593.38,-168.576,-1156.508,40798377.787
1593.911,-168.325,-1156.096,40798377.791
1594.336,-168.124,-1155.767,40798377.795
1594.833,-168.16,-1155.911,40798377.799
1595.23,-168.188,-1156.027,40798377.803
1596.177,-168.603,-1157.886,40798377.807
1596.934,-168.935,-1159.374,40798377.811
1596.912,-168.809,-1160.7,40798377.815
1596.894,-168.707,-1161.761,40798377.819
1597.35,-168.43,-1163.153,40798377.823
1597.716,-168.208,-1164.267,40798377.827
1596.751,-168.619,-1164.614,40798377.831
1595.979,-168.948,-1164.892,40798377.835
1595.204,-168.622,-1164.299,40798377.839
1594.585,-168.362,-1163.824,40798377.843
1594.089,-167.565,-1162.221,40798377.847
1593.692,-166.927,-1160.939,40798377.851
1593.532,-166.809,-1159.505,40798377.855
1593.404,-166.715,-1158.358,40798377.859
1593.144,-167.033,-1157.304,40798377.863
1592.937,-167.286,-1156.461,40798377.867
1594.185,-166.9,-1156.603,40798377.871
1595.183,-166.592,-1156.716,40798377.875
1595.511,-166.934,-1157.214,40798377.879
1595.773,-167.207,-1157.613,40798377.883
1596.454,-167.426,-1159.563,40798377.887
1596.999,-167.601,-1161.123,40798377.891
1596.492,-167.741,-1162.371,40798377.895
1596.086,-167.853,-1163.369,40798377.899
1596.39,-167.354,-1164.44,40798377.903
1596.633,-166.955,-1165.297,40798377.907
1595.728,-166.832,-1165.438,40798377.911
1595.003,-166.733,-1165.551,40798377.915
1594.424,-167.243,-1164.826,40798377.919
1593.96,-167.651,-1164.246,40798377.923
1593.746,-166.996,-1162.287,40798377.927
1593.575,-166.472,-1160.719,40798377.931
1593.281,-167.23,-1159.329,40798377.935
1593.046,-167.837,-1158.217,40798377.939
1593.487,-167.734,-1157.056,40798377.943
1593.839,-167.651,-1156.127,40798377.947
1594.436,-167.192,-1156.743,40798377.951
1594.913,-166.825,-1157.236,40798377.955
1595.766,-167.317,-1157.63,40798377.959
1596.448,-167.71,-1157.945,40798377.963
1596.68,-167.828,-1160.237,40798377.967
1596.865,-167.923,-1162.07,40798377.971
1596.699,-167.999,-1163.4,40798377.975
1596.566,-168.059,-1164.465,40798377.979
1596.303,-167.519,-1164.909,40798377.983
1596.092,-167.087,-1165.264,40798377.987
1595.452,-167.33,-1165.276,40798377.991
1594.94,-167.524,-1165.285,40798377.995
1594.53,-167.876,-1164.342,40798377.999
1594.202,-168.157,-1163.587,40798378.003
1593.94,-167.793,-1161.759,40798378.007
1593.73,-167.502,-1160.297,40798378.011
1594.191,-166.877,-1158.72,40798378.015
1594.56,-166.377,-1157.458,40798378.019
1594.226,-166.762,-1156.448,40798378.023
1593.959,-167.07,-1155.641,40798378.027
1594.689,-166.531,-1156.762,40798378.031
1595.272,-166.1,-1157.659,40798378.035
1595.268,-166.737,-1158.24,40798378.039
1595.264,-167.246,-1158.705,40798378.043
1596.047,-166.868,-1160.981,40798378.047
1596.673,-166.566,-1162.801,40798378.051
1595.917,-166.913,-1164.121,40798378.055
1595.312,-167.191,-1165.177,40798378.059
1595.299,-167.02,-1165.479,40798378.063
1595.289,-166.884,-1165.72,40798378.067
1594.652,-166.971,-1164.825,40798378.071
1594.143,-167.041,-1164.109,40798378.075
1593.736,-167.097,-1163.265,40798378.079
1593.41,-167.141,-1162.589,40798378.083
1593.149,-167.177,-1161.097,40798378.087
1592.94,-167.206,-1159.903,40798378.091
1593.088,-166.444,-1158.269,40798378.095
1593.206,-165.834,-1156.961,40798378.099
1593.614,-166.327,-1156.459,40798378.103
1593.941,-166.722,-1156.057,40798378.107
1594.517,-166.253,-1157.095,40798378.111
1594.978,-165.878,-1157.925,40798378.115
1595.504,-166.559,-1158.725,40798378.119
1595.924,-167.103,-1159.365,40798378.123
1596.26,-166.754,-1161.101,40798378.127
1596.53,-166.475,-1162.489,40798378.131
1595.645,-166.251,-1163.872,40798378.135
1594.937,-166.073,-1164.978,40798378.139
1594.528,-166.126,-1165.319,40798378.143
1594.201,-166.168,-1165.592,40798378.147
1593.625,-166.006,-1164.451,40798378.151
1593.164,-165.876,-1163.538,40798378.155
1592.48,-165.576,-1162.128,40798378.159
1591.934,-165.336,-1161.0,40798378.163
1591.811,-165.34,-1159.554,40798378.167
1591.713,-165.344,-1158.397,40798378.171
1592.263,-164.561,-1156.928,40798378.176
1592.703,-163.936,-1155.753,40798378.179
1593.212,-164.612,-1155.492,40798378.183
1593.62,-165.154,-1155.283,40798378.187
1594.731,-164.998,-1157.156,40798378.191
1595.621,-164.874,-1158.653,40798378.195
1595.546,-165.756,-1159.58,40798378.199
1595.487,-166.461,-1160.321,40798378.203
1596.068,-165.848,-1162.001,40798378.207
1596.533,-165.357,-1163.345,40798378.211
1595.647,-165.75,-1163.877,40798378.215
1594.939,-166.064,-1164.302,40798378.219
1594.215,-165.923,-1164.371,40798378.223
