x,y,z,ts
71.418,0.602,61.644,40802226.307
70.725,0.2,62.093,40802226.311
70.877,0.863,63.812,40802226.316
71.0,1.394,65.187,40802226.319
70.815,0.834,63.433,40802226.323
70.666,0.386,62.029,40802226.327
70.406,0.168,61.314,40802226.331
70.198,-0.006,60.742,40802226.335
70.173,0.698,62.459,40802226.339
70.153,1.262,63.833,40802226.343
70.562,0.728,64.388,40802226.347
70.889,0.301,64.832,40802226.351
72.425,0.522,63.285,40802226.355
73.653,0.699,62.046,40802226.359
72.229,0.559,62.007,40802226.363
71.09,0.447,61.976,40802226.367
70.179,0.639,63.175,40802226.371
69.45,0.793,64.134,40802226.375
71.698,0.775,63.541,40802226.380
73.497,0.76,63.067,40802226.383
72.529,0.608,61.057,40802226.387
71.755,0.487,59.449,40802226.391
70.852,0.671,60.609,40802226.395
70.13,0.818,61.537,40802226.399
70.968,0.935,63.367,40802226.404
71.639,1.03,64.831,40802226.407
72.175,0.683,63.556,40802226.411
72.604,0.406,62.535,40802226.415
71.815,0.747,61.583,40802226.419
71.183,1.019,60.821,40802226.423
70.395,0.534,62.251,40802226.427
69.765,0.146,63.394,40802226.431
70.676,0.539,64.037,40802226.435
71.405,0.853,64.552,40802226.439
71.705,0.682,61.973,40802226.444
71.945,0.546,59.909,40802226.447
71.004,0.296,59.754,40802226.451
70.252,0.096,59.63,40802226.455
70.499,0.639,61.705,40802226.459
70.697,1.074,63.366,40802226.463
71.28,1.0,62.927,40802226.467
71.747,0.941,62.576,40802226.471
71.978,1.174,61.48,40802226.475
72.164,1.361,60.602,40802226.479
71.462,1.37,62.076,40802226.483
70.902,1.377,63.254,40802226.487
71.161,1.243,64.061,40802226.492
71.368,1.135,64.707,40802226.495
72.525,1.189,62.912,40802226.500
73.45,1.232,61.477,40802226.503
72.775,0.845,60.328,40802226.508
72.234,0.536,59.409,40802226.511
71.236,0.85,61.257,40802226.515
70.437,1.102,62.736,40802226.519
71.497,1.163,62.559,40802226.524
72.345,1.212,62.417,40802226.527
72.74,0.969,61.081,40802226.532
73.056,0.775,60.011,40802226.535
71.327,0.761,60.244,40802226.539
69.944,0.749,60.429,40802226.543
69.687,0.178,62.073,40802226.547
69.481,-0.28,63.388,40802226.551
71.157,-0.364,63.625,40802226.555
72.497,-0.432,63.814,40802226.559
71.446,-0.346,61.518,40802226.564
70.605,-0.277,59.682,40802226.567
69.65,-0.362,60.252,40802226.571
68.885,-0.43,60.708,40802226.575
70.255,0.359,61.888,40802226.580
71.351,0.99,62.832,40802226.583
71.237,0.792,61.277,40802226.587
71.146,0.634,60.032,40802226.591
70.932,0.929,59.581,40802226.595
70.76,1.165,59.219,40802226.599
70.481,1.213,61.105,40802226.603
70.258,1.252,62.614,40802226.607
70.787,0.72,62.869,40802226.611
71.211,0.295,63.073,40802226.615
72.682,0.798,61.606,40802226.619
73.859,1.201,60.431,40802226.623
72.819,0.399,60.579,40802226.627
71.987,-0.244,60.698,40802226.631
71.038,-0.054,62.288,40802226.635
70.279,0.097,63.56,40802226.639
71.795,0.5,61.995,40802226.643
73.008,0.822,60.743,40802226.647
72.421,0.376,59.469,40802226.651
71.951,0.02,58.45,40802226.655
70.868,0.438,59.81,40802226.660
70.001,0.772,60.898,40802226.663
70.44,0.899,62.448,40802226.667
70.792,1.0,63.688,40802226.671
71.214,0.8,62.913,40802226.675
71.552,0.64,62.293,40802226.679
70.69,0.512,60.981,40802226.683
70.001,0.41,59.932,40802226.687
68.883,0.609,61.131,40802226.692
67.988,0.768,62.091,40802226.695
69.538,0.896,62.587,40802226.700
70.778,0.998,62.984,40802226.703
70.92,0.939,61.262,40802226.708
71.034,0.892,59.885,40802226.711
70.134,1.417,60.006,40802226.716
69.414,1.836,60.103,40802226.719
69.829,1.329,62.22,40802226.723
70.161,0.922,63.914,40802226.727
71.134,0.878,63.773,40802226.732
71.913,0.843,63.661,40802226.735
71.828,1.378,62.075,40802226.740
71.76,1.805,60.807,40802226.743
71.282,1.304,61.56,40802226.748
70.898,0.902,62.162,40802226.751
71.016,0.862,63.731,40802226.755
71.111,0.831,64.986,40802226.759
71.753,0.805,62.592,40802226.763
72.266,0.785,60.677,40802226.767
71.686,0.487,60.096,40802226.771
71.222,0.249,59.632,40802226.775
70.001,0.621,61.571,40802226.779
69.025,0.919,63.122,40802226.783
69.518,0.594,63.276,40802226.787
69.912,0.335,63.399,40802226.791
70.935,0.127,62.274,40802226.795
71.754,-0.039,61.374,40802226.799
70.144,-0.453,60.926,40802226.803
68.856,-0.784,60.567,40802226.807
68.391,-1.19,61.911,40802226.811
68.02,-1.514,62.987,40802226.815
70.271,-1.071,62.896,40802226.819
72.072,-0.716,62.823,40802226.823
71.106,-1.557,60.454,40802226.827
70.333,-2.23,58.558,40802226.831
69.573,-2.065,59.489,40802226.835
68.966,-1.934,60.233,40802226.839
70.037,-1.547,61.508,40802226.843
70.893,-1.237,62.529,40802226.847
71.012,-1.131,61.442,40802226.851
71.108,-1.045,60.572,40802226.855
70.759,-0.977,60.012,40802226.859
70.481,-0.922,59.565,40802226.863
69.974,-0.878,61.517,40802226.867
69.57,-0.843,63.079,40802226.871
70.237,-0.675,63.785,40802226.875
