x,y,z,ts
-0.431,0.037,0.872,40802226.307
-0.431,0.039,0.87,40802226.311
-0.429,0.046,0.866,40802226.316
-0.43,0.043,0.865,40802226.319
-0.43,0.04,0.86,40802226.323
-0.434,0.038,0.86,40802226.327
-0.437,0.039,0.86,40802226.331
-0.442,0.039,0.859,40802226.335
-0.446,0.035,0.857,40802226.339
-0.451,0.033,0.859,40802226.343
-0.456,0.032,0.855,40802226.347
-0.459,0.035,0.856,40802226.351
-0.458,0.038,0.855,40802226.355
-0.456,0.036,0.854,40802226.359
-0.456,0.032,0.855,40802226.363
-0.458,0.029,0.852,40802226.367
-0.46,0.03,0.852,40802226.371
-0.459,0.031,0.852,40802226.375
-0.456,0.039,0.852,40802226.380
-0.452,0.035,0.852,40802226.383
-0.45,0.032,0.854,40802226.387
-0.449,0.029,0.857,40802226.391
-0.446,0.028,0.856,40802226.395
-0.443,0.031,0.855,40802226.399
-0.437,0.034,0.854,40802226.404
-0.43,0.028,0.853,40802226.407
-0.427,0.021,0.854,40802226.411
-0.429,0.016,0.855,40802226.415
-0.427,0.017,0.859,40802226.419
-0.425,0.017,0.855,40802226.423
-0.422,0.017,0.853,40802226.427
-0.419,0.013,0.853,40802226.431
-0.421,0.008,0.85,40802226.435
-0.422,0.005,0.847,40802226.439
-0.423,0.004,0.847,40802226.444
-0.421,0.0,0.842,40802226.447
-0.423,-0.004,0.843,40802226.451
-0.428,-0.006,0.843,40802226.455
-0.433,-0.009,0.839,40802226.459
-0.436,-0.007,0.839,40802226.463
-0.437,-0.007,0.836,40802226.467
-0.437,-0.011,0.836,40802226.471
-0.436,-0.014,0.839,40802226.475
-0.44,-0.015,0.841,40802226.479
-0.44,-0.012,0.842,40802226.483
-0.438,-0.008,0.843,40802226.487
-0.434,-0.008,0.844,40802226.492
-0.429,-0.008,0.847,40802226.495
-0.428,-0.01,0.847,40802226.500
-0.426,-0.008,0.849,40802226.503
-0.425,-0.005,0.85,40802226.508
-0.425,-0.005,0.85,40802226.511
-0.424,-0.012,0.851,40802226.515
-0.425,-0.02,0.853,40802226.519
-0.43,-0.026,0.853,40802226.524
-0.434,-0.028,0.851,40802226.527
-0.436,-0.03,0.851,40802226.532
-0.437,-0.034,0.85,40802226.535
-0.436,-0.04,0.85,40802226.539
-0.437,-0.05,0.848,40802226.543
-0.439,-0.051,0.85,40802226.547
-0.443,-0.048,0.851,40802226.551
-0.444,-0.043,0.853,40802226.555
-0.445,-0.045,0.849,40802226.559
-0.444,-0.048,0.854,40802226.564
-0.447,-0.052,0.857,40802226.567
-0.448,-0.05,0.857,40802226.571
-0.447,-0.051,0.86,40802226.575
-0.445,-0.053,0.863,40802226.580
-0.445,-0.055,0.866,40802226.583
-0.445,-0.06,0.869,40802226.587
-0.445,-0.066,0.869,40802226.591
-0.445,-0.066,0.873,40802226.595
-0.442,-0.063,0.875,40802226.599
-0.443,-0.062,0.878,40802226.603
-0.444,-0.065,0.885,40802226.607
-0.448,-0.067,0.889,40802226.611
-0.454,-0.067,0.892,40802226.615
-0.455,-0.062,0.893,40802226.619
-0.456,-0.062,0.899,40802226.623
-0.459,-0.065,0.9,40802226.627
-0.462,-0.065,0.902,40802226.631
-0.465,-0.063,0.909,40802226.635
-0.468,-0.06,0.909,40802226.639
-0.469,-0.058,0.911,40802226.643
-0.469,-0.059,0.912,40802226.647
-0.473,-0.063,0.913,40802226.651
-0.472,-0.067,0.915,40802226.655
-0.472,-0.062,0.918,40802226.660
-0.471,-0.053,0.922,40802226.663
-0.469,-0.048,0.922,40802226.667
-0.466,-0.045,0.923,40802226.671
-0.465,-0.046,0.923,40802226.675
-0.466,-0.041,0.925,40802226.679
-0.471,-0.033,0.929,40802226.683
-0.473,-0.023,0.933,40802226.687
-0.474,-0.014,0.934,40802226.692
-0.472,-0.01,0.933,40802226.695
-0.474,-0.005,0.932,40802226.700
-0.473,0.001,0.935,40802226.703
-0.473,0.005,0.934,40802226.708
-0.472,0.007,0.935,40802226.711
-0.473,0.009,0.933,40802226.716
-0.475,0.005,0.934,40802226.719
-0.477,0.0,0.93,40802226.723
-0.479,-0.003,0.928,40802226.727
-0.479,-0.004,0.927,40802226.732
-0.479,-0.012,0.923,40802226.735
-0.484,-0.022,0.924,40802226.740
-0.49,-0.037,0.923,40802226.743
-0.5,-0.047,0.921,40802226.748
-0.507,-0.056,0.918,40802226.751
-0.511,-0.067,0.917,40802226.755
-0.516,-0.08,0.918,40802226.759
-0.519,-0.094,0.919,40802226.763
-0.523,-0.104,0.926,40802226.767
-0.519,-0.11,0.929,40802226.771
-0.512,-0.11,0.934,40802226.775
-0.505,-0.115,0.937,40802226.779
-0.494,-0.119,0.94,40802226.783
-0.487,-0.124,0.946,40802226.787
-0.478,-0.119,0.952,40802226.791
-0.466,-0.113,0.956,40802226.795
-0.457,-0.108,0.959,40802226.799
-0.447,-0.107,0.965,40802226.803
-0.442,-0.106,0.967,40802226.807
-0.439,-0.099,0.973,40802226.811
-0.436,-0.093,0.978,40802226.815
-0.433,-0.088,0.979,40802226.819
-0.433,-0.086,0.979,40802226.823
-0.435,-0.088,0.98,40802226.827
-0.438,-0.091,0.976,40802226.831
-0.442,-0.089,0.976,40802226.835
-0.444,-0.09,0.975,40802226.839
-0.446,-0.092,0.975,40802226.843
-0.45,-0.096,0.972,40802226.847
-0.455,-0.103,0.974,40802226.851
-0.458,-0.111,0.97,40802226.855
-0.462,-0.115,0.97,40802226.859
-0.464,-0.121,0.968,40802226.863
-0.465,-0.129,0.967,40802226.867
-0.469,-0.14,0.973,40802226.871
-0.469,-0.149,0.974,40802226.875
-0.466,-0.152,0.979,40802226.879
-0.462,-0.153,0.988,40802226.883
-0.453,-0.15,0.996,40802226.887
-0.441,-0.15,1.008,40802226.891
-0.429,-0.149,1.016,40802226.895
-0.417,-0.139,1.027,40802226.899
-0.404,-0.129,1.035,40802226.903
-0.388,-0.119,1.047,40802226.907
-0.368,-0.112,1.056,40802226.911
-0.351,-0.11,1.065,40802226.915
-0.334,-0.105,1.07,40802226.919
-0.318,-0.098,1.076,40802226.923
-0.302,-0.09,1.082,40802226.927
-0.286,-0.085,1.084,40802226.931
-0.272,-0.084,1.086,40802226.935
-0.264,-0.086,1.084,40802226.939
-0.261,-0.09,1.087,40802226.943
-0.256,-0.09,1.079,40802226.947
-0.25,-0.093,1.077,40802226.951
-0.248,-0.098,1.072,40802226.955
-0.248,-0.105,1.064,40802226.959
-0.249,-0.113,1.058,40802226.963
-0.25,-0.119,1.046,40802226.967
-0.252,-0.126,1.039,40802226.971
-0.254,-0.129,1.034,40802226.975
-0.256,-0.137,1.02,40802226.979
-0.26,-0.141,1.011,40802226.983
-0.264,-0.144,1.003,40802226.987
-0.268,-0.141,0.99,40802226.991
-0.272,-0.14,0.979,40802226.995
-0.273,-0.14,0.969,40802226.999
-0.275,-0.138,0.959,40802227.003
-0.278,-0.139,0.952,40802227.007
-0.282,-0.135,0.944,40802227.011
-0.288,-0.128,0.934,40802227.015
-0.287,-0.125,0.929,40802227.019
-0.29,-0.125,0.923,40802227.023
-0.295,-0.127,0.915,40802227.027
-0.301,-0.123,0.91,40802227.031
-0.302,-0.119,0.901,40802227.035
-0.303,-0.114,0.895,40802227.039
-0.303,-0.108,0.892,40802227.043
-0.304,-0.109,0.886,40802227.047
-0.308,-0.104,0.888,40802227.051
-0.309,-0.097,0.887,40802227.055
-0.309,-0.087,0.88,40802227.059
-0.307,-0.08,0.876,40802227.063
-0.303,-0.073,0.874,40802227.067
-0.303,-0.068,0.87,40802227.071
-0.303,-0.062,0.865,40802227.075
-0.303,-0.055,0.859,40802227.079
-0.302,-0.05,0.85,40802227.083
-0.301,-0.044,0.842,40802227.087
-0.301,-0.047,0.836,40802227.091
-0.301,-0.046,0.834,40802227.095
-0.301,-0.043,0.825,40802227.099
-0.302,-0.039,0.816,40802227.103
-0.301,-0.037,0.807,40802227.107
-0.302,-0.041,0.801,40802227.111
-0.305,-0.046,0.793,40802227.115
-0.306,-0.053,0.785,40802227.119
-0.309,-0.052,0.775,40802227.123
-0.308,-0.057,0.769,40802227.127
-0.309,-0.061,0.761,40802227.131
-0.313,-0.069,0.754,40802227.135
-0.315,-0.075,0.748,40802227.139
-0.319,-0.077,0.739,40802227.143
-0.32,-0.078,0.734,40802227.147
-0.32,-0.082,0.725,40802227.151
-0.322,-0.089,0.718,40802227.155
-0.326,-0.095,0.716,40802227.159
-0.331,-0.102,0.712,40802227.163
-0.336,-0.103,0.709,40802227.167
-0.336,-0.104,0.708,40802227.171
-0.339,-0.102,0.708,40802227.175
-0.336,-0.102,0.708,40802227.179
-0.338,-0.103,0.708,40802227.183
-0.341,-0.099,0.705,40802227.187
-0.344,-0.097,0.708,40802227.191
-0.347,-0.094,0.709,40802227.195
-0.349,-0.094,0.714,40802227.199
-0.355,-0.096,0.715,40802227.203
-0.361,-0.095,0.717,40802227.207
-0.369,-0.092,0.723,40802227.211
-0.374,-0.088,0.722,40802227.215
-0.379,-0.09,0.724,40802227.219
-0.384,-0.092,0.727,40802227.223
-0.39,-0.095,0.732,40802227.227
-0.397,-0.098,0.734,40802227.231
-0.403,-0.097,0.739,40802227.235
-0.407,-0.095,0.741,40802227.239
-0.41,-0.098,0.744,40802227.243
-0.415,-0.104,0.752,40802227.247
-0.422,-0.106,0.756,40802227.251
-0.429,-0.106,0.761,40802227.255
-0.436,-0.104,0.766,40802227.259
-0.437,-0.1,0.777,40802227.263
-0.436,-0.099,0.785,40802227.267
-0.437,-0.099,0.794,40802227.271
-0.437,-0.093,0.803,40802227.275
-0.436,-0.086,0.811,40802227.279
-0.434,-0.081,0.816,40802227.283
-0.431,-0.074,0.823,40802227.287
-0.43,-0.073,0.83,40802227.291
-0.431,-0.07,0.837,40802227.295
-0.429,-0.065,0.844,40802227.299
